DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,MECHANICAL_JOINT_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
2/1/2024,2022,20231076,54977,18536,SOUTHWEST GAS CORP,8360 S. Durango Drive,LAS VEGAS,,NV,89113,8360 S. Durango Drive,LAS VEGAS,,NV,89113,Natural Gas,CA,Investor Owned,0,0,0,510.62,2723.258,0,0,0,0,0,3233.878,0,0,0,8045,177640,0,0,0,0,0,185685,0,127.25,190.868,165.19,20.543,6.769,510.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0,0,0,0,0.031,0,2295.086,370.927,57.214,0,0,2723.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2422.367,561.795,222.404,20.543,6.769,3233.878,75,0,7996,30,14,5,0,8045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176020,1603,17,0,0,177640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,184016,1633,31,5,0,185685,88.06,0,0.005,96.329,64.423,218.493,465.874,595.547,1002.226,542.502,160.419,3233.878,6899,0,0,0,412,7104,31307,34631,66395,25352,13585,185685,0,1,14,1,10,8,19,0,1,20,118,35,35,367,9,1,0,0,14,1,1,2,1,0,1,16,118,26,3,10,5,0,7,7,0,0.74,150,61,22,59,8,61483,4353,43456,2,70,"Supplemental Report completed to update Part D Excavation Damages Apparent Root Cause for (1)(d) ""Other"" from 7 damages to 8 damages, for a total of 150 excavation damages.",Alyse Baker,Administrator/Compliance,(702) 364-3272,(702) 876-4238,Alyse.Baker@swgas.com,SUPPLEMENTAL,3/14/2023,12/21/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20231072,51717,18536,SOUTHWEST GAS CORP,8360 S. Durango Drive,LAS VEGAS,,NV,89113,8360 S. Durango Drive,LAS VEGAS,,NV,89113,Natural Gas,NV,Investor Owned,0,0,0,659.781,8683.491,0,0,0,0,0,9343.272,0,0,0,1679,697167,0,0,0,0,0,698846,0,72.418,204.198,242.662,74.544,65.959,659.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.775,0,0,0,0,25.775,0,6914.415,1484.636,258.665,0,0,8657.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7012.608,1688.834,501.327,74.544,65.959,9343.272,52,0,1470,123,76,10,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340,9,0,0,0,2349,0,688060,6606,150,2,0,694818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,691870,6738,226,12,0,698846,12.845,0,0,60.559,160.773,459.789,1020.168,2869.184,2998.475,1192.583,568.896,9343.272,837,0,0,249,1563,25002,62280,207870,256833,122506,21706,698846,8,11,48,10,28,29,87,0,50,9,222,53,60,762,90,0,4,8,48,10,18,12,16,0,48,9,222,52,43,147,67,0,14,122,0,0.13,296,101,31,151,13,188206,12530,145315,45,293,,Alyse Baker,Administrator/Compliance,(702) 364-3272,(702) 876-4238,Alyse.Baker@swgas.com,INITIAL,3/14/2023,3/14/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230655,50939,18544,CITY OF ALPINE GAS DEPT,203 N. Apple St.,Alpine,Brewster,TX,79830,203 N. APPLE ST.,ALPINE,,TX,79830,Natural Gas,TX,Municipal Owned,,,,48.081,24.44,0,0,0,0,0,72.521,,,,970,1231,0,0,0,0,0,2201,0,38.562,3.415,6.104,0,0,48.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.183,4.257,0,0,0,24.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,58.745,7.672,6.104,0,0,72.521,38,0,964,5,1,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215,16,0,0,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2179,21,1,0,0,2201,57.254,0,0,0,3.153,0,2.2,2.8,1.9,4.151,1.063,72.521,1431,0,0,0,0,0,0,208,252,177,133,2201,0,0,0,0,0,0,1,0,0,0,4,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,0,22,0,0,0,4,4,0,0,0,774,27,498,1,20,"Had to resubmit due to part B error, numbers did not match.",Randy Guzman,operator,(432) 837-3437,(432) 837-5257,swtmg59@att.net,SUPPLEMENTAL,3/6/2023,3/6/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230917,51466,18560,SOUTHWESTERN VIRGINIA GAS CO,208 LESTER STREET,MARTINSVILLE,,VA,24112,208 LESTER STREET,MARTINSVILLE,,VA,24112,Natural Gas,VA,Privately Owned,2.017,0,0,97.629,62.611,0,0,0,0,0,162.257,0,0,0,454,4295,0,0,0,0,0,4749,0,41.419,35.351,22.876,0,0,99.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.115,6.496,0,0,0,62.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,97.534,41.847,22.876,0,0,162.257,102.9,0,395,48,11,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106,183,6,0,0,4295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4501,231,17,0,0,4749,0,0.209,0.096,6.593,60.232,20.643,17.424,32.034,12.627,8.675,3.724,162.257,0,0,0,0,196,644,999,1553,731,542,84,4749,2,0,0,2,3,10,0,0,0,7,2,1,1,34,1,0,1,0,0,2,1,0,0,0,0,4,2,1,0,3,0,0,31,1,0,0,2,2,0,0,,2494,44,1119,0,26,,Herschel Michaels,operator,(276) 632-5662,(000) 000-0000,hmichaels@swvagas.com,INITIAL,3/13/2023,3/13/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230635,50861,18564,"SPARTA NATURAL GAS SYSTEM, CITY OF",P.O. Box 356,GASparta,Hancock,GA,31087,P.O. BOX 356,SPARTA,,GA,31087,Natural Gas,GA,Municipal Owned,0,0,0,33,8.9,0,0,0,0,0,41.9,0,0,0,98,457,0,0,0,0,0,555,0,16,17,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22.9,19,0,0,0,41.9,100,0,97,1,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,4,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bare Steel,0,0,0,0,0,0,0,0,550,5,0,0,0,555,42,0,0,0,0,0,0,0,0,0.11,0,42.11,552,0,0,0,0,0,0,0,0,2,1,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,164,1,5,0,0,,Peter Schultz,agent,(229) 834-6246,(000) 000-0000,peterschultzharpassociates@yahoo.com,INITIAL,3/6/2023,3/6/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20231427,53337,18568,"SPEARMAN GAS DEPT, CITY OF",30 SW COURT,Spearman,Hansford,TX,79081,30 S.W. COURT,SPEARMAN,,TX,79081,Natural Gas,TX,Municipal Owned,5.6,,,,24.5,0,0,0,0,0,30.1,321,,,,1243,0,0,0,0,0,1564,0,3.69,1.91,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0.63,0,19.33,4.54,0,0,0,23.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23.65,6.45,0,0,0,30.1,30,0,0,318,3,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,0,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1561,3,0,0,1564,21.75,0,2,6,0,0,0,0,0,0.35,0,30.1,1389,0,0,29,110,0,0,0,21,15,0,1564,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93,0,0,0,0,0,114,0,0,0,0,,Justin Parker,,(806) 659-2524,(000) 000-0000,jparker@cityofspearman.com,INITIAL,6/12/2023,6/12/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230509,50417,18572,"SPEARVILLE GAS SYSTEM, CITY OF",P.O. Box 441 302 N Main St,Spearv ille,Ford,KS,67876,P.O. BOX 441,SPEARVILLE,,KS,67876,Natural Gas,KS,Municipal Owned,,,,13,0.4,0,0,0,0,0,13.4,,,,382,19,0,0,0,0,0,401,0,6,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6.4,7,0,0,0,13.4,90,0,0,382,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,382,0,0,0,401,0,0,0,0,11,0,2,0,0,0,0.4,13.4,0,0,0,0,280,42,29,13,15,14,8,401,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,162,2,22,0,3,,Tammy Konrade,agent,(620) 385-2512,(620) 385-2299,spearcty@ucom.net,INITIAL,2/27/2023,2/27/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230079,49102,18578,SPERRY UTILITY SERVICES AUTH,P.O. Box 609,Sperry,Tulsa,OK,74073,PO BOX 609 - 115 N CINN,SPERRY,,OK,74073,Natural Gas,OK,Municipal Owned,0,0,0,0,18.8,0,0,0,0,0,18.8,0,0,0,0,460,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,7.7,0,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.1,7.7,0,0,0,18.8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,10,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,450,10,0,0,0,460,16.4,0,0,0,0,0,0,2.4,0,0,0,18.8,374,0,0,0,0,0,21,38,20,5,2,460,,,2,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,0,0,0,5,2,0,2,,,470,1,15,1,460,,Kanda Tucker,agent,(918) 288-7144,(918) 288-7937,kandatucker@yahoo.com,INITIAL,1/20/2023,1/20/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20231296,52877,18584,"SPRINGFIELD, CITY UTILITIES OF",301 E. Central,Springfield,Greene,MO,65801,301 E. CENTRAL,SPRINGFIELD,,MO,65801,Natural Gas,MO,Municipal Owned,0,0,0,394.71,901.209,0,0,0,0,0,1295.919,0,0,0,12009,67205,0,0,0,0,0,79214,0,174.54,62.97,87.06,44.36,25.77,394.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592.62,273.62,34.91,0.059,0,901.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,767.16,336.59,121.97,44.419,25.77,1295.909,72.15,0,8933,3052,16,6,2,12009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63720,3422,60,3,0,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,72653,6474,76,9,2,79214,0,9.67,0.01,100.21,162.23,151.13,177,276.51,237.07,133.2,48.9,1295.93,0,21,24,2803,7212,11132,12741,17777,13681,10145,3678,79214,2,1,36,1,23,22,0,3,4,5,158,23,22,391,0,5,2,1,36,1,17,11,0,3,4,5,158,22,20,108,0,5,44,30,0,1.98,199,18,58,123,0,46436,720,22716,104,11217,,Jacob Anderson,,(417) 831-8606,(000) 000-0000,Jacob.Anderson@cityutilities.net,SUPPLEMENTAL,3/15/2023,5/10/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230565,50686,18591,SPRINGFIELD GAS SYSTEM,1311 R.W. Gordon Drive,Springfield,Robertson,TN,37172,1311 R.W. GORDON DRIVE,SPRINGFIELD,,TN,37172,Natural Gas,TN,Municipal Owned,0,0,0,102.71,289.89,0,0,0,0,0,392.6,0,0,0,1945,6307,0,0,1117,0,0,9369,0,10.68,40.39,51.64,0,0,102.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.99,127.21,17.69,0,0,289.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,155.67,167.6,69.33,0,0,392.6,170,0,1904,37,4,0,0,1945,0,0,0,0,0,0,0,0,1117,0,0,0,0,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6207,87,12,1,0,6307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9228,124,16,1,0,9369,96.13,0,0,0,0,0,106,72,53.2,44.81,20.46,392.6,2946,0,0,0,0,0,1365,2004,1401,1068,595,9379,,,3,,,,,,3,,7,2,,,,,,,,,,,,,,,,,,,,,0,0,0,4.76,10,2,3,5,,6868,207,3019,3,141,,Greg Riddle,operator,(615) 382-1621,(615) 382-1622,greg.riddle@springfieldtn.gov,INITIAL,3/1/2023,3/1/2023,7100.1-1 (Rev. 05-2021)
2/1/2024,2022,20230477,49993,18594,"SPUR, CITY OF",402 Burlington,Spur,Dickens,TX,79370,402 N BURLINGTON,SPUR,,TX,79370,Natural Gas,TX,Municipal Owned,0,0,44,0,14,0,0,0,0,0,58,0,0,7,0,234,0,0,0,13,0,254,0,0,44,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,9,0,4,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,46,0,0,0,58,6,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,9,0,0,0,148,0,0,0,0,0,0,0,0,85,1,0,0,0,86,13,0,0,0,0,0,13,unkown,0,0,0,0,0,0,0,13,231,10,0,0,0,254,0,0,0,0,44,0,12,2,0,0,0,58,254,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,,Ashley Carothers,City Secretary,(806) 271-3316,(806) 271-3316,spurcitysec@gmail.com,INITIAL,2/24/2023,2/24/2023,7100.1-1 (Rev. 05-2021)
