DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,MECHANICAL_JOINT_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
6/3/2024,2023,20241293,61166,12642,SPIRE GULF INC.,2828 Dauphin Street,Mobile,,AL,36606,2828 DAUPHIN STREET,MOBILE,,AL,36606,Natural Gas,AL,Investor Owned,0,0,0,1039.4,1456.7,2.1,0,0,0,0,2498.2,77,0,0,18392,80028,0,0,0,0,0,98497,0,664.6,178.7,130.9,26.6,38.6,1039.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.4,0.7,0,0.1,2.1,0,0,0,0,0,0,0,0,1150.8,212,93.9,0,0,1456.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1816.3,391.1,225.5,26.6,38.7,2498.2,100,0,18282,125,47,10,5,18469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78313,1683,29,3,0,80028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,96595,1808,76,13,5,98497,6.4,18.4,16.2,221.4,239.1,191.5,219,766.7,414.3,335.4,69.8,2498.2,0,125,419,3186,5773,11756,14332,29294,15405,12587,5620,98497,7,1,49,1,21,0,0,0,63,6,181,25,46,5,5,12,0,1,48,1,4,0,0,0,33,3,146,19,11,3,2,6,14,3,0,1,231,96,72,61,2,37688,,Erin Milkert,"MGR, Distribution Integrity",(314) 304-2217,(000) 000-0000,erin.milkert@spireenergy.com,INITIAL,3/15/2024,3/15/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20241413,62060,12666,MONROE CITY MUNICIPAL GAS SYSTEMS,100 S Monroe PO Box 67,Monroe City,Monroe,MO,63456,109 SECOND ST. PO BOX 67,MONROE CITY,,MO,63456,Natural Gas,MO,Municipal Owned,0,0,0,49,6,0,0,0,0,0,55,0,0,0,950,373,0,0,0,0,0,1323,0,17,3,29,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20,5,30,0,0,55,80,0,945,4,1,0,0,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,17,3,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1298,21,4,0,0,1323,0,0,0,0,47.25,2.5,1.75,2.5,1,0,0,55,0,0,0,0,837,142,86,111,58,70,21,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,-12.8,0,0,0,0,0,0,,Scott Neff,Operator,(573) 735-2488,(000) 000-0000,mcgas@monroecity.org,INITIAL,5/7/2024,5/7/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20241091,60598,12672,"MONROE NATURAL GAS DEPT, CITY OF",2201 WALKUP AVE,MONROE,UNION,NC,28110,300 W. CROWELL STREET,MONROE,,NC,28112,Natural Gas,NC,Municipal Owned,0,0,0,151.55,334.79,0,0,0,0,0,486.34,0,0,0,2942,11133,0,0,0,0,0,14075,0,82.01,17.61,51.31,0.61,0,151.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.99,102.36,3.44,0,0,334.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,311,119.97,54.75,0.61,0,486.33,102,0,2867,67,7,1,0,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11040,86,7,0,0,11133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13907,153,14,1,0,14075,0,0,0,11.06,53.92,92.07,50.55,61.13,117.75,53.87,45.99,486.34,0,0,0,48,311,1438,1861,3120,3343,2225,1729,14075,0,0,9,0,0,0,0,0,3,1,20,6,4,55,2,0,0,0,5,0,0,0,0,0,3,0,12,1,1,8,0,0,450,1,0,0.31,36,15,6,15,0,20075,,Jonathan Sarvis,Gas Engineering Manager,(704) 282-4638,(000) 000-0000,jsarvis@monroenc.org,INITIAL,3/14/2024,3/14/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240359,56920,12684,MONTANA - DAKOTA UTILITIES CO,5181 Southgate Drive,Billings,Yellowstone,MT,59101,400 NORTH FOURTH STREET,BISMARCK,,ND,58501,Natural Gas,MT,Investor Owned,,,1.75,632.21,1187.64,0,0,0,0.121,0,1821.721,,,2,19312,67328,0,0,0,33,0,86675,1.54,399.94,142.7,78.83,8.68,2.27,633.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,983.25,160.39,42,0.04,1.08,1187.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.001,0,0,0,0,0.121,Unknown,0,0,0,0,0,0,0,2.54,1383.191,303.09,120.83,8.72,3.35,1821.721,91.1,24,16829,2422,30,9,0,19314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,64598,2611,43,1,0,67328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,0,0,33,Unknown,0,0,0,0,0,0,0,122,81437,5033,73,10,0,86675,159.15,7.23,32.14,129.42,195.07,249.39,227.49,178.06,264.79,258.42,120.56,1821.72,12019,87,75,1152,6901,13023,9950,10511,11610,15066,6281,86675,2,0,27,1,9,5,,2,9,16,84,19,45,439,,8,1,0,27,0,2,1,,0,4,10,80,10,14,32,,0,1,5,34,-0.85,116,39,24,53,0,28685,,Debbie Buck,Manager of Compliance,(406) 896-4210,(406) 896-4270,debbie.buck@mdu.com,INITIAL,2/23/2024,2/23/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240360,56921,12684,MONTANA - DAKOTA UTILITIES CO,5181 Southgate Drive,Billings,,MT,59101,400 NORTH FOURTH STREET,BISMARCK,,ND,58501,Natural Gas,ND,Investor Owned,,,2.98,851.68,1913.363,0,0,0,0.011,0,2768.034,,,52,32893,83165,0,0,0,9,0,116119,0,444.15,270.99,101.44,38.07,0,854.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,1307.73,432.92,113.17,57.72,1.82,1913.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.001,0,0,0,0,0.011,unknown,0,0,0,0,0,0,0,0.013,1751.881,703.91,214.61,95.79,1.82,2768.024,88.5,4,30150,2683,103,4,1,32945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,77338,5654,120,11,0,83165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,9,Unknown,0,0,0,0,0,0,0,52,107491,8337,223,15,1,116119,184.26,0.07,1.16,166.59,163.76,512.18,245.95,263.27,357.73,732.08,140.99,2768.04,8663,29,7,6295,8157,22537,13411,12731,12954,24133,7202,116119,0,2,18,0,3,14,0,1,10,38,69,32,43,383,18,4,0,0,16,0,1,1,0,0,5,12,49,23,16,39,5,2,237,10,5,1.01,100,25,21,54,0,41069,,Debbie Buck,Manager of Compliance,(406) 896-4210,(406) 896-4270,debbie.buck@mdu.com,INITIAL,2/23/2024,2/23/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240363,56937,12684,MONTANA - DAKOTA UTILITIES CO,5181 Southgate Drive,Billings,,MT,59101,400 NORTH FOURTH STREET,BISMARCK,,ND,58501,Propane Gas,ND,Investor Owned,,,0,7.16,1.68,0,0,0,0,0,8.84,,,0,186,164,0,0,0,0,0,350,0,3.68,2.66,0.82,0,0,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.08,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5.28,2.74,0.82,0,0,8.84,87.5,0,186,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,2,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,0,0,348,2,0,0,0,350,0.06,0,0,0,0,0,0,7.44,1.19,0.07,0,8.76,180,0,0,0,0,0,0,48,102,20,0,350,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,1,1,,0,0,0,0,2,0,0,2,0,80,,Debbie Buck,Manager of Compliance,(406) 896-4210,(406) 896-4270,debbie.buck@mdu.com,INITIAL,2/25/2024,2/25/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240361,56922,12684,MONTANA - DAKOTA UTILITIES CO,5181 Southgate Drive,Billings,Yellowstone,MT,59101,400 NORTH FOURTH STREET,BISMARCK,,ND,58501,Natural Gas,SD,Investor Owned,,,0.24,337.05,1227.69,0,0,0,0,0,1564.98,,,0,12998,52232,0,0,0,0,0,65230,0.16,161.93,100.31,47.78,27.11,0,337.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.6,280.8,32.29,0,0,1227.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.16,1076.53,381.11,80.07,27.11,0,1564.98,96.9,9,12109,851,28,1,0,12998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,50451,1738,25,5,0,52232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,22,62560,2589,53,6,0,65230,40.12,0.001,1.49,103.06,68.77,109.22,92.93,440.81,396.62,199.93,112.02,1564.971,2271,15,50,3198,3380,7096,6296,15475,12292,11062,4095,65230,0,0,24,0,8,5,0,2,13,21,91,19,48,376,6,2,0,0,23,0,0,1,0,2,4,11,90,16,6,16,1,1,128,1,3,-0.43,136,41,18,77,0,28673,,Debbie Buck,Manager of Compliance,(406) 896-4210,(406) 896-4270,debbie.buck@mdu.com,INITIAL,2/23/2024,2/23/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240362,56923,12684,MONTANA - DAKOTA UTILITIES CO,5181 Southgate Drive,Billings,Yellowstone,MT,59101,400 NORTH FOURTH STREET,BISMARCK,,ND,58501,Natural Gas,WY,Investor Owned,,,0,148.21,586.42,0,0,0,0,0,734.63,,,1,6214,14488,0,0,0,0,0,20703,0.06,87.15,41.47,19.12,0.41,0,148.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,509.88,45.57,30.95,0,0,586.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.08,597.03,87.04,50.07,0.41,0,734.63,118.9,12,6086,105,9,3,0,6215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14085,384,5,0,0,14488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,26,20171,489,14,3,0,20703,92.34,0.001,2.11,15.01,53.94,109.33,114.4,60.93,145.41,94.05,47.11,734.631,2043,3,95,500,1706,2674,2138,2149,3936,3649,1810,20703,4,0,14,0,2,2,,1,0,3,27,2,12,57,,4,0,0,14,0,0,1,,,0,2,27,1,2,4,,1,1,1,0,-0.3,42,15,6,21,0,7763,,Debbie Buck,Manager of Compliance,(406) 896-4210,(406) 896-4270,debbie.buck@mdu.com,INITIAL,2/23/2024,2/23/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240160,55901,12697,MUNFORD GAS DEPT,1397 MUNFORD AVE,MUNFORD,Tipton,TN,38058,1397 MUNFORD ATOKA AVENUE,MUNFORD,,TN,38058,Natural Gas,TN,Municipal Owned,0,0,0,25.74,148.22,0,0,0,0,0,173.96,0,0,0,850,7084,0,0,0,0,0,7934,0,9,6,10.74,0,0,25.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.99,61.76,3.47,0,0,148.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,91.99,67.76,14.21,0,0,173.96,100,0,849,1,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7063,20,1,0,0,7084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7912,21,1,0,0,7934,0,0,0,9,5,1,19,91,39.8,4.14,5.02,173.96,0,0,0,471,162,211,822,2799,2450,588,431,7934,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3,0,0,3,0,3012,,Greg Scott,Sr  Gas Operator,(901) 837-5993,(901) 837-5976,gscott@munford.com,INITIAL,2/6/2024,2/6/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240201,56158,12732,MONTEZUMA NATURAL GAS DEPT,501 East Main,Montezuma,Poweshiek,IA,50171,501 E. MAIN  PO BOX 194,MONTEZUMA,,IA,50171,Natural Gas,IA,Municipal Owned,0,0,0,12.949,3.607,0,0,0,0,0,16.556,0,0,0,706,159,0,0,0,0,0,865,0,10.949,2,0,0,0,12.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.607,1,0,0,0,3.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13.556,3,0,0,0,16.556,104,0,582,119,5,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,27,1,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,713,146,6,0,0,865,0,0,0,0,9.949,2,1,0,3,0.607,0,16.556,0,0,0,0,245,185,147,144,47,73,24,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.56,0,0,0,0,0,272,,William Buss,Consultant,(641) 437-4477,(641) 437-4479,bbuss@hall-engineering.us,INITIAL,2/9/2024,2/9/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240322,56837,12738,MONTEZUMA MUNICIPAL GAS UTILITIES DEPT,1243 N. Jackson St,Montezuma,,IN,47862,1243 N. JACKSON ST  PO BOX 37,MONTEZUMA,,IN,47862-0037,Natural Gas,IN,Municipal Owned,,,,,10.5,0,0,0,0,0,10.5,,,,,437,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,2,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8.5,2,0,0,0,10.5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,1,2,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,432,1,2,0,0,435,0,0,0,0,0,0,0,10,0.5,0,0,10.5,0,0,0,0,0,0,0,419,5,5,6,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,110,,Michael Martin,,(317) 417-3374,(000) 000-0000,mmartin@usdi.us,INITIAL,2/21/2024,2/21/2024,7100.1-1 (Rev. 06-2023)
