DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,MECHANICAL_JOINT_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,EFV_INSTALLED_CY,EFV_IN_SYSTEM,SHUTOFF_VALVE_INSTALLED_CY,SHUTOFF_VALVE_IN_SYSTEM,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
2/1/2024,2021,20220587,48274,15359,BLACK HILLS ENERGY,"1515 ARAPAHOE ROAD, TOWER 1 - 12TH FLOOR",DENVER,Denver,CO,80202,2287 COLLEGE ROAD PO BOX 2006,COUNCIL BLUFFS,,IA,51502,Natural Gas,WY,Investor Owned,0,,2.846,1609.986,1942.48,0,0,0,7.23,0,3562.542,0,,27,75920,74744,0,0,0,6473,0,157164,1.923,983.27,435.078,155.311,31.821,5.429,1612.832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.082,0,0,0,0,1.082,0.525,1541.967,319.832,79.074,0,0,1941.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.486,1.724,0,0.02,0,0,7.23,Unknown,0,0,0,0,0,0,0,7.934,2528.043,754.91,234.405,31.821,5.429,3562.542,56.14,2888,57446,15402,194,17,0,75947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,210,5,0,0,0,227,3599,65283,5526,102,6,0,74516,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2315,3786,370,2,0,0,6473,Unknown,0,0,0,0,0,0,0,8815,126725,21303,298,23,0,157164,0,48.976,11.49,66.558,79.359,131.054,1488.532,300.011,554.782,786.459,95.321,3562.542,0,1047,386,3469,3212,6497,85526,13511,16703,22490,4323,157164,5,0,39,4,5,29,2,0,23,14,81,114,29,362,11,0,0,0,24,3,2,2,0,0,9,2,20,23,3,18,1,0,91,11,18,-1.2,136,55,29,44,8,51133,810,17348,2,103,,Bill Stephens,operator,(303)566-3509,,bill.stephens@blackhillscorp.com,SUPPLEMENTAL,3/3/2022,10/18/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220112,44551,15371,PERHAM MUNICIPAL GAS SYSTEM,P.O. BOX 130,PERHAM,,MN,56573,125 2ND AVE. NE/P.O. BOX 130,PERHAM,,MN,56573,Natural Gas,MN,Municipal Owned,0,0,0,43.5,154.34,0,0,0,0,0,197.84,0,0,0,857,2894,0,0,0,0,0,3751,0,15.5,26,1,1,0,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3,40.88,6.16,0,0,154.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,122.8,66.88,7.16,1,0,197.84,125,0,826,22,6,0,0,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868,23,2,1,0,2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3694,45,8,1,0,3748,14.5,0,0,0,0,0,0,114,25,40.9,3.44,197.84,674,0,0,0,0,0,0,1597,462,768,260,3761,,,1,,,,,,,,5,,,,,,,,1,,,,,,,,5,,,,,,0,0,0,0.5,6,1,,5,,2396,120,1131,0,0,,Jeremie Schossow,Operator,(218)346-4455,,jschossow@cityofperham.com,INITIAL,1/26/2022,1/26/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220223,45031,15385,"PERRY, CITY OF",224 S Jefferson S,Perry,Taylor,FL,32347,224 S. JEFFERSON STREET,PERRY,,FL,32347,Natural Gas,FL,Municipal Owned,0,0,0,50,44,0,0,0,0,0,94,0,0,1056,0,1321,0,0,0,0,0,2377,0,34,16,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,75,19,0,0,0,94,123,0,1054,2,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,26,0,0,0,1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2349,28,0,0,0,2377,0,0,0,42,4,7,12,27,2,0,0,94,0,0,0,426,623,402,400,300,26,174,26,2377,,,,,,,,,,,1,1,,10,,,,,,,,,,,,,,,,,,,0,0,0,0.02,1,0,0,1,0,1038,10,344,1,4,,Anthony Willoughby,Gas Superintendent,(850) 584-7940,(850) 584-7228,awilloughby@cityofperry.net,INITIAL,2/9/2022,2/9/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20221395,46838,15392,PERRY MUNICIPAL GAS SYSTEM,127 E. Main St. PO Box 280,Perry,Ralls,MO,63462,127 E. MAIN ST.,PERRY,,MO,63462,Natural Gas,MO,Municipal Owned,0,0,0,6.746,1.021,0,0,0,0,0,7.767,0,0,0,412,61,0,0,0,0,0,473,0,5.746,1,0,0,0,6.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662,0.359,0,0,0,1.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6.408,1.359,0,0,0,7.767,125.2,0,399,13,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,455,18,0,0,0,473,0,0,0,0,6.746,0,0,0.594,0.274,0.153,0,7.767,0,0,0,0,252,132,12,33,25,12,7,473,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,115,4,27,0,0,"Part G - We are investigating a possible problem with are Town Border Station Meter / Corrector, which we believe is the reason for the high unaccounted for gas we have reported, we will submit an updated report when we find our problem.",Don L Huff,Utility Supt.,(573) 565-3131,(573) 565-3148,ppu@cityofperrymo.com,INITIAL,4/6/2022,4/6/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220663,47918,15398,"PERRY GAS SYSTEM, CITY OF",104 TOWNE PARK DRIVE,KENNESAW,,GA,30144,P.O. BOX 2030,PERRY,,GA,31069,Natural Gas,GA,Municipal Owned,,,3.92,34.64,36.51,0,0,0,0,0,75.07,,,10,812,2040,0,0,0,0,0,2862,0,18.59,10.54,9.43,0,0,38.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.89,5.62,0,0,0,36.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,49.48,16.16,9.43,0,0,75.07,100,0,822,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,18,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2844,18,0,0,0,2862,0,0,0,21.16,8.44,9,8.56,9.22,9.94,1.2,7.55,75.07,0,0,0,787,889,330,207,185,347,94,23,2862,0,0,1,0,0,0,0,0,2,0,5,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,-0.2,6,3,3,0,0,3562,0,127,4,8,"This supplemental report was submitted after reviewing records regarding information on part B, C, and D of this original filed 2021 report. Errors were found on multiple work orders and corrected.",Joshua Lairsey,,(770) 731-5244,,jlairsey@esginc.net,SUPPLEMENTAL,3/7/2022,8/1/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220552,45527,15406,"PERRYTON, CITY OF",110 S Ash St,Perryton,,TX,79070,110 S ASH,PERRYTON,,TX,79070,Natural Gas,TX,Municipal Owned,0,0,0,1,45.897,0,0,0,0,0,46.897,0,0,0,217,3318,0,0,0,0,0,3535,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.954,18.943,0,0,0,45.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26.954,19.943,0,0,0,46.897,72,0,0,217,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,37,0,0,0,3318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3281,254,0,0,0,3535,2,0,0,0,0,0,26,13,3.848,2.047,0.002,46.897,966,0,0,0,0,0,1562,708,124,173,2,3535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.01,0,0,0,0,0,568,0,166,0,0,,Brandan Knapp,Public Works Director,(806) 435-4014,(806) 435-2490,bknapp@perryton.net,INITIAL,3/1/2022,3/1/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220615,45612,15413,"PERRYVILLE MUNICIPAL SYSTEM, CITY OF",215 N West Street,Perryville,Perry,MO,63775,215 N WEST STREET,PERRYVILLE,,MO,63775,Natural Gas,MO,Municipal Owned,0,0,0,37,53.5,0,0,0,0,0,90.5,0,0,0,2748,1078,0,0,0,0,0,3826,0,3,7,27,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75,18,6.75,0,0,53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31.75,25,33.75,0,0,90.5,90,0,2731,16,1,0,0,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031,44,2,1,0,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3762,60,3,1,0,3826,66,0,0,0,0,0,0,0,0,16,8.5,90.5,3493,0,0,0,0,0,0,0,0,93,240,3826,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,1745,15,237,4,15,,Tim Britt,,(573) 517-3486,,timbritt@cityofperryville.com,INITIAL,3/3/2022,3/3/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20220981,46104,15462,PECO ENERGY CO,"2301 MARKET STREET, S9-1",PHILADELPHIA,,PA,19103,"2301 MARKET STREET, S9-1",PHILADELPHIA,,PA,19103,Natural Gas,PA,Investor Owned,218.9,82.7,18.5,2816.3,3307.5,482.9,40,0,0,0.7,6967.5,5442,6728,0,7857,443795,0,0,1519,0,0,465341,0,1160.6,727.4,930.9,175.6,141.9,3136.4,0,0,26.7,13.2,0.1,0,40,0,0,0,0,0,0,0,0,0,241.6,201.5,38.8,1,482.9,0,0,0,0,0,0,0,0,1472.2,1208.6,626.6,0.1,0,3307.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.7,0,0,0.7,0,2632.8,2204.3,1772.9,214.6,142.9,6967.5,73.51,0,13086,6590,330,21,0,20027,0,0,0,0,0,0,0,0,1507,12,0,0,0,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427154,16222,397,18,4,443795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,441747,22824,727,39,4,465341,0,394.7,114.8,493.4,1169,720.7,1041,1401,875.1,611.9,145.9,6967.5,0,1651,881,2544,31207,65909,86731,103265,66184,85604,21365,465341,494,65,50,0,405,0,0,92,175,1,184,0,108,0,0,65,84,29,46,0,73,0,0,31,97,0,179,0,48,0,0,32,239,5,0,0.55,508,88,242,178,0,262142,8818,127206,358,2378,,Bridgid Cummings,Sr. Business Analyst,(215)936-9358,,bridgid.cummings@exeloncorp.com,INITIAL,3/14/2022,3/14/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20221226,46737,15469,PHILADELPHIA GAS WORKS,800 W MONTGOMERY AVE,PHILADELPHIA,,PA,19122,800 W. MONTGOMERY AVENUE,PHILADELPHIA,,PA,19122,Natural Gas,PA,Municipal Owned,0,469.19,0,524.43,683.08,1239.35,122.96,0,0,7.11,3046.12,68187,18842,0,22564,366982,0,0,9,16,0,476600,0,48.12,264.31,428.21,110.29,142.69,993.62,0,0,51.26,67.43,4.27,0,122.96,0,0,0,0,0,0,0,0,0,227.04,781.18,97.04,134.09,1239.35,0,0,0,0,0,0,0,0,26.82,292.74,343.54,19.98,0,683.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.05,0.66,0.37,6.03,7.11,0,74.94,835.4,1621.02,231.95,282.81,3046.12,32,2,268,105681,2929,692,21,109593,0,0,0,0,0,0,0,0,8,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,333735,30485,2409,351,0,366982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,3,0,0,16,NA,0,0,0,0,0,0,0,12,334013,136170,5341,1043,21,476600,0,956.2,169.65,484.84,342.72,171.92,207.29,127.56,172.43,334.76,78.75,3046.12,0,33299,13881,19469,20017,43267,78336,86999,99212,69646,12474,476600,143,2035,33,1,0,47,5,10,1952,11,93,25,14,662,1,36,30,656,5,1,0,17,0,0,864,2,4,7,0,199,1,12,44,406,0,0.87,125,33,28,60,4,74823,137,2093,5881,385777,,Kelly DeLussey,Director-Resource Management,(215) 684-6176,,kelly.delussey@pgworks.com,SUPPLEMENTAL,3/15/2022,3/31/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20221228,46365,15476,PEOPLES GAS COMPANY LLC,375 North Shore Dr,Pittsburgh,,PA,15212,375 NORTH SHORE DRIVE,PITTSBURGH,,PA,15212,Natural Gas,PA,Investor Owned,665.351,1.794,0.008,894.775,1118.765,0,0,0,0,0,2680.693,5097,0,0,5736,50644,0,0,0,0,0,61477,0,205.218,478.029,572.54,284.995,21.147,1561.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.018,534.382,229.521,3.844,0,1118.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,556.236,1012.411,802.061,288.839,21.147,2680.694,30,0,0,10797,34,2,0,10833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50531,111,2,0,50644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,61328,145,4,0,61477,1.427,343.429,49.459,122.229,444.469,374.265,318.753,360.299,346.106,274.784,45.472,2680.692,0,1010,1841,2191,795,12428,12750,13200,7800,6802,2660,61477,752,2,12,0,8,5,1,0,38,0,14,3,2,0,1,0,26,0,12,0,0,1,0,0,16,0,11,3,2,0,0,0,28,1,0,3,56,13,13,26,4,20024,435,10709,1058,61477,,Joseph Slick,operator,(412) 258-4457,,joseph.d.slick@peoples-gas.com,INITIAL,3/15/2022,3/15/2022,7100.1-1 (Rev. 05-2021)
2/1/2024,2021,20230038,48997,15497,"PICAYUNE UTILITIES DEPT, CITY OF",101 Witthauer Ln,Picayune,Pearl River,MS,39466,203 GOODYEAR BLVD,PICAYUNE,,MS,39466,Natural Gas,MS,Municipal Owned,0,0,7,39,67,0,0,0,0,0,113,0,0,254,841,1652,0,0,0,0,0,2747,0,35,10,1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55,54,4,0,0,113,50,0,1084,10,0,0,0,1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,19,2,0,0,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2715,29,2,0,0,2746,88,0,0,0,0,0,0,0,12,13,0,113,2590,0,0,0,0,0,0,0,0,149,6,2745,,,1,,,,,,,,7,,,4,,,,,,,,,,,,,,,,,,,32,0,0,8.8,8,0,3,5,0,3986,4,239,4,4,,Huiel Farmer,,(601) 798-0031,(000) 000-0000,hfarmer@picayune.ms.us,INITIAL,1/13/2023,1/13/2023,7100.1-1 (Rev. 05-2021)
