"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAONSHORE,PARTB192MILESON,PARTBCLASS34MILESON,PARTBCLASS12MILESON,PARTBHCAOFFSHORE,PARTB192MILESOFF,PARTBCLASS34MILESOFF,PARTBCLASS12MILESOFF,PARTBHCATOTAL,PARTB192MILESTOTAL,PARTBCLASS34MILESTOTAL,PARTBCLASS12MILESTOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/22,2016,20175881,32795,15014,GAS TRANSMISSION NORTHWEST LLC,700 LOUISIANA STREET,HOUSTON,TX,77002,Natural Gas,"IDAHO, OREGON, WASHINGTON",,49.289,,,,0,,,,49.289,,,,728829.573,0,0,0,0,0,,,,,,,,No,0,1377.855,0,0,0,0,0,0,0,1377.855,0,0,0,0,0,0,0,0,0,0,0,1377.855,0,0,0,0,0,0,0,1377.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377.855,0,0,0,0,0,0,0,1377.855,INITIAL,3/14/17,3/14/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175978,32900,15033,PAIUTE PIPELINE CO,P.O. BOX 94197,LAS VEGAS,NV,89193,Natural Gas,NEVADA,,19.3,,,,0,,,,19.3,,,,34080,,,,,,,,,,,,,No,0,893.7,0,0,0,0,0,0,0,893.7,0,0,0,0,0,0,0,0,0,0,0,893.7,0,0,0,0,0,0,0,893.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.7,0,0,0,0,0,0,0,893.7,INITIAL,3/15/17,3/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175734,35035,15105,PANHANDLE EASTERN PIPELINE CO,800 EAST SONTERRA,SAN ANTONIO,TX,78258,Natural Gas,"ILLINOIS, INDIANA, KANSAS, MICHIGAN, MISSOURI, OHIO, OKLAHOMA",,142.5,,,,0,,,,142.5,,,,672586.376,,,,,,,,,,,,,No,0.11,5968.13,0,0,0,0,10.88,0,0,5979.12,0,0,0,0,0,0,0,0,0,0,0.11,5968.13,0,0,0,0,10.88,0,0,5979.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,5968.13,0,0,0,0,10.88,0,0,5979.12,SUPPLEMENTAL,3/10/17,8/1/18,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175669,32578,15208,PELICAN RESERVE PIPELINE CO,7412 SHADY VILLA LANE,HOUSTON,TX,77055,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,37600,,,,,,,,,,,,,No,0,1.8,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0,1.22,0,3.02,0,0,0,0,0,0,0,3.02,INITIAL,3/10/17,3/10/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176130,33062,15259,UGI PENN NATURAL GAS,"2525 N. 12th Street, Ste 360, P.O. Box 12677",Reading,PA,19612-2677,Natural Gas,,PENNSYLVANIA,9.8,,,,0,,,,9.8,,,,,,,,,,,,,,,,,Yes,0,50.4,0,0,0,0,0,0,0,50.4,0,0,0,0,0,0,0,0,0,0,0,50.4,0,0,0,0,0,0,0,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4,0,0,0,0,0,0,0,50.4,INITIAL,3/15/17,3/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175921,32840,15329,PEOPLES GAS LIGHT & COKE CO,200 E RANDOLPH STREET,CHICAGO,IL,60601,Natural Gas,,ILLINOIS,170.7,,,,0,,,,170.7,,,,,,,,,,,,,,,,,Yes,0,424.1,0,0,0,0,0,0,0,424.1,0,0,0,0,0,0,0,0,0,0,0,424.1,0,0,0,0,0,0,0,424.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.1,0,0,0,0,0,0,0,424.1,INITIAL,3/14/17,3/14/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175605,32509,15348,PEOPLES GAS SYSTEM INC,PO BOX 2562,TAMPA,FL,33601,Natural Gas,,FLORIDA,47.94,,,,0,,,,47.94,,,,47985.5,,,,,,,,,,,,,No,0,163.66,0,0,0,0,0,0,0,163.66,0,0,0,0,0,0,0,0,0,0,0,163.66,0,0,0,0,0,0,0,163.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.66,0,0,0,0,0,0,0,163.66,INITIAL,3/9/17,3/9/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176184,33119,15350,PEOPLES NATURAL GAS COMPANY LLC,"375 NORTH SHORE DRIVE, SUITE 600",PITTSBURGH,PA,15212,Natural Gas,,PENNSYLVANIA,18.629,,,,0,,,,18.629,,,,,,,,,,,,,,,,,Yes,26.712,127.835,0.028,0.004,0,0,0,0,0,154.579,0,0,0,0,0,0,0,0,0,0,26.712,127.835,0.028,0.004,0,0,0,0,0,154.579,0,0.012,3.678,2.251,0,0,0,0,0,5.941,1.226,26.546,59.092,12.331,0,0,26.272,0,0,125.467,0,0,0,0,0,0,0,0,0,0,1.226,26.558,62.77,14.582,0,0,26.272,0,0,131.408,27.938,154.393,62.798,14.586,0,0,26.272,0,0,285.987,INITIAL,3/15/17,3/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175790,33426,15359,BLACK HILLS ENERGY,1102 E 1ST STREET,PAPILLION,NE,68046,Natural Gas,,"ARKANSAS, COLORADO, IOWA, KANSAS, NEBRASKA, WYOMING",49.346,,,,0,,,,49.346,,,,,,,,,,,,,,,,,Yes,128.378,3822.51,50.112,0,0,0,47.8,0,0,4048.8,0,0,0,0,0,0,0,0,0,0,128.378,3822.51,50.112,0,0,0,47.8,0,0,4048.8,0,0,0,0,0,0,0,0,0,0,12.22,56.951,0,0,0,0,0,0,0,69.171,0,0,0,0,0,0,0,0,0,0,12.22,56.951,0,0,0,0,0,0,0,69.171,140.598,3879.461,50.112,0,0,0,47.8,0,0,4117.971,SUPPLEMENTAL,3/13/17,1/8/18,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176139,33073,15454,PETROLEUM FUELS CO,"6750 W. LOOP SOUTH , SUITE 748",BELLAIRE,TX,77401,Natural Gas,,"MISSISSIPPI, NEW MEXICO, TEXAS",2.14,,,,0,,,,2.14,,,,6122305,,,,,,,,,,,,,No,0,58.16,0,0,0,0,0,0,0,58.16,0,0,0,0,0,0,0,0,0,0,0,58.16,0,0,0,0,0,0,0,58.16,0,31.6,0,0,0,0,0,0,0,31.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6,0,0,0,0,0,0,0,31.6,0,89.76,0,0,0,0,0,0,0,89.76,INITIAL,3/15/17,3/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175909,32828,15462,PECO ENERGY CO,"2301 MARKET STREET, S9-1",PHILADELPHIA,PA,19101,Natural Gas,,PENNSYLVANIA,9.4,,,,0,,,,9.4,,,,8521,,,,,,,,,,,,,No,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,INITIAL,3/14/17,3/14/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176188,33124,15469,PHILADELPHIA GAS WORKS,800 W. MONTGOMERY AVENUE,PHILADELPHIA,PA,19122,Natural Gas,,PENNSYLVANIA,2,,,,0,,,,2,,,,,,,,,,,,,,,,,No,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,INITIAL,3/16/17,3/16/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176183,33118,15476,PEOPLES TWP LLC,205 NORTH MAIN STREET,BUTLER,PA,16001,Natural Gas,,PENNSYLVANIA,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,10.131,0,0,0,0,0,0,0,10.131,0,0,0,0,0,0,0,0,0,0,0,10.131,0,0,0,0,0,0,0,10.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.131,0,0,0,0,0,0,0,10.131,INITIAL,3/15/17,3/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175029,33299,15480,CONOCOPHILLIPS ALASKA NATURAL GAS CORP.,"700 G STREET, PO BOX 100360",ANCHORAGE,AK,99513,Natural Gas,,ALASKA,0,,,,0,,,,0,,,,4356,,,,,,4356,,,,,,,No,0,31,0,0,0,0,0,0,0,31,0,13,0,0,0,0,0,0,0,13,0,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,44,SUPPLEMENTAL,1/11/17,8/2/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176018,32943,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,"S820-05, 1075 W. SAM HOUSTON PARKWAY N., SUITE 200",HOUSTON,TX,77043,Hydrogen Gas,,TEXAS,0,,,,0,,,,0,,,,,,,25304,,,,,,,,,,No,0,41.55,0,0,0,0,0,0,0,41.55,0,0,0,0,0,0,0,0,0,0,0,41.55,0,0,0,0,0,0,0,41.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.55,0,0,0,0,0,0,0,41.55,INITIAL,3/15/17,3/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176017,32942,15485,PHILLIPS 66 COMPANY - SWEENY REFINERY,"S820-05, 1075 W. SAM HOUSTON PARKWAY N., SUITE 200",HOUSTON,TX,77043,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,361,,,,,,,,,,,,,No,0,13.79,0,0,0,0,0,0,0,13.79,0,0,0,0,0,0,0,0,0,0,0,13.79,0,0,0,0,0,0,0,13.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,0,0,0,0,0,0,0,13.79,INITIAL,3/15/17,3/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175797,32710,15518,PIEDMONT NATURAL GAS CO INC,4720 PIEDMONT ROW DR.,CHARLOTTE,NC,28210,Natural Gas,,"NORTH CAROLINA, SOUTH CAROLINA, TENNESSEE",307.43,,,,0,,,,307.43,,,,,,,,,,,,,,,,,Yes,0,2929.626,0,0,0,0,0.662,0,5.856,2936.144,0,0,0,0,0,0,0,0,0,0,0,2929.626,0,0,0,0,0.662,0,5.856,2936.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929.626,0,0,0,0,0.662,0,5.856,2936.144,INITIAL,3/13/17,3/13/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175345,32235,15589,PINE PIPELINE INC,"5430 LBJ FREEWAY, SUITE 1800",DALLAS,TX,75240,Natural Gas,,LOUISIANA,0.4,,,,0,,,,0.4,,,,,,,,,,,,,,,,,No,0,17.1,0,0,0,0,0,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,17.1,0,0,0,0,0,0,0,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,0,0,0,0,0,0,0,17.1,INITIAL,3/2/17,3/2/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176051,32976,15602,PIONEER NATURAL RESOURCES,5205 N. O'CONNOR BLVD.,IRVING,TX,75039-3707,Natural Gas,,"COLORADO, TEXAS",0,,,,0,,,,0,,,,50936,,,,,,,,,,,,,No,0,30.58,0,0,0,0,0,0,0,30.58,0,0,0,0,0,0,0,0,0,0,0,30.58,0,0,0,0,0,0,0,30.58,0,0.46,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0.46,0,31.04,0,0,0,0,0,0,0,31.04,INITIAL,3/15/17,3/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175141,32018,15645,PLACID PIPELINE COMPANY LLC,1940 LA HWY 1 NORTH,PORT ALLEN,LA,70767,Natural Gas,,LOUISIANA,2,,,,0,,,,2,,,,,,,,,,,,,,,,,No,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,INITIAL,2/10/17,2/10/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175319,32209,15652,"PLAINS, CITY OF",1015 AVE F,PLAINS,TX,79355,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,,,,,,,,,,,,,,No,0,8,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,9,INITIAL,3/1/17,3/1/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175559,32459,15790,PONTCHARTRAIN NATURAL GAS SYSTEM,1100 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,,LOUISIANA,0,,,,0,,,,0,,,,8478,,,,,,,,,,,,,No,0,1.799,0,0,0,0,0,0,0,1.799,0,0,0,0,0,0,0,0,0,0,0,1.799,0,0,0,0,0,0,0,1.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799,0,0,0,0,0,0,0,1.799,INITIAL,3/8/17,3/8/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20201360,38106,15815,PRAIRIE PIPELINE CO,"12850 SPURLING RD., STE.200",DALLAS,TX,75230,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,7,3,3,1,0,0,0,0,0,0,7,INITIAL,4/27/20,4/27/20,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175535,32434,15825,EAGLE US 2 LLC,2801 POST OAK BLVD,HOUSTON,TX,77056,Natural Gas,,LOUISIANA,0.17,,,,0,,,,0.17,,,,13831,,,,,,,,,,,,,No,0,0.7,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.7,INITIAL,3/8/17,3/8/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175538,32437,15825,EAGLE US 2 LLC,2801 POST OAK BLVD,HOUSTON,TX,77056,Other Gas-Chlorine,,LOUISIANA,4.48,,,,0,,,,4.48,,,,,,,,,2540.71,,,,,,,,No,0,4.48,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,0,0,0,0,0,0,0,4.48,INITIAL,3/8/17,3/8/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175531,32430,15825,EAGLE US 2 LLC,2801 POST OAK BLVD,HOUSTON,TX,77056,Other Gas-Ethylene,"LOUISIANA, TEXAS",,5.04,,,,0,,,,5.04,,,,,,,,,2057,,,,,,,,No,0,37.61,0,0,0,0,0,0,0,37.61,0,0,0,0,0,0,0,0,0,0,0,37.61,0,0,0,0,0,0,0,37.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.61,0,0,0,0,0,0,0,37.61,INITIAL,3/8/17,3/8/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175830,32743,15931,PUBLIC SERVICE CO OF COLORADO,1800 LARIMER STREET,DENVER,CO,80202,Natural Gas,,COLORADO,202.5,,,,0,,,,202.5,,,,231039,,,,,,,,,,,,,No,0,2115.7,0,0,0,0,0,0,0,2115.7,0,0,0,0,0,0,0,0,0,0,0,2115.7,0,0,0,0,0,0,0,2115.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115.7,0,0,0,0,0,0,0,2115.7,INITIAL,3/13/17,3/13/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175812,32725,15938,PUBLIC SERVICE CO OF NORTH CAROLINA,800 GASTON ROAD,GASTONIA,NC,28056,Natural Gas,,NORTH CAROLINA,54.5,,,,0,,,,54.5,,,,,,,,,,,,,,,,,Yes,0,545.683,0,0,0,0,0,0,0,545.683,0,0,0,0,0,0,0,0,0,0,0,545.683,0,0,0,0,0,0,0,545.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.683,0,0,0,0,0,0,0,545.683,INITIAL,3/13/17,3/13/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176106,33037,15952,PUBLIC SERVICE ELECTRIC & GAS CO,80 PARK PLAZA M/C - T14,NEWARK,NJ,07102-4194,Natural Gas,,NEW JERSEY,38.4,,,,0,,,,38.4,,,,,,,,,,,,,,,,,Yes,0,61.5,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,0,61.5,INITIAL,3/15/17,3/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175163,32041,16667,ENERGY NORTH NATURAL GAS INC,15 BUTTRICK RD,LONDONDERRY,NH,03053,Natural Gas,,NEW HAMPSHIRE,2.8,,,,0,,,,2.8,,,,,,,,,,,,,,,,,Yes,0,2.8,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,2.8,INITIAL,2/15/17,2/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176061,35074,17090,RATON GAS TRANSMISSION CO,223 N GUADALUPE ST #306,SANTA FE,NM,87501,Natural Gas,"COLORADO, NEW MEXICO",,0,,,,0,,,,0,,,,985.33,,,,,,,,,,,,,No,0,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,23,SUPPLEMENTAL,3/15/17,8/8/18,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175780,32693,17540,ROANOKE GAS CO,519 KIMBALL AVE,ROANOKE,VA,24016,Natural Gas,,VIRGINIA,2.27,,,,0,,,,2.27,,,,,,,,,,,,,,,,,Yes,0,65.9,0,0,0,0,0,0,0,65.9,0,0,0,0,0,0,0,0,0,0,0,65.9,0,0,0,0,0,0,0,65.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.9,0,0,0,0,0,0,0,65.9,INITIAL,3/13/17,3/13/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20176053,32978,17570,ROCHESTER GAS & ELECTRIC CORP,89 EAST AVENUE,ROCHESTER,NY,14649,Natural Gas,,NEW YORK,10.33,,,,0,,,,10.33,,,,,,,,,,,,,,,,,Yes,0,105,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,105,INITIAL,3/15/17,3/15/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175763,32676,17620,ROCKY MOUNTAIN NATURAL GAS CO INC,1102 EAST 1ST ST,PAPILLION,NE,68046,Natural Gas,,COLORADO,10.007,,,,0,,,,10.007,,,,,,,,,,,,,,,,,No,0,518.38,0,0,0,0,0,0,0,518.38,0,0,0,0,0,0,0,0,0,0,0,518.38,0,0,0,0,0,0,0,518.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.38,0,0,0,0,0,0,0,518.38,INITIAL,3/13/17,3/13/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175181,32062,17681,ROSEBURG FOREST PRODUCTS CO,10500 OLD HIGHWAY 99 SOUTH,DILLARD,OR,97432,Natural Gas,,OREGON,0.86,,,,0,,,,0.86,,,,819,,,,,,,,,,,,,No,0,2.86,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,2.86,INITIAL,2/16/17,2/16/17,7100.2-1 (Rev. 10-2014)
8/1/22,2016,20175767,32680,18012,SABINE PIPELINE LLC,"2501 CEDAR SPRINGS RD, SUITE 100",DALLAS,TX,75201,Natural Gas,"LOUISIANA, TEXAS",,4.51,,,,0,,,,4.51,,,,53418159,,,,,,,,,,,,,No,0,131.93,0,0,0,0,0,0,0,131.93,0,0,0,0,0,0,0,0,0,0,0,131.93,0,0,0,0,0,0,0,131.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.93,0,0,0,0,0,0,0,131.93,INITIAL,3/13/17,3/13/17,7100.2-1 (Rev. 10-2014)
