"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAONSHORE,PARTB192MILESON,PARTBCLASS34MILESON,PARTBCLASS12MILESON,PARTBHCAOFFSHORE,PARTB192MILESOFF,PARTBCLASS34MILESOFF,PARTBCLASS12MILESOFF,PARTBHCATOTAL,PARTB192MILESTOTAL,PARTBCLASS34MILESTOTAL,PARTBCLASS12MILESTOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/22,2013,20141952,28277,8170,ALLIANT ENERGY - INTERSTATE POWER AND LIGHT COMPANY,200 1ST STREET SE,Cedar Rapids,IA,52401,Natural Gas,,"ILLINOIS, IOWA",0.2,,,,0,,,,0.2,,,,,,,,,,,,,,,,,No,0,535.54,0,0,0,0,249.19,0,0,784.73,0,0,0,0,0,0,0,0,0,0,0,535.54,0,0,0,0,249.19,0,0,784.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.54,0,0,0,0,249.19,0,0,784.73,INITIAL,3/13/14,3/13/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142099,28435,8310,IROQUOIS GAS CORP,"ONE CORPORATE DRIVE, SUITE 600",SHELTON,CT,06484,Natural Gas,"CONNECTICUT, NEW YORK",,39.116,,,,2.224,,,,41.34,,,,291664,,,,,,,,,,,,,No,0,352.795,0,0,0,0,0,0,0,352.795,0,61.275,0,0,0,0,0,0,0,61.275,0,414.07,0,0,0,0,0,0,0,414.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.07,0,0,0,0,0,0,0,414.07,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142390,28758,8326,ITAWAMBA INDUSTRIAL GAS CO,404 MUELLER ROAD P.O. BOX 849,FULTON,MS,38843,Natural Gas,MISSISSIPPI,,0,,,,0,,,,0,,,,463267,,,,,,,,,,,,,No,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,22,INITIAL,4/4/14,4/4/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141974,28302,9011,J - W GATHERING CO,P.O. BOX 226406,DALLAS,TX,75222,Natural Gas,,"LOUISIANA, TEXAS",0,,,,0,,,,0,,,,6129651,,,,,,,,,,,,,No,0,18.68,0,0,0,0,0,0,0,18.68,0,0,0,0,0,0,0,0,0,0,0,18.68,0,0,0,0,0,0,0,18.68,0,19.56,0,0,0,0,0,0.89,0,20.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56,0,0,0,0,0,0.89,0,20.45,0,38.24,0,0,0,0,0,0.89,0,39.13,INITIAL,3/13/14,3/13/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141975,28303,9012,J - W PIPELINE CO,PO BOX 226406,DALLAS,TX,75222,Natural Gas,,"LOUISIANA, TEXAS",1.42,,,,0,,,,1.42,,,,31878671,,,,,,,,,,,,,No,0,32.64,0,0,0,0,0,0,0,32.64,0,0,0,0,0,0,0,0,0,0,0,32.64,0,0,0,0,0,0,0,32.64,0,11.83,0,0,0,0,0,0,0,11.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,0,0,0,0,0,0,0,11.83,0,44.47,0,0,0,0,0,0,0,44.47,INITIAL,3/13/14,3/13/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142304,28650,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC","1515 Arapahoe St, Tower 1, Suite 1600",Denver,CO,80202,Hydrogen Gas,,TEXAS,6.1,,,,0,,,,6.1,,,,,,,9515,,,,,,,,,,No,0,6.1,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,6.1,INITIAL,3/15/14,3/15/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142302,28648,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC","1515 Arapahoe St, Tower 1, Suite 1600",Denver,CO,80202,Natural Gas,,TEXAS,15.7,,,,0,,,,15.7,,,,37995,,,,,,,,,,,,,No,0,15.7,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,0,0,15.7,INITIAL,3/15/14,3/15/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141311,27595,9200,JEFFERSON - COCKE CO UTIL DIST,122 HIGHWAY 25E,NEWPORT,TN,37821,Natural Gas,,TENNESSEE,0.48,,,,0,,,,0.48,,,,,,,,,,,,,,,,,Yes,0,16.36,0,0,0,0,0,0,0,16.36,0,0,0,0,0,0,0,0,0,0,0,16.36,0,0,0,0,0,0,0,16.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.36,0,0,0,0,0,0,0,16.36,INITIAL,2/5/14,2/5/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141433,27729,10029,KANSAS INDUSTRIAL ENERGY SUPPPLY CO,"P.O. BOX 780008, K06-92",WICHITA,KS,67278-0008,Natural Gas,,KANSAS,0,,,,0,,,,0,,,,185,0,0,0,0,0,,,,,,,,No,0,4.4,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,4.4,INITIAL,2/25/14,2/25/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142166,28503,10030,SOURCEGAS LLC,"600 12TH STREET, SUITE 300",GOLDEN,CO,80401,Natural Gas,,"COLORADO, NEBRASKA, WYOMING",2.202,,,,0,,,,2.202,,,,,,,,,,,,,,,,,Yes,129.76,1885.735,0,0,0,0,0,0,0,2015.495,0,0,0,0,0,0,0,0,0,0,129.76,1885.735,0,0,0,0,0,0,0,2015.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.76,1885.735,0,0,0,0,0,0,0,2015.495,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141467,27764,10035,"KPC PIPELINE, LLC",19970 WEST 161ST STREET,OLATHE,KS,66062,Natural Gas,"KANSAS, MISSOURI, OKLAHOMA",,23.8,,,,0,,,,23.8,,,,10953135,,,,,,,,,,,,,No,66,1040,0,0,0,0,0,0,0,1106,0,0,0,0,0,0,0,0,0,0,66,1040,0,0,0,0,0,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1040,0,0,0,0,0,0,0,1106,INITIAL,2/27/14,2/27/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141670,28829,11017,ATMOS ENERGY CORPORATION - TRANS LOUISIANA GAS PIPELINE,"5430 LBJ FREEWAY, SUITE 1800",DALLAS,TX,75240,Natural Gas,,LOUISIANA,2.8,,,,0,,,,2.8,,,,,,,,,,,,,,,,,Yes,0,48.49,0,0,0,0,1.7,0,0,50.19,0,0,0,0,0,0,0,0,0,0,0,48.49,0,0,0,0,1.7,0,0,50.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.49,0,0,0,0,1.7,0,0,50.19,SUPPLEMENTAL,3/10/14,6/3/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142172,28511,11032,LACLEDE GAS CO,720 OLIVE STREET,SAINT LOUIS,MO,63101,Natural Gas,,MISSOURI,134.68,,,,0,,,,134.68,,,,,,,,,,,,,,,,,Yes,0,230.12,0,0,0,0,0,0,0,230.12,0,0,0,0,0,0,0,0,0,0,0,230.12,0,0,0,0,0,0,0,230.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.12,0,0,0,0,0,0,0,230.12,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141424,33699,11080,"LAGRANGE GAS DEPT, CITY OF",200 RIDLEY AVENUE,LAGRANGE,GA,30240,Landfill Gas,,GEORGIA,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,9.8,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,9.8,SUPPLEMENTAL,2/24/14,2/22/18,7100.2-1 (Rev. 10-2014)
8/1/22,2013,20186548,38338,11080,"LAGRANGE GAS DEPT, CITY OF",200 RIDLEY AVENUE,LAGRANGE,GA,30240,Natural Gas,,GEORGIA,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,45.34,0,0,0,0,0,0,0,45.34,0,0,0,0,0,0,0,0,0,0,0,45.34,0,0,0,0,0,0,0,45.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.34,0,0,0,0,0,0,0,45.34,SUPPLEMENTAL,2/26/18,1/27/21,7100.2-1 (Rev. 10-2014)
8/1/22,2013,20141536,31728,11104,"LAKELAND, CITY OF (EX. LAKELAND UTILITIES, CITY OF",501 EAST LEMON STREET,LAKELAND,FL,33801,Natural Gas,,FLORIDA,9.25,,,,0,,,,9.25,,,,14579335,,,,,,,,,,,,,No,0,9.25,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,9.25,SUPPLEMENTAL,3/4/14,4/1/16,7100.2-1 (Rev. 10-2014)
8/1/22,2013,20141476,27773,11175,"LAMAR UTILITIES BOARD, CITY OF",100 NORTH SECOND STREET,LAMAR,CO,81052,Natural Gas,COLORADO,,0,,,,0,,,,0,,,,40,,,,,,,,,,,,,No,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,31,0,71,0,0,0,0,0,0,0,71,INITIAL,2/27/14,2/27/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141337,27621,11240,"LAS CRUCES, CITY OF",680 MOTEL BLVD,LAS CRUCES,NM,88004,Natural Gas,,NEW MEXICO,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,INITIAL,2/10/14,2/10/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20153732,35080,11248,LAS VEGAS NATURAL GAS SYSTEM,905 12TH ST. P.O. BOX 179,LAS VEGAS,NM,87701,Natural Gas,,NEW MEXICO,50,,,,0,,,,50,,,,50,,,,,,,,,,,,,No,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,SUPPLEMENTAL,12/18/15,8/9/18,7100.2-1 (Rev. 10-2014)
8/1/22,2013,20142453,28858,11251,LAUREL FUEL CO,P.O. BOX 9998,JACKSON,MS,39286-0998,Natural Gas,,MISSISSIPPI,3.66,,,,0,,,,3.66,,,,2329,,,,,,,,,,,,,No,0,77.43,0,0,0,0,0,0,0,77.43,0,0,0,0,0,0,0,0,0,0,0,77.43,0,0,0,0,0,0,0,77.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.43,0,0,0,0,0,0,0,77.43,SUPPLEMENTAL,7/9/14,7/9/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142376,28744,11272,LAVACA PIPELINE CO,"103 FANNIN ROAD, PO BOX 769",POINT COMFORT,TX,77978,Natural Gas,,TEXAS,0.16,,,,0,,,,0.16,,,,37166.195,,,,,,,,,,,,,No,0,22.44,0,0,0,0,0,0,0,22.44,0,0,0,0,0,0,0,0,0,0,0,22.44,0,0,0,0,0,0,0,22.44,0,0,0,0,0,0,0,0,0,0,0,56.34,0,0,0,0,0,0,0,56.34,0,22.52,0,0,0,0,0,0,0,22.52,0,78.86,0,0,0,0,0,0,0,78.86,0,101.3,0,0,0,0,0,0,0,101.3,INITIAL,4/2/14,4/2/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141592,27902,11384,LENOX MUNICIPAL GAS SYSTEM,200 South Main,,IA,50851,Natural Gas,,IOWA,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,INITIAL,3/6/14,3/6/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141383,27676,11525,LINDSEY & ELLIOTT,P.O. BOX 902,PIKEVILLE,KY,41502,Natural Gas,,KENTUCKY,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,19,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0,0,0,0,80,19,0,0,0,0,1,0,0,100,80,19,0,0,0,0,1,0,0,100,INITIAL,2/19/14,2/19/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142009,28339,11713,KEYSPAN ENERGY DELIVERY - LONG ISLAND,40 SYLVAN RD.,WALTHAM,MA,02451,Natural Gas,,NEW YORK,134.99,,,,0,,,,134.99,,,,,,,,,,,,,,,,,Yes,0,134.99,0,0,0,0,0,0,0,134.99,0,0,0,0,0,0,0,0,0,0,0,134.99,0,0,0,0,0,0,0,134.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.99,0,0,0,0,0,0,0,134.99,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142351,28706,11760,LORIMOR MUNICIPAL GAS SYSTEM,503 Main Streeet,LORIMOR,IA,50149-0125,Natural Gas,,IOWA,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,4.25,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,4.25,INITIAL,3/21/14,3/21/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141669,28838,11800,ATMOS ENERGY CORPORATION - LOUISIANA,"5430 LBJ FREEWAY, SUITE 1800",DALLAS,TX,75240,Natural Gas,,LOUISIANA,8.8,,,,0,,,,8.8,,,,,,,,,,,,,,,,,Yes,0,20.5,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,0,0,20.5,SUPPLEMENTAL,3/10/14,6/13/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141937,28351,11820,"BRIDGELINE HOLDINGS, LP",4800 FOURNACE,BELLAIRE,TX,77401,Natural Gas,,LOUISIANA,29.3,,,,0,,,,29.3,,,,255795,,,,,,,,,,,,,No,0,963,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,0,0,0,963,SUPPLEMENTAL,3/13/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141885,28207,11824,LOUISVILLE GAS & ELECTRIC CO,"220 W MAIN ST, PO BOX 32010",LOUISVILLE,KY,40202,Natural Gas,,"INDIANA, KENTUCKY",38.14,,,,0,,,,38.14,,,,,,,,,,,,,,,,,Yes,2.01,369.79,9.02,0,0,0,5.95,0,0,386.77,0,0,0,0,0,0,0,0,0,0,2.01,369.79,9.02,0,0,0,5.95,0,0,386.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,369.79,9.02,0,0,0,5.95,0,0,386.77,INITIAL,3/13/14,3/13/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142018,28348,11856,COLONIAL GAS CO - LOWELL DIV,40 SYLVAN RD,WALTHAM,MA,02451,Natural Gas,,MASSACHUSETTS,6.343,,,,0,,,,6.343,,,,,,,,,,,,,,,,,Yes,0,6.343,0,0,0,0,0,0,0,6.343,0,0,0,0,0,0,0,0,0,0,0,6.343,0,0,0,0,0,0,0,6.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.343,0,0,0,0,0,0,0,6.343,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141909,28232,11885,LUBBOCK POWER & LIGHT,1301 BROADWAY,LUBBOCK,TX,79401,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,1854928,,,,,,,,,,,,,No,0,6.2,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,6.2,INITIAL,3/13/14,3/13/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141973,28300,12059,M H M PIPELINE CO INC,"18333 PRESTON ROAD, SUITE 188",DALLAS,TX,75252,Natural Gas,,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0,0,0,0,0,0,0,2,1.5,0.5,0,0,0,0,0,0,0,2,INITIAL,3/13/14,3/13/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20142049,28382,12102,MANNING NATURAL GAS DEPT,715 3RD STREET,MANNING,IA,51455,Natural Gas,,IOWA,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,1,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,10,INITIAL,3/14/14,3/14/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141614,27924,12125,MARATHON OIL COMPANY,5555 SAN FELIPE ROAD,HOUSTON,TX,77056,Natural Gas,,"TEXAS, UTAH",0,,,,0,,,,0,,,,2119,,,,,,,,,,,,,No,0,5.5,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,5.5,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,5.8,0,0,0,0,0,0,0,5.8,INITIAL,3/7/14,3/7/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141672,27985,12180,MARSHALL COUNTY GAS DISTRICT,1245 GUNTER AVENUE,GUNTERSVILLE,AL,35976,Natural Gas,,ALABAMA,5.5,,,,0,,,,5.5,,,,,,,,,,,,,,,,,Yes,0,85,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,85,INITIAL,3/10/14,3/10/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141722,28036,12303,MCMORAN OIL & GAS CO,1615 POYDRAS STREET,NEW ORLEANS,LA,70112,Natural Gas,"LOUISIANA, OCS-Gulf of Mexico",,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.12,0,0,0,0,0,0,0,12.12,0,12.12,0,0,0,0,0,0,0,12.12,0,12.12,0,0,0,0,0,0,0,12.12,INITIAL,3/10/14,3/10/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141594,27904,12342,MEMPHIS LIGHT GAS & WATER DIVISION,P.O. BOX 430,MEMPHIS,TN,38101,Landfill Gas,,TENNESSEE,0.45,,,,0,,,,0.45,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,3.65,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,3.65,INITIAL,3/6/14,3/6/14,7100.2-1 (Rev. 12-2012)
8/1/22,2013,20141585,27894,12342,MEMPHIS LIGHT GAS & WATER DIVISION,P.O. BOX 430,MEMPHIS,TN,38101,Natural Gas,,TENNESSEE,61.9,,,,0,,,,61.9,,,,,,,,,,,,,,,,,Yes,0,178.28,0,0,0,0,0,0,0,178.28,0,0,0,0,0,0,0,0,0,0,0,178.28,0,0,0,0,0,0,0,178.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.28,0,0,0,0,0,0,0,178.28,INITIAL,3/6/14,3/6/14,7100.2-1 (Rev. 12-2012)
