"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAONSHORE,PARTB192MILESON,PARTBCLASS34MILESON,PARTBCLASS12MILESON,PARTBHCAOFFSHORE,PARTB192MILESOFF,PARTBCLASS34MILESOFF,PARTBCLASS12MILESOFF,PARTBHCATOTAL,PARTB192MILESTOTAL,PARTBCLASS34MILESTOTAL,PARTBCLASS12MILESTOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
08/01/22,2021,20220703,40558,18201,"SENECA RESOURCES COMPANY, LLC",4800 CORPORATE CT,BAKERSFIELD,CA,93311,Natural Gas,,CALIFORNIA,0,0,0,3.7,0,0,0,0,0,0,0,3.7,416,,,,,,,,,,,,,No,0,3.7,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,3.7,INITIAL,3/11/22,3/11/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220590,40438,18273,SHELL PIPELINE CORP,150 NORTH DAIRY ASHFORD ROAD WCK BLDG. A,HOUSTON,TX,77079,Natural Gas,OCS-Gulf of Mexico,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.15,0,0,0,0,0,0,0,357.15,0,357.15,0,0,0,0,0,0,0,357.15,0,357.15,0,0,0,0,0,0,0,357.15,SUPPLEMENTAL,3/9/22,3/9/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220589,40436,18273,SHELL PIPELINE CORP,150 NORTH DAIRY ASHFORD ROAD WCK BLDG. A,HOUSTON,TX,77079,Other Gas-Dry Gas,,"LOUISIANA, TEXAS",34.67,71.78,0,0,0,0,0,0,34.67,71.78,0,0,,,,,,544,,,,,,,Dry Gas,No,0,106.45,0,0,0,0,0,0,0,106.45,0,0,0,0,0,0,0,0,0,0,0,106.45,0,0,0,0,0,0,0,106.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.45,0,0,0,0,0,0,0,106.45,INITIAL,3/9/22,3/9/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20221150,41164,18308,NV Energy,PO BOX 10100,RENO WASHOE,NV,89520,Natural Gas,,NEVADA,8.12,0,0,0.215,0,0,0,0,8.12,0,0,0.215,,,,,,,,,,,,,,Yes,0,8.335,0,0,0,0,0,0,0,8.335,0,0,0,0,0,0,0,0,0,0,0,8.335,0,0,0,0,0,0,0,8.335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.335,0,0,0,0,0,0,0,8.335,SUPPLEMENTAL,3/15/22,3/16/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220105,39936,18336,SIOUX CENTER MUNICIPAL GAS UTILITY,335 1ST AVENUE NW,SIOUX CENTER,IA,51250,Natural Gas,,IOWA,0.227,0,0.713,8.58,0,0,0,0,0.227,0,0.713,8.58,,,,,,,,,,,,,,Yes,0,9.52,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,0,0,9.52,INITIAL,2/4/22,2/4/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220980,40846,18380,SOCORRO NATURAL GAS CO,"111 SCHOOL OF MINES RD, PO BOX K",SOCORRO,NM,87801,Natural Gas,,NEW MEXICO,0,0,0,38,0,0,0,0,0,0,0,38,,,,,,,,,,,,,,Yes,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,38,INITIAL,3/14/22,3/14/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220387,40229,18388,SOMERSET GAS SERVICE,306 E. MT. VERNON ST. PO BOX 989,SOMERSET,KY,42501,Natural Gas,,KENTUCKY,1.07,0,12.6,40.11,0,0,0,0,1.07,0,12.6,40.11,1429.242,,,,,,,,,,,,,No,0,53.78,0,0,0,0,0,0,0,53.78,0,0,0,0,0,0,0,0,0,0,0,53.78,0,0,0,0,0,0,0,53.78,0,92.69,0,0,0,0,0,0,0,92.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.69,0,0,0,0,0,0,0,92.69,0,146.47,0,0,0,0,0,0,0,146.47,INITIAL,3/3/22,3/3/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220416,40262,18408,"DOMINION ENERGY SOUTH CAROLINA, INC.",220 OPERATION WAY MAIL CODE J48,CAYCE,SC,29033,Natural Gas,,SOUTH CAROLINA,32.2,25.4,48.3,328.2,0,0,0,0,32.2,25.4,48.3,328.2,,,,,,,,,,,,,,Yes,0,434.1,0,0,0,0,0,0,0,434.1,0,0,0,0,0,0,0,0,0,0,0,434.1,0,0,0,0,0,0,0,434.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.1,0,0,0,0,0,0,0,434.1,INITIAL,3/4/22,3/4/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20221006,40872,18440,SOUTH JERSEY GAS CO,101 SOUTH LINCOLN PLACE,ATLANTIC CITY,NJ,08401,Natural Gas,,NEW JERSEY,30.98,79.85,35.96,0,0,0,0,0,30.98,79.85,35.96,0,,,,,,,,,,,,,,Yes,0,146.8,0,0,0,0,0,0,0,146.8,0,0,0,0,0,0,0,0,0,0,0,146.8,0,0,0,0,0,0,0,146.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.8,0,0,0,0,0,0,0,146.8,INITIAL,3/14/22,3/14/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220444,40290,18456,SOUTHEAST GAS,P.O. BOX 1338,ANDALUSIA,AL,36420,Natural Gas,,ALABAMA,29.36,17.26,107,422.5,0,0,0,0,29.36,17.26,107,422.5,,,,,,,,,,,,,,Yes,0,576.12,0,0,0,0,0,0,0,576.12,0,0,0,0,0,0,0,0,0,0,0,576.12,0,0,0,0,0,0,0,576.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576.12,0,0,0,0,0,0,0,576.12,INITIAL,3/7/22,3/7/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20221248,41126,18472,SEMCO ENERGY GAS COMPANY,1411 THIRD STREET,PORT HURON,MI,48060,Natural Gas,,MICHIGAN,0.758,3.418,5.104,137.453,0,0,0,0,0.758,3.418,5.104,137.453,,,,,,,,,,,,,,Yes,0,146.733,0,0,0,0,0,0,0,146.733,0,0,0,0,0,0,0,0,0,0,0,146.733,0,0,0,0,0,0,0,146.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.733,0,0,0,0,0,0,0,146.733,INITIAL,3/15/22,3/15/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20221246,41124,18473,SEMCO PIPELINE CO,1411 THIRD STREET,PORT HURON,MI,48060,Natural Gas,,MICHIGAN,0.48,0.715,0,48.992,0,0,0,0,0.48,0.715,0,48.992,13612,,,,,,,,,,,,,No,0,50.187,0,0,0,0,0,0,0,50.187,0,0,0,0,0,0,0,0,0,0,0,50.187,0,0,0,0,0,0,0,50.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.187,0,0,0,0,0,0,0,50.187,INITIAL,3/15/22,3/15/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220761,41302,18484,SOUTHERN CALIFORNIA GAS CO,555 WEST FIFTH STREET,LOS ANGELES,CA,90013,Natural Gas,,CALIFORNIA,1126,244,47,2023,0,0,0,0,1126,244,47,2023,,,,,,,,,,,,,,Yes,1,3439,0,0,0,0,0,0,0,3440,0,0,0,0,0,0,0,0,0,0,1,3439,0,0,0,0,0,0,0,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3439,0,0,0,0,0,0,0,3440,SUPPLEMENTAL,3/11/22,6/6/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220609,40504,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,211 NW RIVERSIDE DRIVE,EVANSVILLE,IN,47708,Natural Gas,,INDIANA,6.932,13.089,14.923,96.175,0,0,0,0,6.932,13.089,14.923,96.175,3468,,,,,,,,,,,,,No,0,131.119,0,0,0,0,0,0,0,131.119,0,0,0,0,0,0,0,0,0,0,0,131.119,0,0,0,0,0,0,0,131.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.119,0,0,0,0,0,0,0,131.119,SUPPLEMENTAL,3/10/22,3/10/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220789,40648,18516,SOUTHERN NATURAL GAS CO,"1001 LOUISIANA ST, STE 1000 SUITE 1000",HOUSTON,TX,77002,Natural Gas,"ALABAMA, FLORIDA, GEORGIA, LOUISIANA, MISSISSIPPI, SOUTH CAROLINA, TENNESSEE",ALABAMA,285.73,742.96,133.12,5844.54,0,0,0,0,285.73,742.96,133.12,5844.54,1509482,,,,,,,,,,,,,No,0,7006.21,0,0,0,0,0,0,0,7006.21,0,0,0,0,0,0,0,0,0,0,0,7006.21,0,0,0,0,0,0,0,7006.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7006.21,0,0,0,0,0,0,0,7006.21,INITIAL,3/12/22,3/12/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220427,40273,18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",1301 MOPAC EXPRESSWAY SUITE 400,AUSTIN,TX,78746,Natural Gas,,TEXAS,146.35,0,0,162.23,0,0,0,0,146.35,0,0,162.23,,,,,,,,,,,,,,Yes,0.02,308.55,0,0,0,0,0,0,0,308.57,0,0,0,0,0,0,0,0,0,0,0.02,308.55,0,0,0,0,0,0,0,308.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,308.55,0,0,0,0,0,0,0,308.57,INITIAL,3/4/22,3/4/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20221141,41012,18536,SOUTHWEST GAS CORP,8350 S. Durango Drive,LAS VEGAS,NV,89113,Natural Gas,,"ARIZONA, CALIFORNIA, NEVADA",139.719,23.04,99.437,247.319,0,0,0,0,139.719,23.04,99.437,247.319,,,,,,,,,,,,,,Yes,15.23,494.285,0,0,0,0,0,0,0,509.515,0,0,0,0,0,0,0,0,0,0,15.23,494.285,0,0,0,0,0,0,0,509.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.23,494.285,0,0,0,0,0,0,0,509.515,INITIAL,3/15/22,3/15/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20221334,41235,18542,"WOODWARD APPLE SPRINGS, LLC",P.O. BOX 924737,HOUSTON,TX,77292,Natural Gas,,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,0,0,0,0,0,0,0,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93,0,0,0,0,0,0,0,6.93,0,6.93,0,0,0,0,0,0,0,6.93,INITIAL,4/1/22,4/1/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20221010,40876,18555,SOUTHWESTERN PUBLIC SERVICE CO,1800 LARIMER STREET,DENVER,CO,80202,Natural Gas,,TEXAS,0.3,0,0.3,19.1,0,0,0,0,0.3,0,0.3,19.1,22451,,,,,,,,,,,,,No,0,19.7,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,0,0,19.7,INITIAL,3/14/22,3/14/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220795,41259,18560,SOUTHWESTERN VIRGINIA GAS CO,208 LESTER STREET,MARTINSVILLE,VA,24112,Natural Gas,,VIRGINIA,0,0,1.319,30.918,0,0,0,0,0,0,1.319,30.918,,,,,,,,,,,,,,Yes,0,32.237,0,0,0,0,0,0,0,32.237,0,0,0,0,0,0,0,0,0,0,0,32.237,0,0,0,0,0,0,0,32.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.237,0,0,0,0,0,0,0,32.237,SUPPLEMENTAL,3/12/22,4/9/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220651,40503,18584,"SPRINGFIELD, CITY UTILITIES OF",301 E. CENTRAL,SPRINGFIELD,MO,65801,Natural Gas,,MISSOURI,6.89,1.05,0,41.05,0,0,0,0,6.89,1.05,0,41.05,,,,,,,,,,,,,,Yes,0,49.1,0,0,0,0,0,0,0,49.1,0,0,0,0,0,0,0,0,0,0,0,49.1,0,0,0,0,0,0,0,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1,0,0,0,0,0,0,0,49.1,INITIAL,3/10/22,3/10/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220347,40189,18608,STANDARD PACIFIC GAS LINE INC,PG&E GAS OPS COMPLIANCE 6111 BOLLINGER CANYON RD,SAN RAMON,CA,94583,Natural Gas,,CALIFORNIA,31.54,1.29,0.22,19.81,0,0,0,0,31.54,1.29,0.22,19.81,54584,,,,,,,,,,,,,No,0,52.85,0,0,0,0,0,0,0,52.85,0,0,0,0,0,0,0,0,0,0,0,52.85,0,0,0,0,0,0,0,52.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.85,0,0,0,0,0,0,0,52.85,INITIAL,3/2/22,3/2/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220635,40484,18636,"STEPHEN, CITY OF","413 FIFTH ST, STE B",STEPHEN,MN,56757,Natural Gas,,MINNESOTA,0,0,0,1.2,0,0,0,0,0,0,0,1.2,,,,,,,,,,,,,,No,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,INITIAL,3/10/22,3/10/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220152,39985,18667,FREEPORT-MCMORAN OIL & GAS,201 S BROADWAY,ORCUTT,CA,93455,Natural Gas,"CALIFORNIA, OCS-Pacific",CALIFORNIA,0,0,0,24.82,0,0,0,10.4,0,0,0,35.22,604,,,,,,652,,,,,,,No,0,24.82,0,0,0,0,0,0,0,24.82,0,10.4,0,0,0,0,0,0,0,10.4,0,35.22,0,0,0,0,0,0,0,35.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,9.8,0,9.8,0,0,0,0,0,0,0,9.8,0,45.02,0,0,0,0,0,0,0,45.02,INITIAL,2/14/22,2/14/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220563,40410,18718,SUNOCO PIPELINE L.P.,1300 MAIN STREET,HOUSTON,TX,77002,Natural Gas,,NEW JERSEY,0.53,0,2.95,0.52,0,0,0,0,0.53,0,2.95,0.52,316.978,,,,,,,,,,,,,No,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,INITIAL,3/9/22,3/9/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220535,40381,18752,SUPERIOR WATER LIGHT & POWER CO,2915 HILL AVE,SUPERIOR,WI,54880,Natural Gas,,WISCONSIN,0,0,0,8,0,0,0,0,0,0,0,8,,,,,,,,,,,,,,Yes,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,INITIAL,3/8/22,3/8/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220255,40094,18784,SYLACAUGA GAS SYSTEM,1414 EDWARDS ST,SYLACAUGA,AL,35150,Natural Gas,,ALABAMA,1,0,1,18,0,0,0,0,1,0,1,18,,,,,,,,,,,,,,Yes,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,INITIAL,2/24/22,2/24/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220010,39832,19125,TEAVEE OIL & GAS INC,PO BOX 27,WINFIELD,WV,25213,Natural Gas,,WEST VIRGINIA,0.03,0,0,0,0,0,0,0,0.03,0,0,0,89105,,,,,,,,,,,,,No,0,4.25,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,4.25,0,0.92,0.62,0,0,0,12.13,0,0,13.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.62,0,0,0,12.13,0,0,13.67,0,5.17,0.62,0,0,0,12.13,0,0,17.92,INITIAL,1/5/22,1/5/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20221292,41174,19160,TENNESSEE GAS PIPELINE COMPANY,"1001 LOUISIANA ST, STE 1000",HOUSTON,TX,77002,Natural Gas,"ALABAMA, ARKANSAS, CONNECTICUT, KENTUCKY, LOUISIANA, MASSACHUSETTS, MISSISSIPPI, NEW HAMPSHIRE, NEW JERSEY, NEW YORK, OHIO, PENNSYLVANIA, RHODE ISLAND, TENNESSEE, TEXAS, WEST VIRGINIA",,567.78,1513.36,129.53,9545.79,0,0,0,0,567.78,1513.36,129.53,9545.79,3814950,,,,,,,,,,,,,No,0,11756.46,0,0,0,0,0,0,0,11756.46,0,0,0,0,0,0,0,0,0,0,0,11756.46,0,0,0,0,0,0,0,11756.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11756.46,0,0,0,0,0,0,0,11756.46,INITIAL,3/18/22,3/18/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20221001,40867,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",5400 WESTHEIMER COURT,HOUSTON,TX,77056,Natural Gas,"ALABAMA, ARKANSAS, DELAWARE, ILLINOIS, INDIANA, KENTUCKY, LOUISIANA, MARYLAND, MISSISSIPPI, MISSOURI, NEW JERSEY, NEW YORK, OCS-Gulf of Mexico, OHIO, PENNSYLVANIA, TENNESSEE, TEXAS, WEST VIRGINIA",,775.92,1113.1,18.56,6517.14,0,0,0,128.18,775.92,1113.1,18.56,6645.32,3485914,,,,,,,,,,,,,No,0,8424.72,0,0,0,0,0,0,0,8424.72,0,128.18,0,0,0,0,0,0,0,128.18,0,8552.9,0,0,0,0,0,0,0,8552.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8552.9,0,0,0,0,0,0,0,8552.9,INITIAL,3/14/22,3/14/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220141,39974,19269,TGG PIPELINE LTD,8451 HWY 175,GRAND CANE,LA,71032,Natural Gas,,LOUISIANA,0.1,0,0,5.965,0,0,0,0,0.1,0,0,5.965,112068527,,,,,,,,,,,,,No,0,6.065,0,0,0,0,0,0,0,6.065,0,0,0,0,0,0,0,0,0,0,0,6.065,0,0,0,0,0,0,0,6.065,0,17.865,0,0,0,0,0,0,0,17.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.865,0,0,0,0,0,0,0,17.865,0,23.93,0,0,0,0,0,0,0,23.93,INITIAL,2/11/22,2/11/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220534,40380,19270,"TEXAS GAS TRANSMISSION, LLC",9 GREENWAY PLAZA SUITE 2800,HOUSTON,TX,77046,Natural Gas,"ARKANSAS, ILLINOIS, INDIANA, KENTUCKY, LOUISIANA, MISSISSIPPI, OHIO, TENNESSEE, TEXAS",,306.32,468.66,41.67,5113.52,0,0,0,0,306.32,468.66,41.67,5113.52,1263830.74,,,,,,,,,,,,,No,0,5922.82,0,0,0,0,7.38,0,0,5930.2,0,0,0,0,0,0,0,0,0,0,0,5922.82,0,0,0,0,7.38,0,0,5930.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5922.82,0,0,0,0,7.38,0,0,5930.2,INITIAL,3/8/22,3/8/22,7100.2-1 (Rev. 10-2021)
08/01/22,2021,20220701,40556,19319,"TPC GROUP, LLC","ONE ALLEN CENTER  500 DALLAS STREET, SUITE 2000",HOUSTON,TX,77002,Hydrogen Gas,,TEXAS,0,0,0,0.929,0,0,0,0,0,0,0,0.929,,,,0,,,,,,,,,,No,0,0.929,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0.929,INITIAL,3/11/22,3/11/22,7100.2-1 (Rev. 10-2021)
