"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/2022,2016,20172611,14978,19410,THUMS LONG BEACH CO,111 WEST OCEAN BLVD STE. 800,LONG BEACH,CA,90802,,HVL,,CALIFORNIA,,0.27,0.27,,,,,,0.000,0.000,0,28.320,0.000,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/12/17,6/12/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172928,15310,19481,T & M TERMINAL CO,ONE SYLVAN WAY SECOND FLOOR,PARSIPPANY,NJ,07054,,Refined and/or Petroleum Product (non-HVL),MISSISSIPPI,,,0.00,0.00,,,,,,,,,,152584.000,0,1.45,0,0,0,0,1.45,0,0,0,0,0,0,0,0,1.45,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,1.45,0,INITIAL,06/15/17,6/15/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172780,15158,19585,TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC,"2700, 300-5TH AVE SW",CALGARY,ALBERTA,T2P 5J2,,Crude Oil,WASHINGTON,,,34.00,34.00,,,,,,0.000,2805045676.800,0,0.000,0.000,0,64,0,0,0,0,64,0,0,0,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172391,16289,19892,UCAR PIPELINE INCORPORATED,1000 COUNTY ROAD 340,ANGLETON,TX,77515,,HVL,,LOUISIANA,,16.3,16.3,,,,,,0.000,0.000,0,487725824.000,0.000,0,69.6,0,0,0,0,69.6,0,0,0,0,0,0,0,0,69.6,0,0,0,0,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,39.54,39.54,0,0,0,1.17,0,1.17,0,0,0,24.94,0,24.94,0,0,0,0,0,0,65.65,26.11,39.54,SUPPLEMENTAL,03/10/17,8/26/18,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172394,14743,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,437 MACCORKLE AVENUE,SOUTH CHARLESTON,WV,25303,,HVL,,WEST VIRGINIA,,4.51,4.51,,,,,,,,,360688.000,,0,7.1,0,0,0,0,7.1,0,0,0,0,0,0,0,0,7.1,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,5.1,2,0,2,0,0,0,0,0,0,0,0,0,7.1,7.1,0,INITIAL,03/15/17,3/15/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172789,15167,20202,ULTRAMAR INC,2402 EAST ANAHEIM STREET,WILMINGTON,CA,90744,,Crude Oil,,CALIFORNIA,,4.32,4.32,,,,,,,8456292.000,,,,0,4.32,0,0,0,0,4.32,0,0,0,0,0,0,0,0,4.32,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,1.94,0,2.32,2.32,0,0.06,0.06,0,0,0,0,0,0,0,0,0,4.32,0,4.32,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172788,15166,20202,ULTRAMAR INC,2402 EAST ANAHEIM STREET,WILMINGTON,CA,90744,,HVL,,CALIFORNIA,,7.62,7.62,,,,,,,,,6211213.000,,0,7.62,0,0,0,0,7.62,0,0,0,0,0,0,0,0,7.62,0,0,0,0,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62,7.62,0,0,0,0,0,0,0,0,0,0,0,0,7.62,0,7.62,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172787,15165,20202,ULTRAMAR INC,2402 EAST ANAHEIM STREET,WILMINGTON,CA,90744,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,24.17,24.17,,,,,,,,,,35816989.000,0,24.17,0,0,0,0,24.17,0,0,0,0,0,0,0,0,24.17,0,0,0,0,24.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17,24.17,0,0,0,0,0,0,0,0,0,0,0,0,24.17,0,24.17,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172355,14701,21359,SASOL CHEMICALS USA LLC,12120 WICKCHESTER LANE,HOUSTON,TX,77079,,Refined and/or Petroleum Product (non-HVL),,LOUISIANA,,17.00,17.00,,,,,,,,,,13240944.000,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,INITIAL,02/20/17,2/20/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172830,15208,22430,WEST SHORE PIPELINE CO,5 Tek Park 9999 Hamilton Blvd.,Breinigsville,PA,18031,,Crude Oil,ILLINOIS,,,3.582,3.582,,,,,,,125663570.000,,,,0,3.582,0,0,0,0,3.582,0,0,0,0,0,0,0,0,3.582,0,0,0,0,3.582,0,0,0,0,0,0,0,0,0,0,3.554,3.554,0,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.005,0,0,0,3.582,0.005,3.577,INITIAL,06/15/17,6/15/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172831,15209,22430,WEST SHORE PIPELINE CO,5 Tek Park 9999 Hamilton Blvd.,Breinigsville,PA,18031,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, INDIANA, WISCONSIN",,,402.507,402.507,,,,,,,,,,9515749757.000,0,614.168,0,0,0,0,614.168,0,0,0,0,0,0,0,0,614.168,0,0,0,0,614.168,0,0,0,0,0,0,0,0,0,0,21,21,0.054,251.456,251.51,66.376,2.958,69.334,3.298,0,3.298,3.247,0,3.247,0.224,0,0.224,0.614,0,0.614,0,0,0,349.227,73.813,275.414,INITIAL,06/15/17,6/15/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172946,15328,22442,WEST TEXAS GULF PIPELINE CO,800 EAST SONTERRA BLVD,SAN ANTONIO,TX,78258,,Crude Oil,TEXAS,,,208.00,208.00,,,,,,0.000,47481491725.000,0,0.000,0.000,0,571,0,0,0,0,571,0,0,0,0,0,0,0,0,571,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/17,6/15/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172622,14993,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,"110 W 7TH, STE. 2300",TULSA,OK,74119,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,0.25,0.25,,,,,,0.000,0.000,0,0.000,128000.000,0,6.69,0,0,0,0,6.69,0,0,0,0,0,0,0,0,6.69,0,0,0,0,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,0,6.69,0,0,0,0,0,0,6.69,6.69,0,SUPPLEMENTAL,06/12/17,6/12/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172756,15392,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27 P.O. BOX 22186",TULSA,OK,74172,,Crude Oil,"COLORADO, KANSAS, OKLAHOMA, TEXAS",OKLAHOMA,,248.29,248.29,,,,,,,43403332201.000,,,,0,1248.56,0,0,0,0,1248.56,0,0,0,0,0,0,0,0,1248.56,0,0,0,0,1248.56,0,0,0,0,0,0,0,21.86,21.86,0,0,0,0,130.41,130.41,45.06,13.52,58.58,0.55,0,0.55,20.51,0,20.51,0.57,0,0.57,967.9,0,967.9,0,0,0,1200.38,1034.59,165.79,SUPPLEMENTAL,06/14/17,7/17/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172757,15134,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27 P.O. BOX 22186",TULSA,OK,74172,,HVL,"ILLINOIS, IOWA, KANSAS, MINNESOTA, MISSOURI, SOUTH DAKOTA",,,214.7,214.7,,,,,,,,,3311132343.000,,0,687.36,0,0,0,0,687.36,0,0,0,0,0,0,0,0,687.36,0,0,0,0,687.36,0,0,0,0,0.03,0.03,0,32.57,32.57,0,120.66,120.66,109.91,14.28,124.19,3.11,1.35,4.46,1.28,0,1.28,4.82,0,4.82,18.57,0,18.57,0.09,0,0.09,0,0,0,306.67,137.78,168.89,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172758,15135,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27 P.O. BOX 22186",TULSA,OK,74172,,Refined and/or Petroleum Product (non-HVL),"ARKANSAS, COLORADO, ILLINOIS, IOWA, KANSAS, MINNESOTA, MISSOURI, NEBRASKA, NEW MEXICO, NORTH DAKOTA, OKLAHOMA, SOUTH DAKOTA, TEXAS, WISCONSIN, WYOMING",TEXAS,,3907.53,3907.53,,,,,,,,,,107739426896.000,69.31,9008.61,0,0,0,0,9077.92,0,0,0,0,0,0,0,69.31,9008.61,0,0,0,0,9077.92,0,10.81,10.81,0,156.92,156.92,0,1041.87,1041.87,0,2545.21,2545.21,389.07,792.17,1181.24,865.93,251.74,1117.67,218.38,0,218.38,541.61,0,541.61,240.03,0,240.03,121.7,0,121.7,0,0,0,7175.44,2376.72,4798.72,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172902,15283,22830,WOLVERINE PIPELINE CO,"8075 Creekside Dr., Ste. 210",Portage,MI,49024-6303,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, INDIANA, MICHIGAN",,,513.89,513.89,,,,,,0.000,0.000,0,0.000,10713480052.000,115.33,798.95,0,0,0,0,914.28,0,0,0,0,0,0,0,115.33,798.95,0,0,0,0,914.28,0,0,0,0,81.88,81.88,0,0,0,0,7.49,7.49,0,119.68,119.68,235.7,6.58,242.28,2.69,0,2.69,6.97,0,6.97,38.01,0,38.01,3.31,0,3.31,0,0,0,502.31,286.68,215.63,INITIAL,06/15/17,6/15/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172581,14945,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Crude Oil,"ILLINOIS, IOWA, MINNESOTA, MISSOURI",TEXAS,,582.23,582.23,,,,,,,43219396272.000,,,,0,2191.13,0,0,0,0,2191.13,0,0,0,0,0,0,0,0,2191.13,0,0,0,0,2191.13,0,0,0,0,0,0,0,0,0,0,213.88,213.88,0,0,0,256.9,0,256.9,767.54,0,767.54,76.58,0,76.58,317.21,0,317.21,143.92,0,143.92,0,0,0,1776.03,1562.15,213.88,INITIAL,06/09/17,6/9/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172579,14943,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,HVL,"MINNESOTA, WISCONSIN",TEXAS,,411.15,411.15,,,,,,,,,2609756642.000,,0,709.39,0,0,0,0,709.39,0,0,0,0,0,0,0,0,709.39,0,0,0,0,709.39,0,0,0,0,0,0,0,1.98,1.98,0,0.87,0.87,0,185.63,185.63,107.6,0,107.6,312.2,0,312.2,51.49,0,51.49,7.31,0,7.31,33.84,0,33.84,0,0,0,700.92,512.44,188.48,INITIAL,06/09/17,6/9/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172580,14944,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Refined and/or Petroleum Product (non-HVL),"MINNESOTA, WISCONSIN","MINNESOTA, TEXAS",,681.5,681.5,,,,,,,,,,37125580479.000,0,1245.02,0,0,0,0,1245.02,0,0,0,0,0,0,0,0,1245.02,0,0,0,0,1245.02,0,0,0,0,6.26,6.26,0,2.01,2.01,0,0.21,0.21,0,8.16,8.16,9.14,0,9.14,826.74,0,826.74,367.77,0,367.77,4.58,0,4.58,1.28,0,1.28,0,0,0,1226.15,1209.51,16.64,INITIAL,06/09/17,6/9/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172744,15121,25146,"EQUISTAR CHEMICALS, L.P.","16055 SPACE CENTER BLVD., STE. 350 SUITE 350",HOUSTON,TX,77062,,Crude Oil,,TEXAS,,33.69,33.69,,,,,,0.000,294348934.000,0,0.000,0.000,0,35.51,0,0,0,0,35.51,0,0,0,0,0,0,0,0,35.51,0,0,0,0,35.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.51,0,35.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.51,35.51,0,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172747,15124,25146,"EQUISTAR CHEMICALS, L.P.","16055 SPACE CENTER BLVD., STE. 350 SUITE 350",HOUSTON,TX,77062,,HVL,"LOUISIANA, TEXAS",TEXAS,,681.85,681.85,,,,,,0.000,0.000,0,10473938890.000,0.000,0,1219.25,0,0,0,0,1219.25,0,0,0,0,0,0,0,0,1219.25,0,0,0,0,1219.25,0,0,0,0,0,0,0,0,0,0,0,0,0,73.79,73.79,737.19,0,737.19,182.74,0,182.74,150.7,0,150.7,15.41,0,15.41,0,0,0,0,0,0,1159.83,1086.04,73.79,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172746,15123,25146,"EQUISTAR CHEMICALS, L.P.","16055 SPACE CENTER BLVD., STE. 350 SUITE 350",HOUSTON,TX,77062,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,217.62,217.62,,,,,,0.000,0.000,0,0.000,858155954.000,0,232.83,0,0,0,0,232.83,0,0,0,0,0,0,0,0,232.83,0,0,0,0,232.83,0,0,0,0,0,0,0,0,0,0,39.47,39.47,0,31.4,31.4,59.87,0,59.87,1.53,0,1.53,75.33,0,75.33,0,0,0,0,0,0,0,0,0,207.6,136.73,70.87,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172848,15434,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.","1515 ARAPAHOE STREET TOWER 1, SUITE 1600",DENVER,CO,80202,,HVL,"KENTUCKY, WEST VIRGINIA",,,81.49,81.49,,,,,,0.000,0.000,0,592788998.000,0.000,0,139.75,0,0,0,0,139.75,0,0,0,0,0,0,0,0,139.75,0,0,0,0,139.75,0,0,0,0,0,0,0,0,0,37.04,0,37.04,0,0,0,39.74,0,39.74,0,0,0,0,0,0,0,0,0,62.97,0,62.97,0,0,0,139.75,139.75,0,SUPPLEMENTAL,06/15/17,10/18/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172536,14900,26039,FLORIDA POWER & LIGHT CO,601 TRAVIS STREET SUITE 1900,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,,44.82,44.82,,,,,,0.000,0.000,0,0.000,11967937.100,0,51.851,0,0,0,0,51.851,0,0,0,0,0,0,0,0,51.851,0,0,0,0,51.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.835,0,51.835,0,0,0,0,0,0,0,0,0,0.016,0,0.016,0,0,0,51.851,51.851,0,INITIAL,06/07/17,6/7/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172687,15062,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",1001 LOUISIANA STREET,HOUSTON,TX,77002,,HVL,,TEXAS,,0.72,0.72,,,,,,0.000,0.000,0,662895.000,0.000,0,0.72,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0.72,0.72,0,INITIAL,06/13/17,6/13/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172688,16213,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",1001 LOUISIANA STREET,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),ILLINOIS,"INDIANA, LOUISIANA, NEW JERSEY, NORTH CAROLINA, OHIO, TEXAS",,90.64,90.64,,,,,,0.000,0.000,0,0.000,28655522952.000,0,90.64,0,0,0,0,90.64,0,0,0,0,0,0,0,0,90.64,0,0,0,0,90.64,0,0,0,0,0,0,0,0,0,3.18,7.1,10.28,0,0,0,34.58,0,34.58,8.07,0,8.07,13.72,0,13.72,12.66,0,12.66,7.62,0,7.62,0,0,0,86.93,79.83,7.1,SUPPLEMENTAL,06/13/17,6/21/18,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172408,14759,26045,"PAR HAWAII REFINING, LLC",91-325 KOMOHANA STREET,KAPOLEI,HI,96707,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,24,24,,,,,,0.000,0.000,0,0.000,169396896.000,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,2,INITIAL,03/31/17,3/31/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172470,14830,26048,HUNT REFINING CO,2200 JACK WARNER PARKWAY SUITE 400,TUSCALOOSA,AL,35401,,Refined and/or Petroleum Product (non-HVL),,ALABAMA,,41.1,41.1,,,,,,,,,,268104408.000,0,47.44,0,0,0,0,47.44,0,0,0,0,0,0,0,0,47.44,0,0,0,0,47.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.72,0,23.72,0,0,0,23.72,0,23.72,0,0,0,0,0,0,47.44,47.44,0,INITIAL,05/24/17,5/24/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172694,15069,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","225 S.E. ST. , SUITE 44",INDIANAPOLIS,IN,46202,,Crude Oil,"ILLINOIS, INDIANA, KENTUCKY",INDIANA,,2.20,2.20,,,,,,,416360646.000,,,,13.1,184.4,0,0,0,0,197.5,0,0,0,0,0,0,0,13.1,184.4,0,0,0,0,197.5,0,0,0,0,0,0,0,36.5,36.5,0,8.8,8.8,0,0,0,27.2,0,27.2,0.3,0,0.3,35.4,0,35.4,65.6,0,65.6,15.2,0,15.2,0,0,0,189,143.7,45.3,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172693,15068,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","225 S.E. ST. , SUITE 44",INDIANAPOLIS,IN,46202,,HVL,,INDIANA,,17,17,,,,,,,,,1830251.000,1740741.000,0,17.7,0,0,0,0,17.7,0,0,0,0,0,0,0,0,17.7,0,0,0,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,17.5,0,0,0,0.2,0,0.2,0,0,0,0,0,0,17.7,17.7,0,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172695,15070,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","225 S.E. ST. , SUITE 44",INDIANAPOLIS,IN,46202,,Refined and/or Petroleum Product (non-HVL),,INDIANA,,193.1,193.1,,,,,,,,,,1483252906.000,0,229.4,0,0,0,0,229.4,0,0,0,0,0,0,0,0,229.4,0,0,0,0,229.4,0,0,0,0,0,0,0,0,0,0,50.1,50.1,0,0.1,0.1,0,0,0,0,0,0,0.1,0,0.1,0.5,0,0.5,0.3,0,0.3,0,0,0,51.1,0.9,50.2,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172802,15180,26054,KEY WEST PIPELINE CO,4635 Southwest Freeway Suite 910,Houston,TX,77027,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,4.00,3.00,7.00,0,0,0,0,243478.28,0.000,0.000,0,0.000,182608.720,0,3,0,0,0,0,3,0,4,0,0,0,0,4,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/14/17,6/14/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172553,15445,26061,"DELEK CRUDE LOGISTICS, LLC.",425 MCMURREY DRIVE,TYLER,TX,75702,,Crude Oil,,TEXAS,,18.87,18.87,,,,,,0.000,775260000.000,0,0.000,0.000,0,101.9,0,0,0,0,101.9,0,0,0,0,0,0,0,0,101.9,0,0,0,0,101.9,0,0,0,0,62.5,62.5,0,0,0,0,0,0,0,21.2,21.2,0,16.2,16.2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,101.9,2,99.9,SUPPLEMENTAL,06/08/17,11/2/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172570,14934,26061,"DELEK CRUDE LOGISTICS, LLC.",425 MCMURREY DRIVE,TYLER,TX,75702,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,23.31,23.31,,,,,,0.000,0.000,0,0.000,88427895.000,0,117.99,0,0,0,0,117.99,0,0,0,0,0,0,0,0,117.99,0,0,0,0,117.99,0,0,0,0,0,0,0,0,0,0,13.4,13.4,0,85.29,85.29,0,0,0,19.3,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,117.99,19.3,98.69,INITIAL,06/08/17,6/8/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172825,15203,26065,CHS MCPHERSON REFINERY INC.,2000 S. MAIN,MCPHERSON,KS,67460,,Crude Oil,KANSAS,,,,0.00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/17,6/15/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172824,15202,26065,CHS MCPHERSON REFINERY INC.,2000 S. MAIN,MCPHERSON,KS,67460,,HVL,,KANSAS,,6.92,6.92,,,,,,0.000,0.000,0,13464174.000,0.000,0,12.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,12.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,3.6,INITIAL,06/15/17,6/15/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172823,15201,26065,CHS MCPHERSON REFINERY INC.,2000 S. MAIN,MCPHERSON,KS,67460,,Refined and/or Petroleum Product (non-HVL),"IOWA, KANSAS, NEBRASKA",KANSAS,,137.52,137.52,,,,,,0.000,0.000,0,0.000,1236274448.000,0,254.2,0,0,0,0,254.2,0,0,0,0,0,0,0,0,254.2,0,0,0,0,254.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/17,6/15/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172851,15230,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,Crude Oil,"ALABAMA, ILLINOIS, LOUISIANA, OKLAHOMA, TEXAS, WYOMING","ALABAMA, CALIFORNIA, COLORADO, LOUISIANA, MISSISSIPPI, NEW MEXICO, NORTH DAKOTA, OKLAHOMA, TEXAS",,133.82,133.82,,,,,,,4565956727.000,,,,12.84,362.2,0,0,7.03,230.64,612.71,0,0,0,0,0,0,0,12.84,362.2,0,0,7.03,230.64,612.71,1.99,0.4,2.39,0,0,0,0,3.9,3.9,0,34.1,34.1,0,66.05,66.05,14.73,2.9,17.63,40.53,0,40.53,57.67,0,57.67,28.36,0,28.36,173.18,0,173.18,0,0,0,423.81,316.46,107.35,INITIAL,06/15/17,6/15/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2016,20172396,15229,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,HVL,"MICHIGAN, SOUTH CAROLINA","ARIZONA, CALIFORNIA",,63.32,63.32,,,,,,0.000,0.000,0,244558234.000,0.000,0,85.85,0,0,0,5.54,91.39,0,0,0,0,0,0,0,0,85.85,0,0,0,5.54,91.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.53,0,66.53,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,66.54,66.54,0,SUPPLEMENTAL,03/15/17,6/15/17,7000-1.1 (Rev. 06-2014)
