"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/2022,2014,20151518,13650,22430,WEST SHORE PIPELINE CO,5 Tek Park 9999 Hamilton Blvd.,Breinigsville,PA,18031,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, INDIANA, WISCONSIN",,,402.882,402.882,,,,,,0.000,0.000,0,0.000,12025796153.000,0,614.344,0,0,0,0,614.344,0,0,0,0,0,0,0,0,614.344,0,0,0,0,614.344,0,0,0,0,0,0,0,0,0,0,20.998,20.998,0.054,251.668,251.722,37.398,2.958,40.356,3.298,0,3.298,3.247,0,3.247,0.224,0,0.224,0.369,0,0.369,0,0,0,320.214,44.59,275.624,INITIAL,06/15/15,6/15/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151289,13405,22442,WEST TEXAS GULF PIPELINE CO,4041 MARKET STREET,ASTON,PA,19014,,Crude Oil,TEXAS,,,210.00,210.00,,,,,,0.000,45223406256.000,0,0.000,0.000,0,582,0,0,0,0,582,0,0,0,0,0,0,0,0,582,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/04/15,6/4/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151534,13666,22465,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,"110 W 7TH, STE. 2300",TULSA,OK,74119,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,0.25,0.25,,,,,,0.000,0.000,0,0.000,129000.000,0,6.69,0,0,0,0,6.69,0,0,0,0,0,0,0,0,6.69,0,0,0,0,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,0,6.69,0,0,0,0,0,0,6.69,6.69,0,INITIAL,06/15/15,6/15/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151345,13466,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27 P.O. BOX 22186",TULSA,OK,74172,,Crude Oil,"KANSAS, OKLAHOMA, TEXAS","OKLAHOMA, TEXAS",,437.5,437.5,,,,,,,51224945798.000,,,,0,1350.5,0,0,0,0,1350.5,0,0,0,0,0,0,0,0,1350.5,0,0,0,0,1350.5,0,0.5,0.5,0,0,0,0,61,61,0,34,34,0,126,126,176.75,13.25,190,3.5,0,3.5,16,0,16,32,0,32,452.5,0,452.5,0,0,0,915.5,680.75,234.75,INITIAL,06/10/15,6/10/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151346,13467,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27 P.O. BOX 22186",TULSA,OK,74172,,HVL,"ILLINOIS, IOWA, KANSAS, MINNESOTA, MISSOURI",,,217,217,,,,,,,,,3233023934.000,,0,590,0,0,0,0,590,0,0,0,0,0,0,0,0,590,0,0,0,0,590,0,0,0,0,0,0,0,33,33,0,120.5,120.5,110,14.25,124.25,3.25,1,4.25,0.55,0,0.55,4.6,0,4.6,18.1,0,18.1,0,0,0,0,0,0,305.25,136.5,168.75,INITIAL,06/10/15,6/10/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151347,13468,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27 P.O. BOX 22186",TULSA,OK,74172,,Refined and/or Petroleum Product (non-HVL),"ARKANSAS, COLORADO, ILLINOIS, IOWA, KANSAS, MINNESOTA, MISSOURI, NEBRASKA, NEW MEXICO, NORTH DAKOTA, OKLAHOMA, SOUTH DAKOTA, TEXAS, WISCONSIN, WYOMING",TEXAS,,3851,3851,,,,,,,,,,106745180107.000,69.5,8511,0,0,0,0,8580.5,0,0,0,0,0,0,0,69.5,8511,0,0,0,0,8580.5,0,12,12,0,157,157,0,1042.25,1042.25,0,2406,2406,389,700.25,1089.25,866,252.25,1118.25,93.25,0,93.25,504,0,504,233,0,233,9.5,0,9.5,0,0,0,6664.5,2094.75,4569.75,INITIAL,06/10/15,6/10/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151449,13578,22830,WOLVERINE PIPELINE CO,"8075 Creekside Dr., Ste. 210",Portage,MI,49024-6303,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, INDIANA, MICHIGAN",,,513.89,513.89,,,,,,0.000,0.000,0,0.000,10772475069.000,115,799.68,0,0,0,0,914.68,0,0,0,0,0,0,0,115,799.68,0,0,0,0,914.68,151.72,0,151.72,81.84,0,81.84,0,0,0,0,7.58,7.58,0,119.7,119.7,235.36,6.79,242.15,2.69,0,2.69,6.97,0,6.97,38.11,0,38.11,2.08,0,2.08,0,0,0,652.84,518.77,134.07,INITIAL,06/12/15,6/12/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151301,13417,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Crude Oil,"ILLINOIS, IOWA, MINNESOTA, MISSOURI",TEXAS,,816.48,816.48,,,,,,0.000,43308587830.000,0,0.000,0.000,0,2187.4,0,0,0,0,2187.4,0,0,0,0,0,0,0,0,2187.4,0,0,0,0,2187.4,0,0,0,0,0,0,0,0,0,0,212.21,212.21,0,0,0,264.37,0,264.37,759.69,0,759.69,76.74,0,76.74,316.33,0,316.33,109.61,0,109.61,0,0,0,1738.95,1526.74,212.21,INITIAL,06/05/15,6/5/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151302,13418,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Fuel Grade Ethanol (dedicated system),,TEXAS,,1.06,1.06,,,,,,0.000,0.000,7163554,0.000,0.000,0,1.06,0,0,0,0,1.06,0,0,0,0,0,0,0,0,1.06,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/05/15,6/5/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151303,13419,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,HVL,"MINNESOTA, WISCONSIN",TEXAS,,355.51,355.51,,,,,,0.000,0.000,0,1576798699.000,0.000,0,678.28,0,0,0,0,678.28,0,0,0,0,0,0,0,0,678.28,0,0,0,0,678.28,0,0,0,0,0,0,0,1.98,1.98,0,0.87,0.87,0,180.65,180.65,107.6,0,107.6,337.99,0,337.99,31.37,0,31.37,7.31,0,7.31,1.43,0,1.43,0,0,0,669.2,485.7,183.5,INITIAL,06/05/15,6/5/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151299,13415,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Refined and/or Petroleum Product (non-HVL),"MINNESOTA, WISCONSIN","MINNESOTA, TEXAS",,735.67,735.67,,,,,,0.000,0.000,0,0.000,34997125634.000,0,1233.75,0,0,0,0,1233.75,0,0,0,0,0,0,0,0,1233.75,0,0,0,0,1233.75,0,0,0,0,6.14,6.14,0,1.79,1.79,0,0.21,0.21,0,9.93,9.93,1.42,0,1.42,826.11,0,826.11,364.58,0,364.58,4.58,0,4.58,0.73,0,0.73,0,0,0,1215.49,1197.42,18.07,INITIAL,06/05/15,6/5/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151403,13529,25146,"EQUISTAR CHEMICALS, L.P.",5761 UNDERWOOD ROAD,PASADENA,TX,77507,,Crude Oil,,TEXAS,,16.79,16.79,,,,,,,442485397.000,,,,0,27.75,0,0,0,0,27.75,0,0,0,0,0,0,0,0,27.75,0,0,0,0,27.75,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,27.65,0,27.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.75,27.65,0.1,INITIAL,06/11/15,6/11/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151407,13533,25146,"EQUISTAR CHEMICALS, L.P.",5761 UNDERWOOD ROAD,PASADENA,TX,77507,,HVL,"LOUISIANA, TEXAS",TEXAS,,643.09,643.09,,,,,,,,,6514790824.000,,0,1161.72,0,0,0,0,1161.72,0,0,0,0,0,0,0,0,1161.72,0,0,0,0,1161.72,0,0,0,0,0,0,0,0,0,0,0,0,0,92.94,92.94,717.27,0,717.27,159.95,0,159.95,149.87,0,149.87,9.91,0,9.91,0,0,0,0,0,0,1129.94,1037,92.94,INITIAL,06/11/15,6/11/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151402,13528,25146,"EQUISTAR CHEMICALS, L.P.",5761 UNDERWOOD ROAD,PASADENA,TX,77507,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,233.73,233.73,,,,,,,,,,349881756.000,0,299.9,0,0,0,0,299.9,0,0,0,0,0,0,0,0,299.9,0,0,0,0,299.9,0,0,0,0,0,0,0,0,0,0,49.05,49.05,0,68.64,68.64,96.56,0,96.56,0,0,0,85.65,0,85.65,0,0,0,0,0,0,0,0,0,299.9,182.21,117.69,INITIAL,06/11/15,6/11/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151560,13889,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.","1515 ARAPAHOE STREET TOWER 1, SUITE 1600",DENVER,CO,80202,,HVL,"KENTUCKY, WEST VIRGINIA",,,41.50,41.50,,,,,,,,,662402000.000,,0,139.6,0,0,0,0,139.6,0,0,0,0,0,0,0,0,139.6,0,0,0,0,139.6,0,0,0,0,0,0,0,0,0,37,0,37,0,0,0,39.7,0,39.7,0,0,0,0,0,0,0,0,0,62.9,0,62.9,0,0,0,139.6,139.6,0,SUPPLEMENTAL,06/15/15,8/12/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151673,13831,26039,FLORIDA POWER & LIGHT CO,700 UNIVERSE BLVD.,JUNO BEACH,FL,33408-0420,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,,44.82,44.82,,,,,,0.000,0.000,0,0.000,9145381.410,0,51.851,0,0,0,0,51.851,0,0,0,0,0,0,0,0,51.851,0,0,0,0,51.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.835,0,51.835,0,0,0,0,0,0,0,0,0,0.016,0,0.016,0,0,0,51.851,51.851,0,INITIAL,06/29/15,6/29/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151221,13330,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",1001 LOUISIANA STREET,HOUSTON,TX,77002,,HVL,,TEXAS,,0.75,0.75,,,,,,0.000,0.000,0,592672.000,0.000,0,0.75,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0,0,0,0,0.75,0.75,0,INITIAL,05/27/15,5/27/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151220,13329,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",1001 LOUISIANA STREET,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,"ILLINOIS, LOUISIANA, NEW JERSEY, TEXAS",,58.06,58.06,,,,,,0.000,0.000,0,0.000,281138798.000,0,58.06,0,0,0,0,58.06,0,0,0,0,0,0,0,0,58.06,0,0,0,0,58.06,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,6.97,0,6.97,8.98,0,8.98,12.56,0,12.56,11.77,0,11.77,6.22,0,6.22,0,0,0,46.6,46.6,0,INITIAL,05/27/15,5/27/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151238,13349,26045,HAWAII INDEPENDENT ENERGY,91-325 KOMOHANA STREET,KAPOLEI,HI,96707,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,24,24,,,,,,0.000,0.000,0,0.000,7081396.000,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,2,INITIAL,05/29/15,5/29/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151397,13522,26048,HUNT REFINING CO,2200 JACK WARNER PARKWAY SUITE 400,TUSCALOOSA,AL,35401,,Refined and/or Petroleum Product (non-HVL),,ALABAMA,,41.10,41.10,,,,,,0.000,0.000,0,0.000,246955656.000,0,47.44,0,0,0,0,47.44,0,0,0,0,0,0,0,0,47.44,0,0,0,0,47.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.72,0,23.72,0,0,0,23.72,0,23.72,0,0,0,0,0,0,47.44,47.44,0,INITIAL,06/11/15,6/11/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151155,13257,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","225 S.E. ST. , SUITE 44",INDIANAPOLIS,IN,46202,,Crude Oil,"ILLINOIS, INDIANA, KENTUCKY",INDIANA,,0,0,,,,,,0.000,464004771.000,0,0.000,0.000,15,181.2,0,0,0,0,196.2,0,0,0,0,0,0,0,15,181.2,0,0,0,0,196.2,0,0,0,0,0,0,0,47.8,47.8,0,8.8,8.8,0,0,0,27,0,27,0.3,0,0.3,34.5,0,34.5,65.4,0,65.4,12.4,0,12.4,0,0,0,196.2,139.6,56.6,INITIAL,04/23/15,4/23/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151154,13256,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","225 S.E. ST. , SUITE 44",INDIANAPOLIS,IN,46202,,Refined and/or Petroleum Product (non-HVL),,INDIANA,,210.1,210.1,,,,,,0.000,0.000,0,2104759.000,1422851472.000,0,247.1,0,0,0,0,247.1,0,0,0,0,0,0,0,0,247.1,0,0,0,0,247.1,0,0,0,0,0,0,0,0,0,0,50.1,50.1,0,0.1,0.1,0,0,0,17.5,0,17.5,0.1,0,0.1,0.7,0,0.7,0.3,0,0.3,0,0,0,68.8,18.6,50.2,INITIAL,04/23/15,4/23/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151684,13844,26054,KEY WEST PIPELINE CO,4635 Southwest Freeway Suite 910,Houston,TX,77027,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,4.00,3.00,7.00,0,0,0,0,1815044,0.000,0.000,0,0.000,1361283.000,0,3,0,0,0,0,3,0,4,0,0,0,0,4,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,07/02/15,7/2/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151581,13725,26061,"DELEK CRUDE LOGISTICS, LLC.",425 MCMURREY DRIVE,TYLER,TX,75702,,Crude Oil,,TEXAS,0,18.87,18.87,,0,,,,,305505000.000,,,,0,101.9,0,0,0,0,101.9,0,0,0,0,0,0,0,0,101.9,0,0,0,0,101.9,0,0,0,0,62.5,62.5,0,0,0,0,0,0,0,21.2,21.2,0,16.2,16.2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,101.9,2,99.9,INITIAL,06/15/15,6/15/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151591,13739,26061,"DELEK CRUDE LOGISTICS, LLC.",425 MCMURREY DRIVE,TYLER,TX,75702,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,23.31,23.31,,,,,,0.000,0.000,0,0.000,142120050.000,0,107.99,0,0,0,0,107.99,0,0,0,0,0,0,0,0,107.99,0,0,0,0,107.99,0,0,0,0,0,0,0,0,0,0,13.4,13.4,0,75.29,75.29,0,0,0,19.3,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,107.99,19.3,88.69,INITIAL,06/15/15,6/15/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151596,13744,26065,NATIONAL COOP REFINERY ASSCO,2000 S. MAIN,MCPHERSON,KS,67460,,Crude Oil,KANSAS,,,,0.00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/15,6/15/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151595,13743,26065,NATIONAL COOP REFINERY ASSCO,2000 S. MAIN,MCPHERSON,KS,67460,,HVL,,KANSAS,,6.92,6.92,,,,,,0.000,0.000,0,13587862.000,0.000,0,12.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,12.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,4.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,4.8,INITIAL,06/15/15,6/15/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151594,13742,26065,NATIONAL COOP REFINERY ASSCO,2000 S. MAIN,MCPHERSON,KS,67460,,Refined and/or Petroleum Product (non-HVL),"IOWA, KANSAS, NEBRASKA",KANSAS,,137.52,137.52,,,,,,0.000,0.000,0,0.000,1075545097.000,0,254.2,0,0,0,0,254.2,0,0,0,0,0,0,0,0,254.2,0,0,0,0,254.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/15,6/15/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151443,13574,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,Crude Oil,"ALABAMA, ILLINOIS, LOUISIANA, OKLAHOMA, TEXAS, WYOMING","ALABAMA, CALIFORNIA, LOUISIANA, OKLAHOMA, TEXAS",0,128.71,128.71,,0,,,,,5115371966.000,,,,9.21,370.1,0,0,0,0,379.31,0,0,0,0,0,0,0,9.21,370.1,0,0,0,0,379.31,0,0,0,0,0,0,3.9,5.87,9.77,0,0,0,31.35,0,31.35,16.77,0,16.77,14.68,0,14.68,49.41,0,49.41,28.1,0,28.1,115.19,0,115.19,0,0,0,265.27,259.4,5.87,SUPPLEMENTAL,06/12/15,6/12/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151444,13571,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,HVL,"MICHIGAN, OHIO","ARIZONA, SOUTH CAROLINA",0.00,111.02,111.02,,,,0,,,,,316704004.000,,0,148.83,0,0,0,0,148.83,0,0,0,0,0,0,0,0,148.83,0,0,0,0,148.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.53,0,66.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.53,66.53,0,INITIAL,06/12/15,6/12/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151445,13572,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,0,6.29,6.29,,,,,0,,,,,57334243.000,0,6.29,0,0,0,0,6.29,0,0,0,0,0,0,0,0,6.29,0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,2.79,0,0,0,2.5,0,2.5,0,0,0,1,0,1,0,0,0,6.29,6.29,0,INITIAL,06/12/15,6/12/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151406,13532,26086,SEADRIFT PIPELINE CORP,1000 COUNTY ROAD 340,ANGLETON,TX,77515,,HVL,,TEXAS,,221.81,221.81,,,,,,0.000,0.000,0,2255105382.000,0.000,0,1038.41,0,0,0,0,1038.41,0,0,0,0,0,0,0,0,1038.41,0,0,0,0,1038.41,2.5,0.09,2.59,0,0,0,0,0,0,1.52,129.55,131.07,77.86,165.37,243.23,166.35,0.01,166.36,8.3,0,8.3,0,0,0,47.97,0.09,48.06,0.11,0.03,0.14,0,0,0,599.75,304.61,295.14,INITIAL,06/11/15,6/11/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151562,13734,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,19003 IH-10 WEST,SAN ANTONIO,TX,78257,,Refined and/or Petroleum Product (non-HVL),"MARYLAND, NEW JERSEY, NEW MEXICO, NEW YORK, TEXAS, WASHINGTON DC","CALIFORNIA, NEW JERSEY, OREGON, VIRGINIA",,49.7,49.7,,,,,,0.000,0.000,0,0.000,116697360.000,0,106.6,0,0,0,0,106.6,0,0,0,0,0,0,0,0,106.6,0,0,0,0,106.6,0,0,0,0,0,0,0,0,0,0,0,0,0,72.8,72.8,0.3,0,0.3,3.1,0,3.1,2,0,2,2.25,0,2.25,0.15,0,0.15,0,0,0,80.6,7.8,72.8,SUPPLEMENTAL,06/15/15,6/15/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151354,13476,26099,TAMPA BAY PIPELINE CO.,4120 HIGEL AVE.,SARASOTA,FL,34242,,HVL,,FLORIDA,,92.81,92.81,,,,,,0.000,0.000,0,316381615.563,0.000,0,92.81,0,0,0,0,92.81,0,0,0,0,0,0,0,0,92.81,0,0,0,0,92.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68,0,40.68,28.99,0,28.99,1.19,0,1.19,20.75,0,20.75,1.2,0,1.2,0,0,0,92.81,92.81,0,INITIAL,06/10/15,6/10/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151447,13575,26103,"TEXAS EASTMAN DIVISION, EASTMAN CHEMICAL CO",PO BOX 7444,LONGVIEW,TX,75607,,HVL,,TEXAS,,108.9,108.9,,,,,,0.000,0.000,0,2953298398.000,0.000,0,470.5,0,0,0,0,470.5,0,0,0,0,0,0,0,0,470.5,0,0,0,0,470.5,0,0,0,0,0,0,0,0,0,0,0,0,0,184.4,184.4,0,0,0,218.3,0,218.3,0,0,0,0,0,0,0,0,0,0,0,0,402.7,218.3,184.4,INITIAL,06/12/15,6/12/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151556,13694,26111,UNITED REFINING CO,15 BRADLEY ST,WARREN,PA,16365,,Refined and/or Petroleum Product (non-HVL),,NEW YORK,,0.93,0.93,,,,,,,,,,1019266.750,0,1.85,0,0,0,0,1.85,0,0,0,0,0,0,0,0,1.85,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,1.846,1.846,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0.002,0,0.002,0,0,0,1.85,0.004,1.846,INITIAL,06/15/15,6/15/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151355,13478,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Crude Oil,,TEXAS,,4.61,4.61,,,,,,,0.000,,,,0,4.61,0,0,0,0,4.61,0,0,0,0,0,0,0,0,4.61,0,0,0,0,4.61,0,0,0,0,0,0,0,0,0,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,1.26,INITIAL,06/10/15,6/10/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151431,13558,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,,HVL,,TEXAS,,14.22,14.22,,,,,,,,,0.000,,0,14.22,0,0,0,0,14.22,0,0,0,0,0,0,0,0,14.22,0,0,0,0,14.22,0,0,0,0,0,0,0,0,0,0,0.249,0.249,0,0,0,0,0,0,7.21,0,7.21,1.06,0,1.06,3.46,0,3.46,0,0,0,0,0,0,11.979,11.73,0.249,INITIAL,06/11/15,6/11/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151428,13910,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,45.49,45.49,,,,,,,,,,0.000,0,45.49,0,0,0,0,45.49,0,0,0,0,0,0,0,0,45.49,0,0,0,0,45.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,0,7.11,5.41,0,5.41,4.37,0,4.37,0,0,0,0,0,0,16.89,16.89,0,SUPPLEMENTAL,06/11/15,9/24/15,7000-1.1 (Rev. 06-2014)
8/1/2022,2014,20151382,13506,26120,COLLINS PIPELINE CO,22777 SPRINGWOODS VILLAGE PARKWAY OFFICE E3.5B.287,SPRING,TX,77389,,Refined and/or Petroleum Product (non-HVL),"LOUISIANA, MISSISSIPPI",,,89.46,89.46,,,,,,,,,,4920055066.000,0,124.53,0,0,0,0,124.53,0,0,0,0,0,0,0,0,124.53,0,0,0,0,124.53,0,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,83.73,0,83.73,0.09,0,0.09,0.16,0,0.16,0,0,0,0,0,0,0,0,0,85,83.98,1.02,INITIAL,06/11/15,6/11/15,7000-1.1 (Rev. 06-2014)
