"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/2022,2013,20140951,12972,22442,WEST TEXAS GULF PIPELINE CO,4041 MARKET STREET,ASTON,PA,19014,,Crude Oil,TEXAS,,,211,211,,,,,,,41591156921.000,,,,0,582,0,0,0,0,582,0,0,0,0,0,0,0,0,582,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140821,12833,22465,"ATLAS PIPELINE MID-CONTINENT - WESTTEX, LLC","110 W 7TH, STE. 2300",TULSA,OK,74119,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,,0,,,,,,,,,,130000.000,0,6.69,0,0,0,0,6.69,0,0,0,0,0,0,0,0,6.69,0,0,0,0,6.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69,0,6.69,0,0,0,0,0,0,6.69,6.69,0,INITIAL,06/12/14,6/12/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140950,12971,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27, P.O. BOX 22186",TULSA,OK,74172,,Crude Oil,"KANSAS, OKLAHOMA, TEXAS",OKLAHOMA,0,341,341,,0,,,,,21621436841.000,,,,0,904,0,0,0,0,904,0,0,0,0,0,0,0,0,904,0,0,0,0,904,0,16,16,0,0,0,0,25,25,0,34,34,0,126,126,188,2,190,2,0,2,15.5,0,15.5,31,0,31,29,0,29,0,0,0,468.5,265.5,203,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140953,12974,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27, P.O. BOX 22186",TULSA,OK,74172,,HVL,"ILLINOIS, IOWA, KANSAS, MINNESOTA, MISSOURI",,0,218,218,,,,0,,,,,3003714781.000,,0,590,0,0,0,0,590,0,0,0,0,0,0,0,0,590,0,0,0,0,590,0,52.5,52.5,0,0,0,0,33,33,0,86,86,110,0.5,110.5,0.5,0.5,1,0,0,0,1,0,1,18,0,18,0,0,0,0,0,0,302,129.5,172.5,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140955,12976,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27, P.O. BOX 22186",TULSA,OK,74172,,Refined and/or Petroleum Product (non-HVL),"ARKANSAS, COLORADO, ILLINOIS, IOWA, KANSAS, MINNESOTA, MISSOURI, NEBRASKA, NEW MEXICO, NORTH DAKOTA, OKLAHOMA, SOUTH DAKOTA, TEXAS, WISCONSIN, WYOMING",TEXAS,0,3678,3678,,,,,0,,,,,95908443261.000,70,8588,0,0,0,0,8658,0,0,0,0,0,0,0,70,8588,0,0,0,0,8658,0,260.5,260.5,0,0,0,0,808,808,0,2454,2454,389.5,773,1162.5,842,251.5,1093.5,92,0,92,502,0,502,233,0,233,3.5,0,3.5,0,0,0,6609,2062,4547,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140894,12908,22830,WOLVERINE PIPELINE CO,"8075 Creekside Dr., Ste. 210",Portage,MI,49024-6303,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, INDIANA, MICHIGAN",,,575.94,575.94,,,,,,,,,,9794401716.000,115,799.37,0,0,0,0,914.37,0,0,0,0,0,0,0,115,799.37,0,0,0,0,914.37,0,81.84,81.84,0,0,0,0,0,0,0,7.58,7.58,0,119.7,119.7,235.36,6.79,242.15,2.69,0,2.69,6.97,0,6.97,38.11,0,38.11,2.08,0,2.08,0,0,0,501.12,285.21,215.91,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140878,12892,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Crude Oil,"ILLINOIS, IOWA, MINNESOTA, MISSOURI",TEXAS,,1347.24,1347.24,,,,,,0.000,42342496603.000,0,0.000,0.000,0,2163.78,0,0,0,0,2163.78,0,0,0,0,0,0,0,0,2163.78,0,0,0,0,2163.78,0,0,0,0,0,0,0,0,0,0,212.21,212.21,0,0,0,264.37,0,264.37,952.97,0,952.97,76.74,0,76.74,316.33,0,316.33,86.07,0,86.07,0,0,0,1908.69,1696.48,212.21,INITIAL,06/12/14,6/12/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140877,12891,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Fuel Grade Ethanol (dedicated system),,TEXAS,,1.04,1.04,,,,,,,,7632487,,,0,1.04,0,0,0,0,1.04,0,0,0,0,0,0,0,0,1.04,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/12/14,6/12/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140881,12895,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,HVL,"MINNESOTA, WISCONSIN",TEXAS,,355.26,355.26,,,,,,,,,1322921177.000,,0,678.06,0,0,0,0,678.06,0,0,0,0,0,0,0,0,678.06,0,0,0,0,678.06,0,0,0,0,0,0,0,1.98,1.98,0,0.87,0.87,0,180.65,180.65,107.6,0,107.6,338.03,0,338.03,31.37,0,31.37,7.31,0,7.31,1.18,0,1.18,0,0,0,668.99,485.49,183.5,INITIAL,06/12/14,6/12/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140884,12898,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Refined and/or Petroleum Product (non-HVL),"MINNESOTA, WISCONSIN","MINNESOTA, TEXAS",,1053.91,1053.91,,,,,,,,,,34171165068.000,0,1233.74,0,0,0,0,1233.74,0,0,0,0,0,0,0,0,1233.74,0,0,0,0,1233.74,0,6.14,6.14,0,0,0,0,1.79,1.79,0,0.21,0.21,0,9.93,9.93,1.42,0,1.42,826.11,0,826.11,364.58,0,364.58,4.58,0,4.58,0.73,0,0.73,0,0,0,1215.49,1197.42,18.07,INITIAL,06/12/14,6/12/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140918,12937,25146,"EQUISTAR CHEMICALS, L.P.",5761 UNDERWOOD ROAD,PASADENA,TX,77507,,HVL,"LOUISIANA, TEXAS",TEXAS,,602.19,602.19,,,,,,,,,6512875998.000,,0,1187.83,0,0,0,0,1187.83,0,0,0,0,0,0,0,0,1187.83,0,0,0,0,1187.83,0,0,0,0,0,0,0,0,0,0,0,0,0,92.94,92.94,720.36,0,720.36,189.36,0,189.36,168.55,0,168.55,16.62,0,16.62,0,0,0,0,0,0,1187.83,1094.89,92.94,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140920,12967,25146,"EQUISTAR CHEMICALS, L.P.",5761 UNDERWOOD ROAD,PASADENA,TX,77507,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,245.72,245.72,,,,,,,,,,290999606.000,0,324.95,0,0,0,0,324.95,0,0,0,0,0,0,0,0,324.95,0,0,0,0,324.95,0,0,0,0,0,0,0,0,0,0,49.31,49.31,0,22.45,22.45,118.15,0,118.15,0,0,0,77.47,0,77.47,0,0,0,0,0,0,0,0,0,267.38,195.62,71.76,SUPPLEMENTAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20141049,13206,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.","1515 ARAPAHOE STREET, TOWER 1, SUITE 1600",DENVER,CO,80202,,HVL,"KENTUCKY, WEST VIRGINIA",,,141.5,141.5,,,,,,,,,681747000.000,,0,141.5,0,0,0,0,141.5,0,0,0,0,0,0,0,0,141.5,0,0,0,0,141.5,0,0,0,0,0,0,0,0,0,37.5,0,37.5,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,64,0,64,0,0,0,141.5,141.5,0,SUPPLEMENTAL,06/16/14,9/17/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140940,12960,26039,FLORIDA POWER & LIGHT CO,700 UNIVERSE BLVD.,JUNO BEACH,FL,33408-0420,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,,51.851,51.851,,,,,,,,,,3502926.540,0,51.851,0,0,0,0,51.851,0,0,0,0,0,0,0,0,51.851,0,0,0,0,51.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.835,0,51.835,0,0,0,0,0,0,0,0,0,0.016,0,0.016,0,0,0,51.851,51.851,0,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140643,13224,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",1001 LOUISIANA STREET,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,"ILLINOIS, LOUISIANA, NEW JERSEY, TEXAS",,54.27,54.27,,,,,,,,,,291727966.000,0,54.27,0,0,0,0,54.27,0,0,0,0,0,0,0,0,54.27,0,0,0,0,54.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84,0,8.84,6.67,0,6.67,12.34,0,12.34,12.01,0,12.01,0.66,0,0.66,0,0,0,40.52,40.52,0,SUPPLEMENTAL,05/24/14,2/13/15,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140585,12579,26045,HAWAII INDEPENDENT ENERGY,"431 KUWILI ST 2ND FLOOR, TX1-021, 1-2C052",HONOLULU,HI,96817,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,24,24,,,,,,0.000,0.000,0,0.000,214406940.000,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,2,INITIAL,04/27/14,4/27/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140713,12719,26048,HUNT REFINING CO,"2200 JACK WARNER PARKWAY, SUITE 400",TUSCALOOSA,AL,35401,,Refined and/or Petroleum Product (non-HVL),,ALABAMA,,41.1,41.1,,,,,,,,,,327593647.000,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,24,0,24,0,0,0,0,0,0,48,48,0,INITIAL,06/06/14,6/6/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140668,12667,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","225 S.E., SUITE 44",INDIANAPOLIS,IN,46202,,Crude Oil,"ILLINOIS, INDIANA, KENTUCKY",INDIANA,,,0,,,,,,,506167800.000,,,,0,196.3,0,0,0,0,196.3,0,0,0,0,0,0,0,0,196.3,0,0,0,0,196.3,0,0,0,0,0,0,0,48.3,48.3,0,8.8,8.8,0,0,0,27.1,0,27.1,0.3,0,0.3,34.5,0,34.5,65.5,0,65.5,11.8,0,11.8,0,0,0,196.3,139.2,57.1,INITIAL,06/02/14,6/2/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140657,12655,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","225 S.E., SUITE 44",INDIANAPOLIS,IN,46202,,Refined and/or Petroleum Product (non-HVL),,INDIANA,,210,210,,,,,,,,,3362520.000,1385829774.000,0,247.1,0,0,0,0,247.1,0,0,0,0,0,0,0,0,247.1,0,0,0,0,247.1,0,0,0,0,0,0,0,0,0,0,51.1,51.1,0,0,0,0,0,0,17.7,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,68.8,17.7,51.1,INITIAL,05/30/14,5/30/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20141088,13142,26054,KEY WEST PIPELINE CO,"4635 Southwest Freeway, Suite 910",Houston,TX,77027,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,4,3,7,,,,,1344996,,,,,1008747.000,0,3,0,0,0,0,3,0,4,0,0,0,0,4,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/26/14,6/26/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140819,12831,26061,"DELEK CRUDE LOGISTICS, LLC.",425 MCMURREY DRIVE,TYLER,TX,75702,,Crude Oil,,TEXAS,,18.87,18.87,,,,,,,305505000.000,,,,0,101.9,0,0,0,0,101.9,0,0,0,0,0,0,0,0,101.9,0,0,0,0,101.9,0,62.5,62.5,0,0,0,0,0,0,0,0,0,0,21.2,21.2,0,16.2,16.2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,101.9,2,99.9,INITIAL,06/11/14,6/11/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140785,12794,26061,"DELEK CRUDE LOGISTICS, LLC.",425 MCMURREY DRIVE,TYLER,TX,75702,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,5.01,5.01,,,,,,,,,,59677500.000,0,32.7,0,0,0,0,32.7,0,0,0,0,0,0,0,0,32.7,0,0,0,0,32.7,0,0,0,0,0,0,0,0,0,0,13.4,13.4,0,0,0,0,0,0,19.3,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,32.7,19.3,13.4,INITIAL,06/10/14,6/10/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140915,12931,26065,NATIONAL COOP REFINERY ASSCO,2000 S. MAIN,MCPHERSON,KS,67460,,Crude Oil,KANSAS,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140917,12933,26065,NATIONAL COOP REFINERY ASSCO,2000 S. MAIN,MCPHERSON,KS,67460,,HVL,,KANSAS,,6.92,6.92,,,,,,,,,11809579.000,,0,12.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,12.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,4.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,4.8,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140916,12932,26065,NATIONAL COOP REFINERY ASSCO,2000 S. MAIN,MCPHERSON,KS,67460,,Refined and/or Petroleum Product (non-HVL),"IOWA, KANSAS, NEBRASKA",KANSAS,,137.16,137.16,,,,,,,,,,876019227.000,0,253.9,0,0,0,0,253.9,0,0,0,0,0,0,0,0,253.9,0,0,0,0,253.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140809,13164,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,Crude Oil,"ALABAMA, ILLINOIS, LOUISIANA, OKLAHOMA, TEXAS, WYOMING","ALABAMA, CALIFORNIA, LOUISIANA, NORTH DAKOTA, OKLAHOMA, TEXAS",0,137.17,137.17,,0,,,,,3845551267.780,,,,12.84,380.46,0,0,0,0,393.3,0,0,0,0,0,0,0,12.84,380.46,0,0,0,0,393.3,0,0,0,0,0,0,0,19.06,19.06,0,0,0,0,31.35,31.35,13.87,2.9,16.77,17.62,0,17.62,49.41,0,49.41,28.05,0,28.05,77.34,0,77.34,0,0,0,239.6,186.29,53.31,SUPPLEMENTAL,06/11/14,7/2/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140811,12822,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,HVL,"MICHIGAN, OHIO","ARIZONA, SOUTH CAROLINA",0,111,111,,,,0,,,,,204116415.000,,0,150.22,0,0,0,0,150.22,0,0,0,0,0,0,0,0,150.22,0,0,0,0,150.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.53,0,66.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.53,66.53,0,INITIAL,06/11/14,6/11/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140810,12821,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,0,6.27,6.27,,,,,0,,,,,87848942.350,0,6.27,0,0,0,0,6.27,0,0,0,0,0,0,0,0,6.27,0,0,0,0,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,0,3.78,0,0,0,2.49,0,2.49,0,0,0,0,0,0,0,0,0,6.27,6.27,0,INITIAL,06/11/14,6/11/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140845,12857,26086,SEADRIFT PIPELINE CORP,1000 COUNTY ROAD 340,ANGLETON,TX,77515,,HVL,,TEXAS,,212.89,212.89,,,,,,0.000,0.000,0,8106030983.000,0.000,0,987.1,0,0,0,0,987.1,0,0,0,0,0,0,0,0,987.1,0,0,0,0,987.1,0.53,0.09,0.62,0,0,0,0,0,0,1.52,129.55,131.07,77.86,159.82,237.68,166.35,2.02,168.37,8.3,0,8.3,0,0.02,0.02,46.72,0.09,46.81,0.05,0.03,0.08,0,0,0,592.95,301.33,291.62,INITIAL,06/12/14,6/12/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140981,13008,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,19003 IH-10 WEST,SAN ANTONIO,TX,78257,,Refined and/or Petroleum Product (non-HVL),"MARYLAND, NEW JERSEY, NEW MEXICO, NEW YORK, TEXAS, WASHINGTON DC","CALIFORNIA, NEW JERSEY, OREGON, VIRGINIA",,49.6,49.6,,,,,,,,,,122497845.000,0,106.5,0,0,0,0,106.5,0,0,0,0,0,0,0,0,106.5,0,0,0,0,106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3,73.3,2.1,0,2.1,4.3,0,4.3,2,0,2,4.3,0,4.3,0,0,0,0,0,0,86,12.7,73.3,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140573,12562,26099,TAMPA BAY PIPELINE CO.,4120 HIGEL AVE.,SARASOTA,FL,34242,,HVL,,FLORIDA,,92.81,92.81,,,,,,,,,317276678.846,,0,92.81,0,0,0,0,92.81,0,0,0,0,0,0,0,0,92.81,0,0,0,0,92.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68,0,40.68,28.99,0,28.99,1.19,0,1.19,20.75,0,20.75,1.2,0,1.2,0,0,0,92.81,92.81,0,INITIAL,04/14/14,4/14/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140896,12910,26103,"TEXAS EASTMAN DIVISION, EASTMAN CHEMICAL CO",PO BOX 7444,LONGVIEW,TX,75607,,HVL,,TEXAS,,108.9,108.9,,,,,,,,,3178702246.000,,0,470.5,0,0,0,0,470.5,0,0,0,0,0,0,0,0,470.5,0,0,0,0,470.5,0,0,0,0,0,0,0,0,0,0,0,0,0,184.4,184.4,0,0,0,218.3,0,218.3,0,0,0,0,0,0,0,0,0,0,0,0,402.7,218.3,184.4,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140610,12605,26111,UNITED REFINING CO,15 BRADLEY ST,WARREN,PA,16365,,Refined and/or Petroleum Product (non-HVL),,NEW YORK,,0.93,0.93,,,,,,,,,,1310434.550,0,1.85,0,0,0,0,1.85,0,0,0,0,0,0,0,0,1.85,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,1.846,1.846,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0.002,0,0.002,0,0,0,1.85,0.004,1.846,INITIAL,05/07/14,5/7/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140788,13123,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Crude Oil,,TEXAS,,4.61,4.61,,,,,,,25810684.000,,,,0,4.61,0,0,0,0,4.61,0,0,0,0,0,0,0,0,4.61,0,0,0,0,4.61,0,0,0,0,0,0,0,0,0,0,1.26,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,1.26,SUPPLEMENTAL,06/11/14,6/18/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140786,13124,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,,HVL,,TEXAS,,14.22,14.22,,,,,,,,,2639270.000,,0,14.22,0,0,0,0,14.22,0,0,0,0,0,0,0,0,14.22,0,0,0,0,14.22,0,0,0,0,0,0,0,0,0,0,2.49,2.49,0,0,0,0,0,0,7.21,0,7.21,1.06,0,1.06,3.46,0,3.46,0,0,0,0,0,0,14.22,11.73,2.49,SUPPLEMENTAL,06/11/14,6/18/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140800,13122,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,45.49,45.49,,,,,,,,,,50528901.000,0,45.49,0,0,0,0,45.49,0,0,0,0,0,0,0,0,45.49,0,0,0,0,45.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,0,7.11,5.41,0,5.41,14.37,0,14.37,0,0,0,0,0,0,26.89,26.89,0,SUPPLEMENTAL,06/11/14,6/18/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140900,12915,26120,COLLINS PIPELINE CO,800 BELL STREET,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),"LOUISIANA, MISSISSIPPI",,,103.9,103.9,,,,,,,,,,4565454500.000,0,126.55,0,0,0,0,126.55,0,0,0,0,0,0,0,0,126.55,0,0,0,0,126.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.08,0,126.08,0.1,0,0.1,0.35,0,0.35,0.02,0,0.02,0,0,0,0,0,0,126.55,126.55,0,INITIAL,06/13/14,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20140622,12620,26125,CALNEV PIPELINE CO,"1001 LOUISIANA ST.,SUITE 1000, SUITE 1000",HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),"CALIFORNIA, NEVADA","CALIFORNIA, NEVADA",,405.89,405.89,,,,,,0.000,0.000,0,0.000,8509567000.000,0,569.43,0,0,0,0,569.43,0,0,0,0,0,0,0,0,569.43,0,0,0,0,569.43,0,0,0,0,0,0,0,0,0,0,0,0,0,243.32,243.32,236.62,0,236.62,59.71,0.01,59.72,14.65,0,14.65,12.84,0,12.84,0.3,0,0.3,0,0,0,567.45,324.12,243.33,INITIAL,05/16/14,5/16/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20141042,13069,26134,EXXONMOBIL OIL CORP - WEST COAST,"800 BELL STREET, ROOM    741-D",HOUSTON,TX,77002,,Crude Oil,,CALIFORNIA,,180.7,180.7,,,,,,,5316132874.000,,,,0,494,0,0,0,0,494,0,0,0,0,0,0,0,0,494,0,0,0,0,494,0,124,124,0,0,0,0,2,2,0,45,45,0,31,31,68,0,68,61,0,61,133,0,133,30,0,30,0,0,0,0,0,0,494,292,202,INITIAL,06/15/14,6/15/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20141005,13032,26134,EXXONMOBIL OIL CORP - WEST COAST,"800 BELL STREET, ROOM    741-D",HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,86.6,86.6,,,,,,,,,,794604742.000,0,187,0,0,0,0,187,0,0,0,0,0,0,0,0,187,0,0,0,0,187,0,43,43,0,0,0,0,7,7,0,25,25,0,46,46,45,0,45,9,0,9,4,0,4,8,0,8,0,0,0,0,0,0,187,66,121,INITIAL,06/14/14,6/14/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2013,20141120,13196,26136,PARAMOUNT PETROLEUM CORP,14700 DOWNEY AVE,PARAMOUNT,CA,90723,,Crude Oil,,CALIFORNIA,,129.97,129.97,,,,,,,35981461.000,,,2595546.000,0,129.97,0,0,0,0,129.97,0,0,0,0,0,0,0,0,129.97,0,0,0,0,129.97,0,11.42,11.42,0,0,0,0,1.28,1.28,0,59.49,59.49,0,4.31,4.31,6.28,0,6.28,0.99,0,0.99,3.79,0,3.79,1.76,0,1.76,0,0,0,0,0,0,89.32,12.82,76.5,INITIAL,08/14/14,8/14/14,7000-1.1 (Rev. 06-2011)
