"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/2022,2015,20162305,14778,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.","1515 ARAPAHOE STREET TOWER 1, SUITE 1600",DENVER,CO,80202,,HVL,"KENTUCKY, WEST VIRGINIA",,,41.5,41.5,,,,,,,,,458586000.000,,0,139.75,0,0,0,0,139.75,0,0,0,0,0,0,0,0,139.75,0,0,0,0,139.75,0,0,0,0,0,0,0,0,0,37.04,0,37.04,0,0,0,39.74,0,39.74,0,0,0,0,0,0,0,0,0,62.97,0,62.97,0,0,0,139.75,139.75,0,SUPPLEMENTAL,06/15/16,4/28/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161965,14207,26039,FLORIDA POWER & LIGHT CO,700 UNIVERSE BLVD.,JUNO BEACH,FL,33408-0420,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,,44.823,44.823,,,,,,0.000,0.000,0,0.000,11482958.235,0,51.851,0,0,0,0,51.851,0,0,0,0,0,0,0,0,51.851,0,0,0,0,51.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.835,0,51.835,0,0,0,0,0,0,0,0,0,0.016,0,0.016,0,0,0,51.851,51.851,0,INITIAL,06/09/16,6/9/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161854,14085,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",1001 LOUISIANA STREET,HOUSTON,TX,77002,,HVL,,TEXAS,,0.72,0.72,,,,,,0.000,0.000,0,626456.000,0.000,0,0.72,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0.72,0,0,0,0,0,0,0.72,0.72,0,INITIAL,05/31/16,5/31/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161853,14084,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",1001 LOUISIANA STREET,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,"ILLINOIS, LOUISIANA, NEW JERSEY, NORTH CAROLINA, TEXAS",,87.68,87.68,,,,,,0.000,0.000,0,0.000,7272739202.000,0,87.68,0,0,0,0,87.68,0,0,0,0,0,0,0,0,87.68,0,0,0,0,87.68,0,0,0,0,0,0,0,0,0,0.1,7.1,7.2,0,0,0,34.01,0,34.01,8.98,0,8.98,13.5,0,13.5,13.43,0,13.43,6.22,0,6.22,0,0,0,83.34,76.24,7.1,INITIAL,05/31/16,5/31/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161782,14001,26045,HAWAII INDEPENDENT ENERGY,91-325 KOMOHANA STREET,KAPOLEI,HI,96707,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,24.00,24.00,,,,,,0.000,0.000,0,0.000,8584563.000,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,2,INITIAL,04/12/16,4/12/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162033,14283,26048,HUNT REFINING CO,2200 JACK WARNER PARKWAY SUITE 400,TUSCALOOSA,AL,35401,,Refined and/or Petroleum Product (non-HVL),,ALABAMA,,41.10,41.10,,,,,,,,,,270409281.000,0,47.44,0,0,0,0,47.44,0,0,0,0,0,0,0,0,47.44,0,0,0,0,47.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.72,0,23.72,0,0,0,23.72,0,23.72,0,0,0,0,0,0,47.44,47.44,0,INITIAL,06/13/16,6/13/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161834,14065,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","225 S.E. ST. , SUITE 44",INDIANAPOLIS,IN,46202,,Crude Oil,"ILLINOIS, INDIANA, KENTUCKY",INDIANA,,2.2,2.2,,,,,,0.000,437226482.000,0,0.000,0.000,15,182.5,0,0,0,0,197.5,0,0,0,0,0,0,0,15,182.5,0,0,0,0,197.5,0,0,0,0,0,0,0,45.8,45.8,0,8.8,8.8,0,0,0,27.2,0,27.2,0.3,0,0.3,35.4,0,35.4,65.6,0,65.6,14.4,0,14.4,0,0,0,197.5,142.9,54.6,INITIAL,05/23/16,5/23/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161833,14064,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","225 S.E. ST. , SUITE 44",INDIANAPOLIS,IN,46202,,Refined and/or Petroleum Product (non-HVL),,INDIANA,,210.1,210.1,,,,,,0.000,0.000,0,1558467.000,1346647951.000,0,247.1,0,0,0,0,247.1,0,0,0,0,0,0,0,0,247.1,0,0,0,0,247.1,0,0,0,0,0,0,0,0,0,0,50.1,50.1,0,0.1,0.1,0,0,0,17.5,0,17.5,0.1,0,0.1,0.7,0,0.7,0.3,0,0.3,0,0,0,68.8,18.6,50.2,INITIAL,05/23/16,5/23/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162213,14484,26054,KEY WEST PIPELINE CO,4635 Southwest Freeway Suite 910,Houston,TX,77027,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,4.00,3.00,7.00,0,0,0,0,272136.57,0.000,0.000,0,0.000,204102.430,0,3,0,0,0,0,3,0,4,0,0,0,0,4,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162030,14280,26061,"DELEK CRUDE LOGISTICS, LLC.",425 MCMURREY DRIVE,TYLER,TX,75702,,Crude Oil,,TEXAS,,18.87,18.87,,,,,,,305505000.000,,,,0,101.9,0,0,0,0,101.9,0,0,0,0,0,0,0,0,101.9,0,0,0,0,101.9,0,0,0,0,62.5,62.5,0,0,0,0,0,0,0,21.2,21.2,0,16.2,16.2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,101.9,2,99.9,INITIAL,06/13/16,6/13/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162025,14275,26061,"DELEK CRUDE LOGISTICS, LLC.",425 MCMURREY DRIVE,TYLER,TX,75702,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,23.31,23.31,,,,,,,,,,142120050.000,0,117.99,0,0,0,0,117.99,0,0,0,0,0,0,0,0,117.99,0,0,0,0,117.99,0,0,0,0,0,0,0,0,0,0,13.4,13.4,0,85.29,85.29,0,0,0,19.3,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,117.99,19.3,98.69,INITIAL,06/13/16,6/13/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162241,14513,26065,CHS MCPHERSON REFINERY INC.,2000 S. MAIN,MCPHERSON,KS,67460,,Crude Oil,KANSAS,,,,0.00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162240,14512,26065,CHS MCPHERSON REFINERY INC.,2000 S. MAIN,MCPHERSON,KS,67460,,HVL,,KANSAS,,6.92,6.92,,,,,,,,,13055483.000,,0,12.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,12.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,3.6,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162239,14511,26065,CHS MCPHERSON REFINERY INC.,2000 S. MAIN,MCPHERSON,KS,67460,,Refined and/or Petroleum Product (non-HVL),"IOWA, KANSAS, NEBRASKA",KANSAS,,137.52,137.52,,,,,,,,,,920251636.000,0,254.2,0,0,0,0,254.2,0,0,0,0,0,0,0,0,254.2,0,0,0,0,254.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162273,14548,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,Crude Oil,"ALABAMA, ILLINOIS, LOUISIANA, OKLAHOMA, TEXAS, WYOMING","ALABAMA, CALIFORNIA, LOUISIANA, NEW MEXICO, OKLAHOMA, TEXAS",,132.69,132.69,,,,,,,5267616900.000,,,,22.05,353.56,0,0,0,244.36,619.97,0,0,0,0,0,0,0,22.05,353.56,0,0,0,244.36,619.97,1.98,0.4,2.38,0,0,0,3.9,5.87,9.77,0,34.11,34.11,0,66.13,66.13,17.63,0,17.63,40.62,0,40.62,58.09,0,58.09,28.39,0,28.39,164.54,0,164.54,0,0,0,421.66,315.15,106.51,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162274,14549,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,HVL,MICHIGAN,"ARIZONA, CALIFORNIA, SOUTH CAROLINA",0,62.91,62.91,,,,0,,,,,246014172.000,,0,85.84,0,0,0,3.91,89.75,0,0,0,0,0,0,0,0,85.84,0,0,0,3.91,89.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.52,0,66.52,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,66.53,66.53,0,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162275,14550,26085,"PLAINS MARKETING, L.P.","333 CLAY STREET, SUITE 1600",HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,0.00,6.29,6.29,,,,,0,,,,,94388792.000,0,7.27,0,0,0,0,7.27,0,0,0,0,0,0,0,0,7.27,0,0,0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,0,3.77,0,0,0,2.5,0,2.5,0,0,0,1,0,1,0,0,0,7.27,7.27,0,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162237,14509,26086,SEADRIFT PIPELINE CORP,1000 COUNTY ROAD 340,ANGLETON,TX,77515,,HVL,,TEXAS,,221.81,221.81,,,,,,0.000,0.000,0,1907674554.000,0.000,0,1031.36,0,0,0,0,1031.36,0,0,0,0,0,0,0,0,1031.36,0,0,0,0,1031.36,0,0,0,0,0,0,0,0,0,1.52,128.73,130.25,42.91,115.97,158.88,168.87,0.01,168.88,8.3,0,8.3,0.02,1.13,1.15,46.93,0.07,47,0.11,0.03,0.14,0,0,0,514.6,268.66,245.94,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162253,14622,26094,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,19003 IH-10 WEST,SAN ANTONIO,TX,78257,,Refined and/or Petroleum Product (non-HVL),"MARYLAND, NEW JERSEY, NEW YORK, WASHINGTON DC","CALIFORNIA, NEW JERSEY, OREGON, VIRGINIA",,33.70,33.70,,,,,,0.000,0.000,0,0.000,74065272.000,0,33.8,0,0,0,0,33.8,0,0,0,0,0,0,0,0,33.8,0,0,0,0,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,4.3,0,4.3,2,0,2,4.4,0,4.4,0.2,0,0.2,0,0,0,11.2,11.2,0,SUPPLEMENTAL,06/15/16,7/20/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161985,15921,26099,TAMPA BAY PIPELINE CO.,4120 HIGEL AVE.,SARASOTA,FL,34242,,HVL,,FLORIDA,,92.8,92.8,,,,,,0.000,0.000,0,291472007.000,0.000,0,98.25,0,0,0,0,98.25,0,0,0,0,0,0,0,0,98.25,0,0,0,0,98.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.82,0,45.82,28.99,0,28.99,1.19,0,1.19,20.75,0,20.75,1.5,0,1.5,0,0,0,98.25,98.25,0,SUPPLEMENTAL,06/10/16,6/13/18,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162212,14483,26103,"TEXAS EASTMAN DIVISION, EASTMAN CHEMICAL CO",PO BOX 7444,LONGVIEW,TX,75607,,HVL,,TEXAS,,108.9,108.9,,,,,,0.000,0.000,0,3159235919.000,0.000,0,470.5,0,0,0,0,470.5,0,0,0,0,0,0,0,0,470.5,0,0,0,0,470.5,0,0,0,0,0,0,0,0,0,0,0,0,0,184.4,184.4,0,0,0,218.3,0,218.3,0,0,0,0,0,0,0,0,0,0,0,0,402.7,218.3,184.4,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162261,14533,26111,UNITED REFINING CO,15 BRADLEY ST,WARREN,PA,16365,,Refined and/or Petroleum Product (non-HVL),,NEW YORK,,0.93,0.93,,,,,,,,,,659047.700,0,1.85,0,0,0,0,1.85,0,0,0,0,0,0,0,0,1.85,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,1.846,1.846,0,0,0,0,0,0,0,0,0,0.002,0,0.002,0,0,0,0.002,0,0.002,0,0,0,1.85,0.004,1.846,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161938,14177,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Crude Oil,,TEXAS,,7.18,7.18,,,,,,,76909761.350,,,,0,7.18,0,0,0,0,7.18,0,0,0,0,0,0,0,0,7.18,0,0,0,0,7.18,0,0,0,0,0,0,0,0,0,0,1.39,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,1.39,INITIAL,06/08/16,6/8/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161950,14191,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,,HVL,,TEXAS,,16.92,16.92,,,,,,,,,5929434.000,,0,16.92,0,0,0,0,16.92,0,0,0,0,0,0,0,0,16.92,0,0,0,0,16.92,0,0,0,0,0,0,0,0,0,0,2.45,2.45,0,0,0,0,0,0,9.34,0,9.34,1.05,0,1.05,4.08,0,4.08,0,0,0,0,0,0,16.92,14.47,2.45,INITIAL,06/09/16,6/9/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161948,14189,26112,VALERO REFINING-TEXAS L.P.,ONE VALERO WAY,SAN ANTONIO,TX,78249,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,42.64,42.64,,,,,,,,,,1227627880.940,0,42.64,0,0,0,0,42.64,0,0,0,0,0,0,0,0,42.64,0,0,0,0,42.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11,0,7.11,5.41,0,5.41,4.37,0,4.37,0,0,0,0,0,0,16.89,16.89,0,INITIAL,06/09/16,6/9/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162001,14371,26120,COLLINS PIPELINE CO,ONE SYLVAN WAY SECOND FLOOR,PARSIPPANY,NJ,07054,,Refined and/or Petroleum Product (non-HVL),"LOUISIANA, MISSISSIPPI",,,76.47,76.47,,,,,,0.000,0.000,0,0.000,4799846463.000,0,124.53,0,0,0,0,124.53,0,0,0,0,0,0,0,0,124.53,0,0,0,0,124.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.09,0,79.09,0.09,0,0.09,0.16,0,0.16,0,0,0,0,0,0,0,0,0,79.34,79.34,0,SUPPLEMENTAL,06/11/16,6/14/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162109,14368,26125,CALNEV PIPELINE CO,"1001 LOUISIANA ST., SUITE 1000",HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),"CALIFORNIA, NEVADA","CALIFORNIA, NEVADA",,404.74,404.74,,,,,,0.000,0.000,0,0.000,8037888000.000,0,569.42,0,0,0,0,569.42,0,0,0,0,0,0,0,0,569.42,0,0,0,0,569.42,0,0,0,0,0,0,0,0,0,0,0,0,0,242.93,242.93,236.35,0.38,236.73,59.71,0.01,59.72,14.63,0,14.63,12.84,0,12.84,0.51,0,0.51,0,0,0,567.36,324.04,243.32,INITIAL,06/14/16,6/14/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162069,14642,26134,EXXONMOBIL OIL CORP - WEST COAST,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.385,SPRING,TX,77389,,Crude Oil,,CALIFORNIA,,192.32,192.32,,,,,,,4134181483.000,,,,0,466.7,0,0,0,0,466.7,0,0,0,0,0,0,0,0,466.7,0,0,0,0,466.7,0,96.86,96.86,0,78.71,78.71,0,20.65,20.65,0,47.52,47.52,0,42.74,42.74,0,60.43,60.43,54.94,0,54.94,138.34,0,138.34,6.16,0,6.16,5.77,0,5.77,0,0,0,552.12,205.21,346.91,SUPPLEMENTAL,06/13/16,9/2/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162070,14643,26134,EXXONMOBIL OIL CORP - WEST COAST,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.385,SPRING,TX,77389,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,85.57,85.57,,,,,,,,,,4648141636.000,0,172.15,0,0,0,0,172.15,0,0,0,0,0,0,0,0,172.15,0,0,0,0,172.15,0,23.66,23.66,0,50.65,50.65,0,15.77,15.77,0,38.48,38.48,0,29.44,29.44,0,35.31,35.31,7.3,0,7.3,2.97,0,2.97,8,0,8,0.41,0,0.41,0,0,0,211.99,18.68,193.31,SUPPLEMENTAL,06/13/16,9/2/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20172415,15435,26136,PARAMOUNT PETROLEUM CORP,14700 DOWNEY AVE,PARAMOUNT,CA,90723,,HVL,,CALIFORNIA,,60.56,60.56,,,,,,,169352.000,,282739.000,,0,75.95,0,0,0,0,75.95,0,0,0,0,0,0,0,0,75.95,0,0,0,0,75.95,0,12.42,12.42,0,5.39,5.39,0,1.28,1.28,0,37.23,37.23,0,4.31,4.31,0,8.45,8.45,1.32,0,1.32,3.79,0,3.79,1.76,0,1.76,0,0,0,0,0,0,75.95,6.87,69.08,SUPPLEMENTAL,04/18/17,10/20/17,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161963,14204,26149,ALYESKA PIPELINE SERVICE CO,POB 196660 MS 502,ANCHORAGE,AK,99519,,Crude Oil,ALASKA,,,358,358,,,,,,,145679749100.000,,,,0,376,0,424,0,0,800,0,0,0,0,0,0,0,0,376,0,424,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/09/16,6/9/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162216,14487,26302,MUSTANG PIPELINE CO,PO BOX 7444,LONGVIEW,TX,75607,,HVL,,TEXAS,,23.22,23.22,,,,,,0.000,0.000,0,743765686.000,0.000,0,89,0,0,0,0,89,0,0,0,0,0,0,0,0,89,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,89,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161874,14105,26303,UNOCAL PIPELINE CO - EASTERN REGION,4800 Fournance Place,Bellaire,TX,77401-2324,,Crude Oil,,TEXAS,,4.70,4.70,,,,,,0.000,0.000,0,0.000,0.000,0,4.7,0,0,0,0,4.7,0,0,0,0,0,0,0,0,4.7,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/02/16,6/2/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161764,13982,26325,GULF COAST ENERGY INC,802 N CARANCAHUA  SUITE 1500,CORPUS CHRISTI,TX,78401,,Crude Oil,,TEXAS,0.00,,0.00,,4882,,,,,,,,,0,0,0,0,0,0,0,0,3.75,0,0,0,0,3.75,0,3.75,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,03/15/16,3/15/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161798,14024,26330,"ENABLE OKLAHOMA INTRASTATE TRANSMISSION, LLC",211 NORTH ROBINSON AVENUE STE. 150,OKLAHOMA CITY,OK,73102,,HVL,,OKLAHOMA,,0.00,0.00,,,,,,0.000,0.000,0,3063526.000,0.000,0,11.68,0,0,0,0,11.68,0,0,0,0,0,0,0,0,11.68,0,0,0,0,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,4.34,0,0,0,0,0,0,7.34,0,7.34,0,0,0,11.68,11.68,0,INITIAL,04/28/16,4/28/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161890,14122,30003,HOUSTON REFINING LP.,12000 LAWNDALE,HOUSTON,TX,77017,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,3.00,3.00,,,,,,0.000,0.000,0,0.000,91385000.000,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0,INITIAL,06/03/16,6/3/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162072,14329,30005,MOBIL PACIFIC PIPELINE CO,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.385,SPRING,TX,77389,,Crude Oil,,CALIFORNIA,,8.45,8.45,,,,,,,39826374.000,,,,0,19.48,0,0,0,0,19.48,0,0,0,0,0,0,0,0,19.48,0,0,0,0,19.48,0,6.16,6.16,0,0.79,0.79,0,0.88,0.88,0,0.5,0.5,0,2.33,2.33,0,2.16,2.16,2.05,0,2.05,0.65,0,0.65,0.73,0,0.73,1.27,0,1.27,0,0,0,17.52,4.7,12.82,INITIAL,06/13/16,6/13/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162073,14330,30005,MOBIL PACIFIC PIPELINE CO,22777 SPRINGWOODS VILLAGE PARKWAY E3.5A.385,SPRING,TX,77389,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,8.28,8.28,,,,,,,,,,14175743.000,0,8.85,0,0,0,0,8.85,0,0,0,0,0,0,0,0,8.85,0,0,0,0,8.85,0,0.27,0.27,0,0,0,0,0.33,0.33,0,0.54,0.54,0,0.91,0.91,0,0.13,0.13,0,0,0,2.12,0,2.12,1.31,0,1.31,0.01,0,0.01,0,0,0,5.62,3.44,2.18,INITIAL,06/13/16,6/13/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162027,14277,30544,OCCIDENTAL CHEMICAL CORP,5005 LBJ FREEWAY STE 2200,Dallas,TX,75244-6119,,HVL,,TEXAS,,2.942,2.942,,,,,,,,,0.000,,41.946,0,0,0,0,0,41.946,0,0,0,0,0,0,0,41.946,0,0,0,0,0,41.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/13/16,6/13/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20161926,14163,30626,TARGA NGL PIPE LINE CO,1000 LOUISIANA ST. SUITE 4300,HOUSTON,TX,77002,,HVL,"LOUISIANA, TEXAS",,,55.9,55.9,,,,,,0.000,0.000,0,1185815931.000,0.000,0,106.43,0,0,0,0,106.43,0,0,0,0,0,0,0,0,106.43,0,0,0,0,106.43,0,0,0,0,21.96,21.96,0,41.34,41.34,0,33.49,33.49,0,0,0,7.51,0,7.51,0,0,0,0,0,0,0.18,0,0.18,0.74,0,0.74,0,0,0,105.22,8.43,96.79,INITIAL,06/08/16,6/8/16,7000-1.1 (Rev. 06-2014)
8/1/2022,2015,20162302,14580,30657,BRAVO PIPELINE COMPANY,5 GREENWAY PLAZA SUITE 110,HOUSTON,TX,77046,,CO2,"COLORADO, NEW MEXICO, TEXAS",TEXAS,,217.52,217.52,,,,,,171285435.000,0.000,0,0.000,0.000,0,898.86,0,0,0,0,898.86,0,0,0,0,0,0,0,0,898.86,0,0,0,0,898.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.83,0,626.83,216.06,0,216.06,0,0,0,55.97,0,55.97,0,0,0,898.86,898.86,0,INITIAL,06/15/16,6/15/16,7000-1.1 (Rev. 06-2014)
