"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA4COUNTRY,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCOFFCO2,PARTCOFFCRUDE,PARTCOFFETHANOL,PARTCOFFHVL,PARTCOFFRPP,PARTCONCO2,PARTCONCRUDE,PARTCONETHANOL,PARTCONHVL,PARTCONRPP,PARTDONCPB,PARTDONCPC,PARTDONCUB,PARTDONCUC,PARTDONCUP,PARTDONCUO,PARTDONTOTAL,PARTDOFFCPB,PARTDOFFCPC,PARTDOFFCUB,PARTDOFFCUC,PARTDOFFCUP,PARTDOFFCUO,PARTDOFFTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCUPTOTAL,PARTDCUOTOTAL,PARTDTOTALMILES,PARTEUNKNHF,PARTEUNKNLF,PARTEUNKNTOTAL,PARTEPRE40HF,PARTEPRE40LF,PARTEPRE40TOTAL,PARTE1940HF,PARTE1940LF,PARTE1940TOTAL,PARTE1950HF,PARTE1950LF,PARTE1950TOTAL,PARTE1960HF,PARTE1960LF,PARTE1960TOTAL,PARTE1970HF,PARTE1970LF,PARTE1970TOTAL,PARTE1980HF,PARTE1980LF,PARTE1980TOTAL,PARTE1990HF,PARTE1990LF,PARTE1990TOTAL,PARTE2000HF,PARTE2000LF,PARTE2000TOTAL,PARTE2010HF,PARTE2010LF,PARTE2010TOTAL,PARTE2020HF,PARTE2020LF,PARTE2020TOTAL,PARTETOTAL,PARTETOTALHF,PARTETOTALLF,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/2022,2012,20130418,12227,18718,SUNOCO PIPELINE L.P.,4041 MARKET STREET,ASTON,PA,19014,,HVL,"DELAWARE, MICHIGAN, NEW JERSEY, OHIO, PENNSYLVANIA",,,171.39,171.39,,,,,,,,,326701552.000,,0,198,0,0,0,0,198,0,0,0,0,0,0,0,0,198,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,6,0,6,5,0,5,12,0,12,0,0,0,0,0,0,0,0,0,34,23,11,INITIAL,06/14/13,6/14/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130414,12222,18718,SUNOCO PIPELINE L.P.,4041 MARKET STREET,ASTON,PA,19014,,Refined and/or Petroleum Product (non-HVL),"DELAWARE, MICHIGAN, NEW JERSEY, NEW YORK, OHIO, PENNSYLVANIA","MASSACHUSETTS, TEXAS",,1588.06,1588.06,,,,,,,,,,10884419853.000,335,1545.39,0,0,0,0,1880.39,0,0,0,0,0,0,0,335,1545.39,0,0,0,0,1880.39,0,0,0,0,0,0,0,151.84,151.84,0,16.94,16.94,0,206.42,206.42,0,0,0,41,0,41,18.51,0,18.51,34.58,0,34.58,0,0,0,0,0,0,469.29,94.09,375.2,INITIAL,06/14/13,6/14/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130378,12186,18779,"SUNOCO, INC (R&M)",1735 MARKET STREET,PHILADELPHIA,PA,19103,,HVL,"DELAWARE, PENNSYLVANIA",,,5.67,5.67,,,,,,0.000,0.000,0,7000000.000,0.000,0,5.67,0,0,0,0,5.67,0,0,0,0,0,0,0,0,5.67,0,0,0,0,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,2.71,0,0,0,0,0,0,0,0,0,2.71,2.71,0,INITIAL,06/14/13,6/14/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130379,12187,18779,"SUNOCO, INC (R&M)",1735 MARKET STREET,PHILADELPHIA,PA,19103,,Refined and/or Petroleum Product (non-HVL),"DELAWARE, PENNSYLVANIA",,,19.89,19.89,,,,,,0.000,0.000,0,0.000,150000000.000,0,19.89,0,0,0,0,19.89,0,0,0,0,0,0,0,0,19.89,0,0,0,0,19.89,0,0,0,0,0,0,0,2.15,2.15,0,0,0,0,0,0,0,0,0,0,0,0,2.71,0,2.71,0,0,0,0,0,0,0,0,0,4.86,2.71,2.15,INITIAL,06/14/13,6/14/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130021,11700,19102,ENERGEN RESOURCES CORP.,2101 SIXTH AVENUE NORTH,BIRMINGHAM,AL,35203,,CO2,,TEXAS,,,0,,,,,,2383479.000,,,,,0,1.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,0,0,0,0,0,0,0,0,1.5,1.5,0,INITIAL,03/15/13,3/15/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130281,12081,19319,"TPC GROUP, LLC","5151 SAN FELIPE, SUITE 800",HOUSTON,TX,77056,,HVL,,"LOUISIANA, TEXAS",,105.39,105.39,,,,,,,,,33376314.000,,0,114.798,0,0,0,0,114.798,0,0,0,0,0,0,0,0,114.798,0,0,0,0,114.798,0,0,0,0,0,0,0,1.72,1.72,0,0,0,0.3,0,0.3,0,0,0,0,0,0,3.5,0,3.5,0,0,0,0,0,0,0,0,0,5.52,3.8,1.72,INITIAL,06/13/13,6/13/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130282,12082,19319,"TPC GROUP, LLC","5151 SAN FELIPE, SUITE 800",HOUSTON,TX,77056,,Refined and/or Petroleum Product (non-HVL),,"LOUISIANA, TEXAS",,17.263,17.263,,,,,,,,,,1762656.000,0,18.745,0,0,0,0,18.745,0,0,0,0,0,0,0,0,18.745,0,0,0,0,18.745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/13/13,6/13/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130258,12049,19410,THUMS LONG BEACH CO,"111 WEST OCEAN BLVD, STE. 800",LONG BEACH,CA,90802,,Crude Oil,,CALIFORNIA,5.03,2.34,7.37,,26928117,,,,,18970017.000,,,,0,2.29,0,0,0,0,2.29,0,5.03,0,0,0,0,5.03,0,7.32,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,1.36,INITIAL,06/12/13,6/12/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130213,11998,19481,T & M TERMINAL CO,800 BELL ST,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),MISSISSIPPI,,,,0,,,,,,,,,,4565454499.000,0,1.45,0,0,0,0,1.45,0,0,0,0,0,0,0,0,1.45,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,1.45,0,INITIAL,06/11/13,6/11/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130501,12337,19585,TRANS MOUNTAIN PIPELINE (PUGET SOUND) LLC,"2700, 300-5TH AVE SW",CALGARY,CN,T2P 5J2,,Crude Oil,WASHINGTON,,,42,42,,,,,,,2147243688.000,,,,0,64,0,0,0,0,64,0,0,0,0,0,0,0,0,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/25/13,6/25/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130120,11870,19892,UCAR PIPELINE INCORPORATED,P. O. BOX 186,PORT LAVACA,TX,77979,,HVL,,LOUISIANA,,16.54,16.54,,,,,,,,,694362425.000,,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,43.6,0,43.6,0.3,0,0.3,1.2,0,1.2,0,0,0,24.9,0,24.9,0,0,0,0,0,0,70,70,0,INITIAL,06/03/13,6/3/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130253,12044,20035,UNOCAL PIPELINE COMPANY,4800 Fournace Place,BELLAIRE,TX,77401,,Crude Oil,LOUISIANA,,0,2.7,2.7,,6174578,,,,,1089632.000,,,,0,33.5,0,0,0,0,33.5,0,7.3,0,0,0,0,7.3,0,40.8,0,0,0,0,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,INITIAL,06/12/13,6/12/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130536,12498,20046,UNION CARBIDE CHEMICALS & PLASTICS CO INC,437 MACCORKLE AVENUE,SOUTH CHARLESTON,WV,25303,,HVL,,WEST VIRGINIA,,6.5,6.5,,,,,,,,,56.926,,0,6.5,0,0,0,0,6.5,0,0,0,0,0,0,0,0,6.5,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,11/12/13,11/12/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130237,12150,20160,"PETROLOGISTICS OLEFINS, LLC","4470 BLUEBONNET BLVD, SUITE C",BATON ROUGE,LA,70809,,HVL,,"LOUISIANA, TEXAS",,179.27,179.27,,,,,,,,,119166.000,,0,466.82,0,0,0,0,466.82,0,0,0,0,0,0,0,0,466.82,0,0,0,0,466.82,0,0,0,0,0,0,0,0,0,0,0,0,319.9,0,319.9,0,0,0,0,0,0,63.13,0,63.13,83.79,0,83.79,0,0,0,0,0,0,466.82,466.82,0,SUPPLEMENTAL,06/12/13,6/14/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130236,12027,20202,ULTRAMAR INC,2402 EAST ANAHEIM STREET,WILMINGTON,CA,90744,,Crude Oil,,CALIFORNIA,,1.62,1.62,,,,,,0.000,25444588.660,0,0.000,0.000,0,1.62,0,0,0,0,1.62,0,0,0,0,0,0,0,0,1.62,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.35,1.27,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,1.62,1.62,0,INITIAL,06/12/13,6/12/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130235,12026,20202,ULTRAMAR INC,2402 EAST ANAHEIM STREET,WILMINGTON,CA,90744,,HVL,,CALIFORNIA,,7.84,7.84,,,,,,0.000,0.000,0,17966355.680,0.000,0,7.84,0,0,0,0,7.84,0,0,0,0,0,0,0,0,7.84,0,0,0,0,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,0,3.64,0,0,0,0,0,0,0,0,0,0,0,0,3.64,3.64,0,INITIAL,06/12/13,6/12/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130240,12031,20202,ULTRAMAR INC,2402 EAST ANAHEIM STREET,WILMINGTON,CA,90744,,Refined and/or Petroleum Product (non-HVL),,CALIFORNIA,,19.07,19.07,,,,,,0.000,0.000,0,0.000,505902966.900,0,19.07,0,0,0,0,19.07,0,0,0,0,0,0,0,0,19.07,0,0,0,0,19.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39,0,6.39,0,0,0,0,0,0,0,0,0,0,0,0,6.39,6.39,0,INITIAL,06/12/13,6/12/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130012,11687,21359,SASOL NORTH AMERICA,2201 OLD SPANISH TRAIL,WESTLAKE,LA,70669,,Refined and/or Petroleum Product (non-HVL),,LOUISIANA,,17,17,,,,,,,,,,8524440.000,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,INITIAL,03/08/13,3/8/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130268,12067,22430,WEST SHORE PIPELINE CO,"5 Tek Park, 9999 Hamilton Blvd.",Breinigsville,PA,18031,,Crude Oil,ILLINOIS,,,3.582,3.582,,,,,,,112124055.000,,,,0,3.582,0,0,0,0,3.582,0,0,0,0,0,0,0,0,3.582,0,0,0,0,3.582,0,0,0,0,0,0,0,0,0,0,3.559,3.559,0,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.582,0,3.582,INITIAL,06/13/13,6/13/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130266,12065,22430,WEST SHORE PIPELINE CO,"5 Tek Park, 9999 Hamilton Blvd.",Breinigsville,PA,18031,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, INDIANA, WISCONSIN",,,447.77,447.77,,,,,,,,,,11844182648.000,0,625.304,0,0,0,0,625.304,0,0,0,0,0,0,0,0,625.304,0,0,0,0,625.304,0,0,0,0,0,0,0,0,0,0,21.154,21.154,0.054,250.878,250.932,39.23,0.964,40.194,3.221,0,3.221,3.236,0,3.236,0.224,0,0.224,0,0,0,0,0,0,318.961,45.965,272.996,INITIAL,06/13/13,6/13/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130180,11958,22442,WEST TEXAS GULF PIPELINE CO,4041 MARKET STREET,ASTON,PA,19014,,Crude Oil,TEXAS,,,230,230,,,,,,,41918524195.000,,,,0,582,0,0,0,0,582,0,0,0,0,0,0,0,0,582,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/07/13,6/7/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130381,12988,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27, P.O. BOX 22186",TULSA,OK,74172,,Crude Oil,"KANSAS, OKLAHOMA, TEXAS",,,193,193,,,,,,,9380759871.000,,,,0,370,0,0,0,0,370,0,0,0,0,0,0,0,0,370,0,0,0,0,370,0,2,2,0,0,0,0,0,0,0,34,34,0,127,127,188,2,190,1,0,1,2,0,2,4,0,4,2.5,0,2.5,0,0,0,362.5,197.5,165,SUPPLEMENTAL,06/14/13,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130382,12190,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27, P.O. BOX 22186",TULSA,OK,74172,,HVL,"ILLINOIS, IOWA, KANSAS, MINNESOTA, MISSOURI",,,218,218,,,,,,,,,2255340907.000,,0,588,0,0,0,0,588,0,0,0,0,0,0,0,0,588,0,0,0,0,588,0,52,52,0,0,0,0,33,33,0,86,86,110,0.5,110.5,0,1,1,0,0,0,0.5,0,0.5,19,0,19,0,0,0,0,0,0,302,129.5,172.5,INITIAL,06/14/13,6/14/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130384,12991,22610,"MAGELLAN PIPELINE COMPANY, LP","ONE WILLIAMS CENTER, MD 27, P.O. BOX 22186",TULSA,OK,74172,,Refined and/or Petroleum Product (non-HVL),"ARKANSAS, COLORADO, ILLINOIS, IOWA, KANSAS, MINNESOTA, MISSOURI, NEBRASKA, NORTH DAKOTA, OKLAHOMA, SOUTH DAKOTA, TEXAS, WISCONSIN",TEXAS,0,3503,3503,,,,,0,,,,,93565712220.000,70,8510,0,0,0,0,8580,0,0,0,0,0,0,0,70,8510,0,0,0,0,8580,0,299.5,299.5,0,0,0,0,997.5,997.5,0,3032,3032,355,478,833,840,48,888,62,0,62,492,0,492,259,0,259,13,0,13,0,0,0,6876,2021,4855,SUPPLEMENTAL,06/14/13,6/13/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130149,11911,22830,WOLVERINE PIPELINE CO,"8075 Creekside Dr., Ste. 210",Portage,MI,49024-6303,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, INDIANA, MICHIGAN",ILLINOIS,,535.11,535.11,,,,,,,,,,11162784382.000,115,828.47,0,0,0,0,943.47,0,0,0,0,0,0,0,115,828.47,0,0,0,0,943.47,0,173.76,173.76,0,0,0,0,287,287,0,162.71,162.71,0,41,41,202,5,207,0,0,0,6,0,6,65,0,65,1,0,1,0,0,0,943.47,274,669.47,INITIAL,06/05/13,6/5/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130156,11928,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Crude Oil,"ILLINOIS, IOWA, MINNESOTA, MISSOURI",TEXAS,,1340.15,1340.15,,,,,,,43013471988.000,,,,0,2164.05,0,0,0,0,2164.05,0,0,0,0,0,0,0,0,2164.05,0,0,0,0,2164.05,0,0,0,0,0,0,0,0,0,0,212.31,212.31,0,0,0,264.58,0,264.58,952.84,0,952.84,76.74,0,76.74,316.33,0,316.33,86.29,0,86.29,0,0,0,1909.09,1696.78,212.31,INITIAL,06/06/13,6/6/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130159,11931,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Fuel Grade Ethanol (dedicated system),,TEXAS,,1.04,1.04,,,,,,,,7010928,,,0,1.04,0,0,0,0,1.04,0,0,0,0,0,0,0,0,1.04,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/06/13,6/6/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130158,11930,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,HVL,"MINNESOTA, WISCONSIN",TEXAS,,329.96,329.96,,,,,,0.000,0.000,0,730850045.000,0.000,0,670.72,0,0,0,0,670.72,0,0,0,0,0,0,0,0,670.72,0,0,0,0,670.72,0,0,0,0,0,0,0,1.98,1.98,0,0.87,0.87,0,180.65,180.65,107.82,0,107.82,338.12,0,338.12,23.93,0,23.93,7.31,0,7.31,0.96,0,0.96,0,0,0,661.64,478.14,183.5,INITIAL,06/06/13,6/6/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130160,11932,22855,"KOCH PIPELINE COMPANY, L.P.",4111 EAST 37TH STREET NORTH,WICHITA,KS,67220,,Refined and/or Petroleum Product (non-HVL),"MINNESOTA, WISCONSIN","MINNESOTA, TEXAS",,1053.91,1053.91,,,,,,,,,,35437096879.000,0,1235.72,0,0,0,0,1235.72,0,0,0,0,0,0,0,0,1235.72,0,0,0,0,1235.72,0,6.14,6.14,0,0,0,0,3.53,3.53,0,0.21,0.21,0,9.93,9.93,1.42,0,1.42,826.08,0,826.08,364.83,0,364.83,4.58,0,4.58,0.73,0,0.73,0,0,0,1217.45,1197.64,19.81,INITIAL,06/06/13,6/6/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130007,12569,25146,"EQUISTAR CHEMICALS, L.P.",5761 UNDERWOOD ROAD,PASADENA,TX,77507,,HVL,"LOUISIANA, TEXAS",TEXAS,,614.65,614.65,,,,,,,,,6512875998.000,,0,1211.16,0,0,0,0,1211.16,0,0,0,0,0,0,0,0,1211.16,0,0,0,0,1211.16,0,0,0,0,0,0,0,0,0,0,0,0,0,92.94,92.94,741.76,0,741.76,190.99,0,190.99,168.85,0,168.85,16.62,0,16.62,0,0,0,0,0,0,1211.16,1118.22,92.94,SUPPLEMENTAL,03/04/13,4/17/14,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130005,11679,25146,"EQUISTAR CHEMICALS, L.P.",5761 UNDERWOOD ROAD,PASADENA,TX,77507,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,232.57,232.57,,,,,,,,,,6500000000.000,0,267.38,0,0,0,0,267.38,0,0,0,0,0,0,0,0,267.38,0,0,0,0,267.38,0,0,0,0,0,0,0,0,0,0,49.31,49.31,0,22.45,22.45,118.15,0,118.15,0,0,0,77.47,0,77.47,0,0,0,0,0,0,0,0,0,267.38,195.62,71.76,INITIAL,03/04/13,3/4/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130478,12296,26026,"MARKWEST RANGER PIPELINE COMPANY, L.L.C.","1515 ARAPAHOE STREET, TOWER 1, SUITE 1600",DENVER,CO,80202,,HVL,"KENTUCKY, WEST VIRGINIA",,,141.5,141.5,,,,,,,,,692076500.000,,0,141.5,0,0,0,0,141.5,0,0,0,0,0,0,0,0,141.5,0,0,0,0,141.5,0,0,0,0,0,0,0,0,0,0,37.5,37.5,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,64,0,64,0,0,0,141.5,104,37.5,INITIAL,06/15/13,6/15/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130214,11999,26039,FLORIDA POWER & LIGHT CO,700 UNIVERSE BLVD.,JUNO BEACH,FL,33408-0420,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,,51.851,51.851,,,,,,,,,,11053271.790,0,51.851,0,0,0,0,51.851,0,0,0,0,0,0,0,0,51.851,0,0,0,0,51.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.835,0,51.835,0,0,0,0,0,0,0,0,0,0.016,0,0.016,0,0,0,51.851,51.851,0,INITIAL,06/11/13,6/11/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130224,12011,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",1001 LOUISIANA STREET,HOUSTON,TX,77002,,Refined and/or Petroleum Product (non-HVL),"ILLINOIS, NEW JERSEY","LOUISIANA, TEXAS",,54.17,54.17,,,,,,,,,,290804498.000,0,54.17,0,0,0,0,54.17,0,0,0,0,0,0,0,0,54.17,0,0,0,0,54.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84,0,8.84,6.67,0,6.67,12.34,0,12.34,12.01,0,12.01,0.56,0,0.56,0,0,0,40.42,40.42,0,INITIAL,06/11/13,6/11/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130461,12278,26045,TESORO HAWAII CORPORATION,"19100 Ridgewood Parkway, TX1-021, 1-2C052",San Antonio,TX,78259,,Refined and/or Petroleum Product (non-HVL),,HAWAII,,24,24,,,,,,0.000,0.000,0,0.000,214406940.000,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,2,INITIAL,06/15/13,6/15/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130218,12004,26048,HUNT REFINING CO,"2200 JACK WARNER PARKWAY, SUITE 400",TUSCALOOSA,AL,35401,,Refined and/or Petroleum Product (non-HVL),,ALABAMA,,36.25,36.25,,,,,,,,,,327305016.000,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,24,0,24,0,0,0,0,0,0,48,48,0,INITIAL,06/11/13,6/11/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130083,11779,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",1200 REFINERY ROAD,MOUNT VERNON,IN,47620,,Crude Oil,"ILLINOIS, INDIANA, KENTUCKY",INDIANA,,,0,,,,,,0.000,521311518.000,0,0.000,0.000,0,196.8,0,0,0,0,196.8,0,0,0,0,0,0,0,0,196.8,0,0,0,0,196.8,0,0,0,0,0,0,0,56.6,56.6,0,0,0,0,0,0,38.3,0,38.3,0,0,0,34.2,0,34.2,60.1,0,60.1,7.6,0,7.6,0,0,0,196.8,140.2,56.6,INITIAL,05/20/13,5/20/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130085,11783,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","225 S.E., SUITE 44",INDIANAPOLIS,IN,46202,,Refined and/or Petroleum Product (non-HVL),,INDIANA,,187.5,187.5,,,,,,0.000,0.000,0,5745243.000,1390556612.000,0,247.2,0,0,0,0,247.2,0,0,0,0,0,0,0,0,247.2,0,0,0,0,247.2,0,0,0,0,0,0,0,0,0,0,51.2,51.2,0,0,0,0,0,0,17.7,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,68.9,17.7,51.2,INITIAL,05/21/13,5/21/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130506,12352,26054,KEY WEST PIPELINE CO,"4635 Southwest Freeway, Suite 910",Houston,TX,77027,,Refined and/or Petroleum Product (non-HVL),,FLORIDA,4,3,7,,,,,1531144,,,,,1148358.000,0,3,0,0,0,0,3,0,4,0,0,0,0,4,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,06/27/13,6/27/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130323,12125,26061,"DELEK PIPELINE TEXAS, INC",425 MCMURREY DRIVE,TYLER,TX,75702,,Crude Oil,,TEXAS,,18.87,18.87,,,,,,,305505000.000,,,,0,101.9,0,0,0,0,101.9,0,0,0,0,0,0,0,0,101.9,0,0,0,0,101.9,0,62.5,62.5,0,0,0,0,0,0,0,0,0,0,21.2,21.2,0,16.2,16.2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,101.9,2,99.9,INITIAL,06/13/13,6/13/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130297,12098,26061,"DELEK PIPELINE TEXAS, INC",425 MCMURREY DRIVE,TYLER,TX,75702,,Refined and/or Petroleum Product (non-HVL),,TEXAS,,1.38,1.38,,,,,,,,,,0.000,0,19.3,0,0,0,0,19.3,0,0,0,0,0,0,0,0,19.3,0,0,0,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,19.3,19.3,0,INITIAL,06/13/13,6/13/13,7000-1.1 (Rev. 06-2011)
8/1/2022,2012,20130355,12159,26065,NATIONAL COOP REFINERY ASSCO,2000 S. MAIN,MCPHERSON,KS,67460,,HVL,,KANSAS,,6.92,6.92,,,,,,,,,9456807.000,,0,12.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,12.8,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,4.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,4.8,INITIAL,06/14/13,6/14/13,7000-1.1 (Rev. 06-2011)
