"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAONSHORE,PARTB192MILESON,PARTBCLASS34MILESON,PARTBCLASS12MILESON,PARTBHCAOFFSHORE,PARTB192MILESOFF,PARTBCLASS34MILESOFF,PARTBCLASS12MILESOFF,PARTBHCATOTAL,PARTB192MILESTOTAL,PARTBCLASS34MILESTOTAL,PARTBCLASS12MILESTOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
8/1/22,2014,20152616,29057,18499,SOUTHERN GAS TRANSMISSION CO,"2925 BRIARPARK DR, STE 900",HOUSTON,TX,77042,Natural Gas,,ALABAMA,4.4,,,,0,,,,4.4,,,,2597337,,,,,,,,,,,,,No,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,INITIAL,2/12/15,2/12/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152904,29357,18508,SOUTHERN INDIANA GAS & ELECTRIC CO,211 NW RIVERSIDE DRIVE,EVANSVILLE,IN,47708,Natural Gas,,INDIANA,6.89,,,,0,,,,6.89,,,,,,,,,,,,,,,,,Yes,0,147.701,0,0,0,0,0,0,0,147.701,0,0,0,0,0,0,0,0,0,0,0,147.701,0,0,0,0,0,0,0,147.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.701,0,0,0,0,0,0,0,147.701,INITIAL,3/5/15,3/5/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153358,29840,18516,SOUTHERN NATURAL GAS CO,"1001 LOUISIANA ST, SUITE 1000",HOUSTON,TX,77002,Natural Gas,"ALABAMA, FLORIDA, GEORGIA, LOUISIANA, MISSISSIPPI, SOUTH CAROLINA, TENNESSEE, TEXAS",ALABAMA,236.63,,,,0,,,,236.63,,,,1124673,,,,,,,,,,,,,No,0,7053.67,0,0,0,0,0,0,0,7053.67,0,0,0,0,0,0,0,0,0,0,0,7053.67,0,0,0,0,0,0,0,7053.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7053.67,0,0,0,0,0,0,0,7053.67,INITIAL,3/13/15,3/13/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153600,30099,18526,"SOUTHERN UNION GAS SERVICES, LTD","301 COMMERCE, STE. 700",FORT WORTH,TX,76102,Natural Gas,,"NEW MEXICO, TEXAS",0,,,,0,,,,0,,,,,,,,,,,,,,,,,,0,61.5,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5,0,0,0,0,0,0,0,61.5,INITIAL,3/16/15,3/16/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153225,29700,18532,"TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.","1301 MOPAC EXPRESSWAY, SUITE 400",AUSTIN,TX,78746,Natural Gas,,TEXAS,142.73,,,,0,,,,142.73,,,,,,,,,,,,,,,,,Yes,0,317.85,0,0,0,0,0,0,0,317.85,0,0,0,0,0,0,0,0,0,0,0,317.85,0,0,0,0,0,0,0,317.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.85,0,0,0,0,0,0,0,317.85,INITIAL,3/12/15,3/12/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153552,30350,18536,SOUTHWEST GAS CORP,5241 SPRING MOUNTAIN ROAD,LAS VEGAS,NV,89150,Natural Gas,,"ARIZONA, CALIFORNIA, NEVADA",129.543,,,,0,,,,129.543,,,,,,,,,,,,,,,,,Yes,15.677,638.844,0,0,0,0,0,0,0,654.521,0,0,0,0,0,0,0,0,0,0,15.677,638.844,0,0,0,0,0,0,0,654.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.677,638.844,0,0,0,0,0,0,0,654.521,SUPPLEMENTAL,3/14/15,12/15/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152788,29238,18542,"WOODWARD APPLE SPRINGS, LLC",P.O. BOX 924737,HOUSTON,TX,77292,Natural Gas,,TEXAS,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,INITIAL,2/27/15,2/27/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153072,29532,18548,SOUTHWESTERN GAS PIPELINE INC,333 W SHERIDAN AVE,OKLAHOMA CITY,OK,73102,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,2485,,,,,,,,,,,,,No,0,1.02,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,1.02,0,1.69,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,1.69,0,2.71,0,0,0,0,0,0,0,2.71,INITIAL,3/10/15,3/10/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153017,29475,18555,SOUTHWESTERN PUBLIC SERVICE CO,1800 LARIMER STREET,DENVER,CO,80202,Natural Gas,,TEXAS,0.2,,,,0,,,,0.2,,,,4746,,,,,,,,,,,,,No,0,19.6,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,19.6,INITIAL,3/9/15,3/9/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152873,29324,18560,SOUTHWESTERN VIRGINIA GAS CO,208 LESTER STREET,MARTINSVILLE,VA,24112,Natural Gas,,VIRGINIA,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,INITIAL,3/4/15,3/4/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152599,29039,18584,"SPRINGFIELD, CITY UTILITIES OF",301 E. CENTRAL,SPRINGFIELD,MO,65801,Natural Gas,,MISSOURI,31.1,,,,0,,,,31.1,,,,,,,,,,,,,,,,,Yes,0,49.1,0,0,0,0,0,0,0,49.1,0,0,0,0,0,0,0,0,0,0,0,49.1,0,0,0,0,0,0,0,49.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1,0,0,0,0,0,0,0,49.1,INITIAL,2/10/15,2/10/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153451,31845,18608,STANDARD PACIFIC GAS LINE INC,77 BEALE STREET,SAN FRANCISCO,CA,94105,Natural Gas,,CALIFORNIA,28.6,,,,0,,,,28.6,,,,79527,,,,,,,,,,,,,No,0,54.7,0,0,0,0,0,0,0,54.7,0,0,0,0,0,0,0,0,0,0,0,54.7,0,0,0,0,0,0,0,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7,0,0,0,0,0,0,0,54.7,SUPPLEMENTAL,3/13/15,10/10/16,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152591,29031,18636,"STEPHEN, CITY OF","413 FIFTH ST, STE B",STEPHEN,MN,56757,Natural Gas,,MINNESOTA,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,INITIAL,2/9/15,2/9/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152661,29104,18667,FREEPORT-MCMORAN OIL & GAS,201 S BROADWAY,ORCUTT,CA,93455,Natural Gas,"CALIFORNIA, OCS-Pacific",CALIFORNIA,0,,,,0.15,,,,0.15,,,,724898,,,,,,706784,,,,,,,No,0,24.582,0,0,0,0,0,0,0,24.582,0,10.78,0,0,0,0,0,0,0,10.78,0,35.362,0,0,0,0,0,0,0,35.362,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,10.53,0,10.16,0,0,0,0,0,0,0,10.16,0,20.69,0,0,0,0,0,0,0,20.69,0,56.052,0,0,0,0,0,0,0,56.052,INITIAL,2/19/15,2/19/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153651,30178,18718,SUNOCO PIPELINE L.P.,4041 MARKET STREET,ASTON,PA,19014,Natural Gas,,NEW JERSEY,4.01,,,,0,,,,4.01,,,,281.4,,,,,,,,,,,,,No,0,4.01,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,4.01,INITIAL,3/30/15,3/30/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153559,30056,18752,SUPERIOR WATER LIGHT & POWER CO,2915 HILL AVE,SUPERIOR,WI,54880,Natural Gas,,WISCONSIN,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,INITIAL,3/15/15,3/15/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152843,29294,18784,SYLACAUGA GAS SYSTEM,1414 EDWARDS ST,SYLACAUGA,AL,35150,Natural Gas,,ALABAMA,1,,,,0,,,,1,,,,,,,,,,,,,,,,,Yes,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,INITIAL,3/3/15,3/3/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152976,29431,19035,TALCO MIDSTREAM ASSETS LTD,"12377 MERIT DRIVE, SUITE 300A",DALLAS,TX,75251,Natural Gas,"LOUISIANA, TEXAS","LOUISIANA, TEXAS",0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,0,0,0,0,0,0,0,22.2,0,17.9,0,0,0,0,0,0,0,17.9,0,0,0,0,0,0,0,0,0,0,0,40.1,0,0,0,0,0,0,0,40.1,0,40.1,0,0,0,0,0,0,0,40.1,INITIAL,3/9/15,3/9/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153427,29921,19125,TEAVEE OIL & GAS INC,PO BOX 27,WINFIELD,WV,25213,Natural Gas,,WEST VIRGINIA,0,,,,0,,,,0,,,,117.2,,,,,,,,,,,,,No,0,4.25,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,4.25,0,0.92,1.02,0,0,0,11.73,0,0,13.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,1.02,0,0,0,11.73,0,0,13.67,0,5.17,1.02,0,0,0,11.73,0,0,17.92,INITIAL,3/13/15,3/13/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153410,29902,19160,TENNESSEE GAS PIPELINE COMPANY,"1001 LOUISIANA ST, SUITE 1000",HOUSTON,TX,77002,Natural Gas,"ALABAMA, ARKANSAS, CONNECTICUT, KENTUCKY, LOUISIANA, MASSACHUSETTS, MISSISSIPPI, NEW HAMPSHIRE, NEW JERSEY, NEW YORK, OCS-Gulf of Mexico, OHIO, PENNSYLVANIA, RHODE ISLAND, TENNESSEE, TEXAS, WEST VIRGINIA",,499.75,,,,0,,,,499.75,,,,2723481,,,,,,271164,,,,,,,No,0,11750.22,0,0,0,0,0,0,0,11750.22,0,5.62,0,0,0,0,0,0,0,5.62,0,11755.84,0,0,0,0,0,0,0,11755.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11755.84,0,0,0,0,0,0,0,11755.84,INITIAL,3/13/15,3/13/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153534,31683,19235,"TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)","5400 WESTHEIMER COURT, P.O. BOX 1642   77251-1642",HOUSTON,TX,77056,Natural Gas,"ALABAMA, ARKANSAS, DELAWARE, ILLINOIS, INDIANA, KENTUCKY, LOUISIANA, MARYLAND, MISSISSIPPI, MISSOURI, NEW JERSEY, NEW YORK, OHIO, PENNSYLVANIA, TENNESSEE, TEXAS, WEST VIRGINIA",,725.06,,,,0,,,,725.06,,,,2610451,,,,,,,,,,,,,No,39.58,8574.21,0,0,0,0,0,0,0,8613.79,0,407.88,0,0,0,0,0,0,0,407.88,39.58,8982.09,0,0,0,0,0,0,0,9021.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.58,8982.09,0,0,0,0,0,0,0,9021.67,SUPPLEMENTAL,3/14/15,3/22/16,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152963,29418,19269,TGG PIPELINE LTD,"12377 MERIT DRIVE, SUITE 300A",DALLAS,TX,75251,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,0,0,13.4,0,13.4,0,0,0,0,0,0,0,13.4,INITIAL,3/9/15,3/9/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153283,29761,19270,"TEXAS GAS TRANSMISSION, LLC","9 GREENWAY PLAZA, SUITE 2800",HOUSTON,TX,77046,Natural Gas,"ARKANSAS, ILLINOIS, INDIANA, KENTUCKY, LOUISIANA, MISSISSIPPI, OHIO, TENNESSEE, TEXAS",,281.5,,,,0,,,,281.5,,,,1139145416,,,,,,,,,,,,,No,0,5959.8,0,0,0,0,5.2,0,0,5965,0,36.4,0,0,0,0,0,0,0,36.4,0,5996.2,0,0,0,0,5.2,0,0,6001.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5996.2,0,0,0,0,5.2,0,0,6001.4,INITIAL,3/12/15,3/12/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153130,29596,19301,TEXAS MUNICIPAL POWER AGENCY,P.O. BOX 7000,BRYAN,TX,77805,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,39880,,,,,,,,,,,,,No,0,16.4,0,1,0,0,0,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,16.4,0,1,0,0,0,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,1,0,0,0,0,0,17.4,INITIAL,3/11/15,3/11/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152847,29298,19319,"TPC GROUP, LLC","ONE ALLEN CENTER , 500 DALLAS, SUITE 1000",HOUSTON,TX,77002,Hydrogen Gas,,TEXAS,0,,,,0,,,,0,,,,,,,191,,,,,,,,,,No,0,0.929,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929,0,0,0,0,0,0,0,0.929,INITIAL,3/3/15,3/3/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20152846,29297,19319,"TPC GROUP, LLC","ONE ALLEN CENTER , 500 DALLAS, SUITE 1000",HOUSTON,TX,77002,Natural Gas,,TEXAS,0,,,,0,,,,0,,,,53,,,,,,,,,,,,,No,0,0.865,0,0,0,0,0,0,0,0.865,0,0,0,0,0,0,0,0,0,0,0,0.865,0,0,0,0,0,0,0,0.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865,0,0,0,0,0,0,0,0.865,INITIAL,3/3/15,3/3/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153019,29477,19410,THUMS LONG BEACH CO,"111 WEST OCEAN BLVD, STE. 800",LONG BEACH,CA,90802,Natural Gas,,CALIFORNIA,4.11,,,,0,,,,4.11,,,,3456879,,,,,,,,,,,,,No,0,2.01,0,0,0,0,2.1,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,0,2.1,0,0,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,0,0,0,0,0,0,0,11.22,0,11.22,0,0,0,0,0,0,0,11.22,0,13.23,0,0,0,0,2.1,0,0,15.33,INITIAL,3/9/15,3/9/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153125,29591,19490,"TOCCOA NATURAL GAS SYSTEM, CITY OF","92 N ALEXANDER ST, P.O. BOX 579",TOCCOA,GA,30577,Natural Gas,,"GEORGIA, NORTH CAROLINA",39.8,,,,0,,,,39.8,,,,,,,,,,,,,,,,,Yes,0,90,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,90,INITIAL,3/11/15,3/11/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153230,30316,19570,TRANSCONTINENTAL GAS PIPE LINE COMPANY,2800 POST OAK BLVD,HOUSTON,TX,77056,Natural Gas,"ALABAMA, DELAWARE, GEORGIA, LOUISIANA, MARYLAND, MISSISSIPPI, NEW JERSEY, NEW YORK, NORTH CAROLINA, PENNSYLVANIA, SOUTH CAROLINA, TEXAS, VIRGINIA",,1184.399,,,,0,,,,1184.399,,,,3241026,,,,,,,,,,,,,No,0,8019.737,0,0,0,0,0,0,0,8019.737,0,0,0,0,0,0,0,0,0,0,0,8019.737,0,0,0,0,0,0,0,8019.737,0,10.779,0,0,0,0,0,0,0,10.779,0,0,0,0,0,0,0,0,0,0,0,1523.327,0,0,0,0,0,0,0,1523.327,0,1534.106,0,0,0,0,0,0,0,1534.106,0,9553.843,0,0,0,0,0,0,0,9553.843,SUPPLEMENTAL,3/12/15,8/20/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153464,29959,19574,TRAILBLAZER PIPELINE CO,370 VAN GORDON ST,LAKEWOOD,CO,80228,Natural Gas,"COLORADO, NEBRASKA, WYOMING",,1.8,,,,0,,,,1.8,,,,232112.4,,,,,,,,,,,,,No,0.03,452.89,0,0,0,0,0,0,0,452.92,0,0,0,0,0,0,0,0,0,0,0.03,452.89,0,0,0,0,0,0,0,452.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,452.89,0,0,0,0,0,0,0,452.92,INITIAL,3/13/15,3/13/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153393,29882,19580,TransColorado Pipeline Co.,1001 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,"COLORADO, NEW MEXICO",,1.72,,,,0,,,,1.72,,,,76566,,,,,,,,,,,,,No,0,311.96,0,0,0,0,0,0,0,311.96,0,0,0,0,0,0,0,0,0,0,0,311.96,0,0,0,0,0,0,0,311.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.96,0,0,0,0,0,0,0,311.96,INITIAL,3/13/15,3/13/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153105,29571,19610,TRANSWESTERN PIPELINE COMPANY LLC,800 E. SONTERRA BLVD. #400,SAN ANTONIO,TX,78258,Natural Gas,"ARIZONA, CALIFORNIA, COLORADO, NEW MEXICO, TEXAS",,26.6,,,,0,,,,26.6,,,,459693804,,,,,,,,,,,,,No,0,2545.4,0,0,0,0,0,0,0,2545.4,0,0,0,0,0,0,0,0,0,0,0,2545.4,0,0,0,0,0,0,0,2545.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2545.4,0,0,0,0,0,0,0,2545.4,INITIAL,3/11/15,3/11/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153107,29573,19730,TRUNKLINE GAS CO,800 E. SONTERRA BLVD. #400,SAN ANTONIO,TX,78258,Natural Gas,"ARKANSAS, ILLINOIS, INDIANA, KENTUCKY, LOUISIANA, MISSISSIPPI, TENNESSEE, TEXAS",,42,,,,0,,,,42,,,,693565954,,,,,,,,,,,,,No,0,2923.4,0,0,0,0,0,0,0,2923.4,0,0,0,0,0,0,0,0,0,0,0,2923.4,0,0,0,0,0,0,0,2923.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923.4,0,0,0,0,0,0,0,2923.4,INITIAL,3/11/15,3/11/15,7100.2-1 (Rev. 10-2014)
8/1/22,2014,20153251,29728,19761,"ENLINK TUSCALOOSA, LLC","2501 CEDAR SPRINGS, SUITE 600",DALLAS,TX,75201,Natural Gas,,LOUISIANA,1,,,,0,,,,1,,,,,,,,,,,,,,,,,No,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,34,INITIAL,3/12/15,3/12/15,7100.2-1 (Rev. 10-2014)
